t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode
10310	bot-202	alpha	E00m-4229	latches	22.53	-13.36	250	1.67	0.05	5.14	1	flee
10327	bot-202	alpha	E00m-4129	health	22.54	-13.34	250	1.60	0.03	5.12	1	flee
10410	bot-198	bravo	F34r-3420	state	5.72	-14.37	86	0.00	0.00		0	
10410	bot-202	alpha	E00m-4029	health	22.58	-13.21	249	1.59	0.13	4.98	1	flee
10427	bot-198	bravo	A34r-3420	state	5.72	-14.37	86	0.00	0.00		0	
10427	bot-202	alpha	P00m-3020	state+ammo+latches	22.58	-13.21	248	1.58	0.00		0	
10427	bot-191	bravo	D00r--000	state+ammo+packs+latches	11.84	-17.46	69	0.00	0.65	5.50	1	flee
10444	bot-166	alpha	D00r--000	tick	-21.83	-20.64	16	0.00	0.00	5.44	0	
10444	bot-198	bravo	A36r-3420	score	5.72	-14.37	86	0.05	0.00		0	
10444	bot-202	alpha	E00m-3020	state	22.58	-13.19	248	1.54	0.03		0	
10460	bot-202	alpha	E00m-3029	latches	22.60	-13.14	248	1.58	0.05	5.39	1	flee
10477	bot-146	alpha	P00r-4310	tick	-10.46	-18.04	187	0.00	0.28		0	
10527	bot-198	bravo	F36r-3420	state	5.72	-14.37	86	0.00	0.00		0	
10527	bot-198	bravo	P36r-2420	state+ammo	5.72	-14.37	86	0.00	0.00		0	
10527	bot-202	alpha	D00m--000	state+ammo+packs+latches	22.62	-13.06	259	0.00	0.08	5.31	1	flee
10544	bot-176	bravo	D00r--000	tick	-8.98	10.64	187	0.00	0.00	5.57	0	
10544	bot-198	bravo	S36r-2420	state	5.72	-14.37	86	0.00	0.00		0	
10911	bot-198	bravo	C36r-2420	state	6.35	-14.38	87	2.40	0.62	16.23	3	seek
10927	bot-198	bravo	C36r-2422	latches	6.20	-14.42	95	4.51	0.15	3.02	2	cover
11010	bot-137	alpha	P00r-4310	tick	-11.18	-17.81	116	0.00	0.00		0	
11010	bot-149	alpha	P00r-4310	tick	-11.36	-19.62	188	0.00	0.00		0	
11044	bot-186	bravo	G00r-4422	state	3.89	12.64	22	4.66	4.27	0.44	1	cover
11060	bot-198	bravo	S36r-2420	state+latches	5.70	-14.58	125	4.56	0.53	2.63	2	cover
11111	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
11111	bot-186	bravo	P00r-4420	state+latches	4.05	13.05	8	0.70	0.44		0	
11111	bot-201	bravo	S00r-4410	tick	-9.37	9.31	323	2.50	3.88	16.64	3	seek
11127	bot-193	bravo	S00r-4420	tick	-3.13	7.01	318	2.43	2.44	20.80	3	seek
11127	bot-196	bravo	P00m-4420	tick	-8.85	0.93	24	2.44	0.95	15.56	2	squad
11160	bot-171	bravo	P00r-2320	tick	-5.86	6.07	338	2.46	2.52	1.09	1	squad
11210	bot-115	alpha	P00r-4320	tick	-10.23	-18.45	31	0.64	0.39		0	
11210	bot-181	bravo	P00r-2420	tick	-5.58	8.95	307	2.45	2.49	21.05	3	patrolReentry
11260	bot-140	alpha	P00r-4310	tick	-11.89	-16.42	324	0.00	0.00		0	
11477	bot-146	alpha	P00r-4310	tick	-10.52	-17.83	187	0.06	0.22		0	
11727	bot-198	bravo	C36r-2420	state	7.30	-14.55	86	2.41	1.60	15.79	3	seek
11744	bot-198	bravo	C36r-2422	latches	7.15	-14.57	95	4.49	0.15	3.52	2	cover
12027	bot-137	alpha	P00r-4310	tick	-11.18	-17.81	116	0.00	0.00		0	
12027	bot-149	alpha	P00r-4310	tick	-11.36	-19.62	188	0.00	0.00		0	
12077	bot-198	bravo	S36r-2420	state+latches	5.73	-14.78	176	4.57	1.44	2.47	2	cover
12127	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
12127	bot-186	bravo	P00r-4420	tick	3.39	11.07	211	2.29	2.09	9.02	3	squad
12127	bot-201	bravo	S00r-4410	tick	-10.87	11.29	323	2.32	2.49	14.15	3	seek
12144	bot-193	bravo	S00r-4420	tick	-5.12	8.51	307	2.43	2.49	18.36	3	seek
12144	bot-196	bravo	P00m-4420	tick	-7.88	3.17	10	2.40	2.45	13.82	2	squad
12160	bot-171	bravo	P00r-2320	tick	-7.64	7.56	299	2.49	2.32	0.74	1	squad
12211	bot-115	alpha	P00r-4320	tick	-10.51	-18.17	308	0.67	0.39		0	
12211	bot-181	bravo	P00r-2420	tick	-7.62	10.42	279	2.52	2.51	18.54	2	patrolReentry
12261	bot-140	alpha	P00r-4310	tick	-11.93	-16.40	319	0.00	0.04		0	
12477	bot-146	alpha	P00r-4310	tick	-10.62	-17.49	182	0.00	0.35		0	
12527	bot-198	bravo	C36r-2420	state	6.80	-14.80	91	2.37	1.08	16.35	3	seek
12544	bot-198	bravo	C36r-2422	latches	6.65	-14.81	100	4.55	0.15	3.00	2	cover
12760	bot-198	bravo	S36r-2420	state+latches	5.74	-14.87	151	4.55	0.91	2.40	2	cover
12844	bot-198	bravo	S35r-2420	score	5.98	-14.87	126	2.39	0.24	17.09	3	seek
12994	bot-198	bravo	S34r-2420	score	6.34	-14.88	87	2.40	0.36	16.74	3	seek
13027	bot-137	alpha	P00r-4310	tick	-11.18	-17.81	116	0.00	0.00		0	
13027	bot-149	alpha	P00r-4310	tick	-11.36	-19.62	188	0.00	0.00		0	
13131	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
13131	bot-186	bravo	P00r-4420	tick	1.54	10.26	278	2.42	2.02	10.27	3	squad
13131	bot-198	bravo	S33r-2420	score	6.67	-14.88	87	2.40	0.33	16.41	3	seek
13131	bot-201	bravo	S00r-4410	tick	-12.09	12.88	323	1.58	2.00	12.16	3	seek
13146	bot-193	bravo	S00r-4420	tick	-7.11	10.01	322	2.59	2.50	15.93	3	seek
13146	bot-196	bravo	P00m-4420	tick	-7.45	5.46	350	2.23	2.32	12.08	2	squad
13177	bot-171	bravo	P00r-2320	tick	-9.76	8.93	275	2.50	2.52	1.23	1	squad
13227	bot-115	alpha	P00r-4320	tick	-10.22	-17.73	12	0.63	0.53		0	
13227	bot-181	bravo	P00r-2420	tick	-9.76	11.77	311	2.41	2.53	16.03	2	patrolReentry
13277	bot-140	alpha	P00r-4310	tick	-12.00	-16.37	311	0.00	0.08		0	
13294	bot-198	bravo	S32r-2420	score	7.06	-14.88	87	2.40	0.39	16.02	3	seek
13344	bot-198	bravo	C32r-2420	state	7.14	-14.88	87	2.41	0.08	15.94	3	seek
13360	bot-198	bravo	C32r-2422	latches	6.99	-14.89	78	4.54	0.15	3.20	2	cover
13494	bot-146	alpha	P00r-4310	tick	-10.76	-17.32	182	0.00	0.22		0	
13652	bot-198	bravo	S32r-2420	state+latches	5.77	-14.91	9	4.57	1.22	2.37	2	cover
14019	bot-203	alpha	P00r-0410	initial	-24.45	0.55	0	0.00			0	
14019	bot-204	bravo	P00r-0410	initial	-13.95	10.05	0	0.00			0	
14035	bot-137	alpha	P00r-4310	tick	-11.19	-17.82	112	0.00	0.01		0	
14035	bot-149	alpha	P00r-4310	tick	-11.36	-19.62	188	0.00	0.00		0	
14035	bot-193	bravo	A00r-4420	state	-8.87	11.34	307	2.46	2.20	13.82	3	seek
14035	bot-196	bravo	S00m-4420	state	-7.28	7.54	13	2.44	2.09	10.85	2	squad
14035	bot-203	alpha	P00r-4410	ammo	-24.45	0.55	0	0.00	0.00		0	
14035	bot-204	bravo	S00r-4410	state+ammo	-13.95	10.05	0	0.00	0.00		0	
14056	bot-171	bravo	S00r-2320	state	-11.41	9.97	305	2.44	1.95	1.15	1	squad
14056	bot-181	bravo	S00r-2420	state	-11.27	12.70	325	1.95	1.78	14.27	2	patrolReentry
14056	bot-186	bravo	S00r-4420	state	-0.48	10.94	279	2.38	2.13	10.13	2	squad
14056	bot-204	bravo	P00r-4410	state	-13.97	10.02	356	2.36	0.04	16.29	2	seek
14083	bot-171	bravo	A00r-2320	state	-11.45	9.94	299	2.41	0.05	13.67	2	seek
14083	bot-203	alpha	A00r-4410	state	-24.45	0.46	350	2.40	0.09		3	patrol
14097	bot-186	bravo	A00r-4420	state	-0.56	10.89	266	2.23	0.10	26.89	3	seek
14144	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
14144	bot-201	bravo	S00r-4410	tick	-13.35	14.46	323	2.18	2.02	10.13	2	seek
14160	bot-198	bravo	C32r-2420	state	7.01	-14.92	90	2.40	1.24	15.66	3	seek
14178	bot-181	bravo	A00r-2420	state	-11.48	12.47	293	2.48	0.31	17.02	2	seek
14178	bot-198	bravo	C32r-2422	latches	6.85	-14.92	99	4.55	0.16	3.07	2	cover
14244	bot-115	alpha	P00r-4320	tick	-10.42	-17.18	311	0.93	0.58		0	
14260	bot-196	bravo	A00m-4420	state	-7.76	7.28	315	2.44	0.55	19.57	3	seek
14260	bot-204	bravo	A00r-4410	state	-14.19	9.57	302	2.42	0.50	32.58	4	patrolReentry
14294	bot-140	alpha	P00r-4310	tick	-13.11	-16.13	305	2.40	1.14	1.17	1	squad
14346	bot-171	bravo	A00r-232G	latches	-11.45	9.94	243	0.00	0.00		0	
14346	bot-193	bravo	A00r-442G	latches	-8.88	11.34	244	0.00	0.00		0	
14444	bot-198	bravo	S32r-2420	state+latches	5.72	-14.93	163	4.57	1.14	2.33	2	cover
14494	bot-146	alpha	P00r-4310	tick	-11.10	-17.25	187	0.00	0.35		0	
14577	bot-171	bravo	S00r-2320	state+latches	-11.45	9.94	243	0.03	0.00		0	
14577	bot-193	bravo	S00r-4420	state+latches	-8.88	11.34	244	0.00	0.00		0	
14827	bot-171	bravo	A00r-2320	state	-11.76	9.78	241	2.42	0.35	13.32	2	seek
14844	bot-171	bravo	A00r-232G	latches	-11.76	9.78	238	0.00	0.00		0	
14844	bot-193	bravo	A00r-4420	state	-9.23	11.15	235	2.50	0.40	18.55	2	seek
14877	bot-193	bravo	A00r-442G	latches	-9.23	11.15	235	0.00	0.00		0	
14960	bot-198	bravo	C32r-2420	state	6.96	-14.93	86	2.36	1.24	15.63	3	seek
14977	bot-198	bravo	C32r-2422	latches	6.80	-14.93	78	4.55	0.15	3.02	2	cover
15044	bot-137	alpha	P00r-4310	tick	-11.18	-17.85	112	0.00	0.04		0	
15044	bot-149	alpha	P00r-4310	tick	-11.36	-19.61	183	0.00	0.01		0	
15077	bot-171	bravo	S00r-2320	state+latches	-11.76	9.78	238	0.00	0.00		0	
15094	bot-203	alpha	A00r-4410	tick	-24.45	0.46	48	0.00	0.00		0	
15110	bot-186	bravo	A00r-4420	tick	-0.56	10.89	246	0.00	0.01		0	
15110	bot-193	bravo	S00r-4420	state+latches	-9.23	11.15	235	0.00	0.00		0	
15160	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
15160	bot-201	bravo	S00r-4410	tick	-14.73	16.03	324	2.13	2.09	8.05	2	seek
15182	bot-181	bravo	A00r-2420	tick	-11.48	12.47	227	0.00	0.00		0	
15228	bot-198	bravo	S32r-2420	state+latches	5.72	-14.94	17	4.57	1.09	2.32	2	cover
15244	bot-115	alpha	P00r-4320	tick	-10.67	-16.91	311	0.39	0.36		0	
15262	bot-196	bravo	A00m-4420	tick	-7.77	7.28	248	0.01	0.01		0	
15262	bot-204	bravo	A00r-4410	tick	-14.18	9.56	228	0.00	0.01		0	
15310	bot-140	alpha	P00r-4310	tick	-13.62	-16.02	298	0.00	0.52		0	
15327	bot-171	bravo	A00r-2320	state	-12.07	9.60	237	2.45	0.35	12.97	2	seek
15377	bot-171	bravo	A00r-232G	latches	-12.07	9.60	234	0.00	0.00		0	
15377	bot-193	bravo	A00r-4420	state	-9.59	10.98	235	2.45	0.40	18.15	2	seek
15394	bot-193	bravo	A00r-442G	latches	-9.60	10.98	235	0.01	0.00		0	
15444	bot-204	bravo	F00r-4410	state	-14.18	9.56	228	0.00	0.00		0	
15460	bot-203	alpha	A00r-4310	health	-24.45	0.46	48	0.00	0.00		0	
15460	bot-204	bravo	A00r-4410	state	-14.18	9.56	228	0.00	0.00		0	
15510	bot-146	alpha	P00r-4310	tick	-11.17	-17.26	187	0.00	0.07		0	
15610	bot-203	alpha	F00r-4310	state	-24.45	0.46	48	0.00	0.00		0	
15627	bot-171	bravo	S00r-2320	state+latches	-12.07	9.60	234	0.00	0.00		0	
15627	bot-193	bravo	S00r-4420	state+latches	-9.60	10.98	235	0.00	0.00		0	
15627	bot-203	alpha	A00r-4310	state	-24.45	0.46	48	0.00	0.00		0	
15731	bot-171	bravo	D00r--000	state+ammo+health+packs	-12.21	9.52	237	0.00	0.16	12.81	2	seek
15731	bot-204	bravo	D00r--000	state+ammo+health+packs	-14.18	9.56	228	0.00	0.00		0	
15744	bot-179	alpha	D00r--000	tick	-5.45	-3.09	359	0.00	0.00	5.56	0	
15744	bot-165	bravo	D00r--000	tick	-2.58	-5.43	349	0.00	0.00	6.80	0	
15744	bot-181	bravo	E48rb2120	state+tier+score+element+health	-11.48	12.47	227	0.00	0.00		0	
15744	bot-186	bravo	A48rm4420	tier+score+element	-0.55	10.90	246	0.00	0.01		0	
15744	bot-193	bravo	E48rm4220	state+tier+score+element+health	-9.74	10.91	235	1.35	0.16		0	
15744	bot-196	bravo	M48mb4420	state+tier+score+element	-7.77	7.28	248	0.00	0.00		0	
15744	bot-201	bravo	C48rm4410	state+tier+score+element	-15.56	16.99	320	2.34	1.27	6.79	2	seek
15744	bot-203	alpha	E00r-4210	state+health	-24.45	0.46	48	0.00	0.00		0	
15766	bot-181	bravo	E48rb2129	latches	-11.43	12.49	227	1.47	0.06	7.10	2	flee
15766	bot-193	bravo	E48rm4229	latches	-9.70	10.95	235	1.53	0.06	6.97	1	flee
15766	bot-198	bravo	C32r-2420	state	6.99	-14.94	82	2.40	1.27	15.19	3	seek
15766	bot-201	bravo	S48rb4414	state+element+latches	-15.54	16.91	315	4.69	0.08	5.83	5	cover
15766	bot-203	alpha	E00r-4219	latches	-24.45	0.40	47	1.64	0.06	4.85	1	flee
15788	bot-198	bravo	C32r-2422	latches	6.79	-14.94	71	4.56	0.20	3.01	2	cover
15788	bot-201	bravo	S48rm4414	element	-15.55	16.91	306	0.34	0.01		0	
15894	bot-193	bravo	E48rb4229	element	-9.46	11.21	234	4.66	0.35	6.62	1	flee
15910	bot-201	bravo	A48rb4410	state+element+latches	-15.55	16.91	284	0.00	0.00		0	
15944	bot-198	bravo	S32r-2420	state+latches	6.15	-14.94	35	4.57	0.64	2.57	2	cover
16027	bot-203	alpha	E10r-4219	tier	-24.45	-0.24	63	4.82	0.64	4.21	1	flee
16044	bot-137	alpha	P00r-4310	tick	-11.16	-17.88	112	0.00	0.03		0	
16044	bot-149	alpha	P00r-4310	tick	-11.35	-19.61	179	0.02	0.01		0	
16044	bot-193	bravo	E48rb4220	latches	-8.99	11.72	232	4.47	0.69	6.98	1	flee
16044	bot-196	bravo	M48mb3420	ammo	-8.27	8.13	243	6.13	0.98	3.15	1	muzzleRecovery
16060	bot-193	bravo	E48rb4229	latches	-8.94	11.77	232	4.40	0.07	6.91	1	flee
16060	bot-196	bravo	P48mb3424	state+latches	-8.27	8.13	243	4.21	0.00	3.15	1	muzzleRecovery
16094	bot-196	bravo	M48mb3420	state+latches	-8.34	8.28	252	0.00	0.16	2.99	0	muzzleRecovery
16110	bot-186	bravo	F48rm4420	state	-0.55	10.90	245	0.00	0.00		0	
16127	bot-186	bravo	A48rm4420	state	-0.55	10.90	244	0.00	0.00		0	
16143	bot-181	bravo	E48rb2120	latches	-10.48	13.02	225	3.97	1.09	7.11	2	flee
16143	bot-203	alpha	E10r-4119	health	-24.46	-0.78	61	4.36	0.53	3.67	1	flee
16160	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
16160	bot-181	bravo	E48rb2129	latches	-10.43	13.06	225	3.82	0.07	7.05	2	flee
16160	bot-203	alpha	E10r-0119	ammo	-24.46	-0.85	60	4.44	0.07	3.60	1	flee
16227	bot-186	bravo	F48rm4420	state	-0.55	10.90	244	0.00	0.00		0	
16244	bot-115	alpha	P00r-4320	tick	-11.24	-16.67	255	0.78	0.62		0	
16244	bot-186	bravo	P48rm4420	state	-0.55	10.90	243	1.34	0.00		1	muzzleRecovery
16311	bot-140	alpha	P00r-4310	tick	-13.62	-16.02	298	0.00	0.00		0	
16361	bot-196	bravo	P48mb3424	state+latches	-8.38	9.49	236	4.20	1.22	2.59	1	muzzleRecovery
16377	bot-181	bravo	E48rb2120	latches	-9.74	13.48	224	3.85	0.81	6.97	2	flee
16377	bot-193	bravo	P48rb4224	state+latches	-8.02	12.65	229	4.11	1.27		0	
16377	bot-203	alpha	D00r--000	state+tier+ammo+health+packs+latches	-24.45	-1.71	55	0.00	0.86	2.74	1	flee
16377	bot-201	bravo	S48rm4414	state+element+latches	-15.55	16.90	206	0.01	0.01		0	
16394	bot-182	alpha	D00r--000	tick	-6.03	-12.66	70	0.00	0.00	4.97	0	
16394	bot-181	bravo	E48rmR120	element+ammo	-9.74	13.48	224	0.00	0.00		0	
16394	bot-193	bravo	E48rm4220	state+element+latches	-7.97	12.69	229	4.11	0.07		0	
16481	bot-186	bravo	S48rm4420	state	-0.50	11.21	292	0.00	0.32		0	muzzleRecovery
16511	bot-146	alpha	P00r-4310	tick	-11.21	-17.27	177	0.00	0.04		0	
16578	bot-198	bravo	C32r-2420	state	7.68	-14.94	90	2.41	1.52	14.41	2	seek
16595	bot-196	bravo	M48mm3420	state+element+latches	-8.41	9.71	249	0.00	0.22		0	muzzleRecovery
16595	bot-198	bravo	S32r-2420	state	7.60	-14.94	94	4.50	0.08	3.65	2	cover
16862	bot-201	bravo	S48rm4410	latches	-15.56	16.88	188	1.39	0.03	18.59	3	seek
16912	bot-181	bravo	H48rmR120	state	-9.73	13.46	224	0.00	0.02		0	
16912	bot-193	bravo	H48rm4220	state	-7.98	12.69	229	0.00	0.01		0	
17046	bot-137	alpha	P00r-4310	tick	-11.15	-17.87	112	0.00	0.02		0	
17046	bot-149	alpha	P00r-4310	tick	-11.34	-19.61	179	0.04	0.01		0	
17080	bot-181	bravo	H48rmR220	health	-9.73	13.45	212	0.00	0.01		0	
17130	bot-193	bravo	H48rm4320	health	-7.98	12.69	264	0.00	0.00		0	
17163	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
17247	bot-115	alpha	P00r-4320	tick	-11.12	-16.59	87	0.31	0.14		0	
17314	bot-140	alpha	P00r-4310	tick	-13.62	-16.02	298	0.00	0.00		0	
17381	bot-198	bravo	C32r-2420	state	9.52	-14.82	84	2.43	1.92	12.61	2	seek
17398	bot-198	bravo	S32r-2420	state	9.45	-14.82	79	3.95	0.07	5.34	2	cover
17481	bot-186	bravo	S48rm4420	tick	-2.19	10.01	243	2.41	2.07	25.04	3	seek
17515	bot-146	alpha	P00r-4310	tick	-11.21	-17.26	181	0.00	0.01		0	
17598	bot-196	bravo	M48mm3420	tick	-9.01	12.06	233	4.51	2.42	1.58	1	medic
17799	bot-193	bravo	S48rm4324	state+latches	-7.98	12.69	214	0.00	0.00		0	
17873	bot-201	bravo	S48rm4410	tick	-16.49	14.76	209	2.42	2.32	16.28	3	seek
17886	bot-193	bravo	S48rm4320	latches	-7.99	12.68	209	1.37	0.02	20.15	3	seek
17966	bot-201	bravo	C48rm4410	state	-16.56	14.59	209	2.42	0.18	16.10	3	seek
17983	bot-201	bravo	C48rb4412	element+latches	-16.53	14.73	209	4.39	0.15	7.31	3	cover
18050	bot-137	alpha	P00r-4310	tick	-11.14	-17.86	112	0.00	0.01		0	
18050	bot-149	alpha	P00r-4310	tick	-11.31	-19.61	175	0.08	0.02		0	
18083	bot-181	bravo	H48rmR220	tick	-9.73	13.45	276	0.00	0.01		0	
18117	bot-201	bravo	S48rb4414	state+latches	-16.43	15.23	222	4.35	0.51	6.86	3	cover
18136	bot-201	bravo	S48rm4414	element	-16.43	15.23	229	0.00	0.00		0	
18173	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
18192	bot-181	bravo	H48rmR320	health	-9.73	13.45	267	0.00	0.00		0	
18192	bot-198	bravo	C32r-2420	state	11.35	-14.61	84	2.41	1.92	12.25	2	seek
18217	bot-198	bravo	S32r-2420	state	11.27	-14.61	79	4.56	0.09	7.11	2	cover
18250	bot-115	alpha	P00r-4320	tick	-11.19	-16.63	290	0.33	0.08		0	
18301	bot-181	bravo	H48rm4320	ammo	-9.73	13.45	259	0.00	0.00		0	
18318	bot-140	alpha	P00r-4310	tick	-13.62	-16.02	298	0.00	0.00		0	
18434	bot-198	bravo	S00r-2420	tier+score	11.83	-14.52	82	2.30	0.57	11.82	2	seek
18468	bot-196	bravo	S48mm3420	state	-9.78	12.78	266	0.00	1.06		0	
18485	bot-186	bravo	S48rm4420	tick	-4.17	8.60	244	2.44	2.44	22.63	3	seek
18518	bot-146	alpha	P00r-4310	tick	-11.21	-17.26	181	0.00	0.00		0	
18618	bot-201	bravo	S48rm4410	latches	-16.44	15.21	227	1.33	0.02	15.84	2	seek
18735	bot-181	bravo	H44rm4320	score	-9.73	13.45	225	0.00	0.00		0	
18735	bot-186	bravo	S44rm4420	score	-4.67	8.24	235	2.42	0.61	22.02	3	seek
18735	bot-193	bravo	S44rm4320	score	-9.35	11.40	236	2.48	1.86	18.31	3	seek
18735	bot-196	bravo	S44mm3420	score	-10.33	12.31	226	2.47	0.72	20.79	2	seek
18735	bot-201	bravo	S44rm4410	score	-16.52	15.08	210	1.33	0.16	15.68	2	seek
18869	bot-181	bravo	S44rm4324	state+latches	-9.73	13.45	216	0.00	0.00		0	
18953	bot-181	bravo	S44rm4320	latches	-9.75	13.43	213	1.41	0.02	18.86	2	seek
18986	bot-201	bravo	C44rm4410	state	-16.76	14.69	210	2.42	0.46	15.22	2	seek
19003	bot-201	bravo	C44rm4412	latches	-16.72	14.83	219	4.37	0.15	7.36	3	cover
19020	bot-205	alpha	P00r-0410	initial	3.05	14.55	0	0.00			0	
19020	bot-206	bravo	P00m-0420	initial	-17.95	17.05	0	0.00			0	
19036	bot-205	alpha	P00r-4410	ammo	3.05	14.55	0	0.00	0.00		0	
19036	bot-206	bravo	S44mm4420	state+tier+score+element+ammo	-17.95	17.05	0	0.00	0.00		0	
19053	bot-137	alpha	P00r-4310	tick	-11.13	-17.89	108	0.00	0.03		0	
19053	bot-149	alpha	P00r-4310	tick	-11.29	-19.61	171	0.11	0.02		0	
19070	bot-206	bravo	P44mm4420	state	-17.95	16.98	351	2.42	0.07	15.82	2	seek
19087	bot-206	bravo	S44mm4420	state	-17.96	16.94	347	2.42	0.04	39.20	0	
19137	bot-201	bravo	S44rm4410	state+latches	-16.60	15.32	249	4.31	0.51	6.91	3	cover
19175	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
19254	bot-115	alpha	P00r-4320	tick	-11.26	-16.73	174	0.69	0.13		0	
19321	bot-140	alpha	P00r-4310	tick	-13.62	-16.02	298	0.00	0.00		0	
19438	bot-198	bravo	S00r-2420	tick	14.02	-14.19	83	2.34	2.21	9.61	2	seek
19522	bot-146	alpha	P00r-4310	tick	-11.19	-17.38	181	0.00	0.13		0	
19739	bot-186	bravo	S44rm4420	tick	-6.66	6.84	245	2.43	2.43	19.63	3	seek
19739	bot-193	bravo	S44rm4320	tick	-11.36	10.07	232	2.40	2.41	15.90	3	seek
19739	bot-196	bravo	S44mm3420	tick	-12.45	11.10	239	2.39	2.44	18.48	2	seek
19791	bot-201	bravo	C44rm4410	state	-17.44	13.97	210	2.44	1.59	13.83	2	seek
19807	bot-201	bravo	C44rm4412	latches	-17.39	14.10	220	4.13	0.15	8.34	2	cover
19960	bot-181	bravo	S44rm4320	tick	-11.41	11.80	220	2.45	2.33	16.54	2	seek
20037	bot-205	alpha	P00r-4410	tick	5.49	15.09	79	2.42	2.49		3	patrol
20060	bot-137	alpha	P00r-4310	tick	-11.10	-18.06	98	0.00	0.18		0	
20060	bot-149	alpha	P00r-4310	tick	-11.29	-19.61	167	0.00	0.01		0	
20093	bot-206	bravo	S44mm4420	tick	-18.73	14.49	206	2.60	2.56	13.24	2	seek
20178	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
20178	bot-201	bravo	S44rm4410	state+latches	-16.78	15.47	310	4.33	1.50	6.92	2	cover
20263	bot-115	alpha	P00r-4320	tick	-11.23	-16.85	62	0.21	0.12		0	
20329	bot-140	alpha	P00r-4310	tick	-13.62	-16.02	302	0.00	0.00		0	
20429	bot-181	bravo	C44rm4320	state	-12.20	11.04	226	2.40	1.09	15.46	2	seek
20446	bot-181	bravo	C44rm4322	latches	-12.27	11.18	236	4.34	0.16	9.22	4	cover
20446	bot-196	bravo	M44mm34A0	state+packs	-13.82	10.21	236	2.37	1.64	16.92	2	seek
20446	bot-198	bravo	S00r-2420	tick	16.41	-13.83	82	2.35	2.42	7.19	2	seek
20527	bot-146	alpha	P00r-4310	tick	-11.15	-17.46	168	0.00	0.09		0	
20743	bot-186	bravo	S44rm4420	tick	-8.73	5.60	255	2.41	2.42	17.23	2	seek
20743	bot-193	bravo	S44rm4320	tick	-13.41	8.80	235	2.39	2.42	13.49	3	seek
20760	bot-181	bravo	C44rb4322	element	-12.85	12.24	317	3.59	1.21	8.20	4	cover
21027	bot-181	bravo	S44rb4324	state+latches	-13.28	13.03	332	3.68	0.90	7.49	4	cover
21044	bot-181	bravo	S44rm4324	element	-13.28	13.03	325	0.00	0.00		0	
21044	bot-205	alpha	P00r-4410	tick	7.93	15.44	110	2.44	2.47		3	patrol
21060	bot-137	alpha	P00r-4310	tick	-11.10	-18.06	98	0.00	0.00		0	
21060	bot-149	alpha	P00r-4310	tick	-11.28	-19.61	167	0.00	0.00		0	
21098	bot-206	bravo	S44mm4420	tick	-19.47	12.13	207	2.43	2.48	10.79	2	seek
21114	bot-201	bravo	C44rm4410	state	-17.94	13.50	206	2.44	2.29	14.94	2	seek
21131	bot-201	bravo	C44rb4412	element+latches	-17.88	13.63	215	4.19	0.14	9.03	2	cover
21195	bot-116	alpha	P00m-2200	tick	-15.90	-16.26	355	0.00	0.00		0	
21244	bot-201	bravo	S44rb4414	state+latches	-17.73	14.00	239	4.13	0.40	8.64	2	cover
21261	bot-201	bravo	S44rm4414	element	-17.73	14.00	246	0.00	0.00		0	
21277	bot-115	alpha	P00r-4320	tick	-11.24	-16.86	230	0.18	0.02		0	
21345	bot-140	alpha	P00r-4310	tick	-13.62	-16.02	302	0.00	0.00		0	
21462	bot-196	bravo	M44mm34A0	tick	-13.96	9.89	199	0.00	0.34		0	
21462	bot-198	bravo	S00r-2420	tick	18.62	-13.51	84	1.24	2.23	4.96	2	seek
21529	bot-146	alpha	P00r-4310	tick	-11.14	-17.46	163	0.11	0.01		0	
21529	bot-181	bravo	S44rm4320	latches	-13.29	13.01	226	1.36	0.03	17.12	2	seek
21746	bot-186	bravo	S44rm4420	tick	-11.06	4.99	244	2.48	2.41	14.86	2	seek
21746	bot-193	bravo	S44rm4320	tick	-15.60	8.52	275	2.27	2.20	11.58	3	seek
21746	bot-201	bravo	S44rm4410	latches	-17.73	13.98	225	1.34	0.02	15.25	2	seek
21897	bot-181	bravo	C44rm4320	state	-13.66	12.50	212	2.45	0.63	16.49	2	seek
21913	bot-181	bravo	S44rb4324	state+element+latches	-13.68	12.55	217	3.24	0.05	8.04	4	cover
21930	bot-181	bravo	S44rm4324	element	-13.68	12.55	210	0.00	0.00		0	
21930	bot-201	bravo	C44rm4410	state	-17.82	13.77	204	1.34	0.23	15.02	2	seek
21947	bot-201	bravo	S44rb4414	state+element+latches	-17.81	13.79	208	1.37	0.02	8.86	2	cover
