t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate	nav_region	mag	reserve	self_threat	sidearm_mag	sidearm_reserve
331344	bot-880	bravo	P00r-3410	tier	54.47	15.11	64	2.47	0.95	77.11	12	squad	squad-98	4	bot-871			-	0	20	120	0	7	35
331416	bot-914	alpha	S00r-4410	ammo	-2.25	-19.02	280	2.44	1.32	29.97	5	seek	squad-94	0	bot-914	bot-897	25.33	w	0	30	120	0	30	120
331416	bot-918	alpha	P00r-0410	initial	-139.25	-29.25	0	0.00			0			-1				-	0			0		
331435	bot-918	alpha	P00r-4410	ammo	-139.25	-29.25	0	0.00	0.00		0		squad-65	0				-	0	30	120	0	7	35
331457	bot-875	bravo	S00m-4420	state	113.86	37.05	157	2.00	1.33	7.84	5	squad	squad-98	6	bot-871			-	0	20	101	0	7	35
331501	bot-859	alpha	P00r-4420	tick	-133.63	-26.25	256	1.63	0.37	25.39	4	squad	squad-92	4	bot-814			-	0	1	30	0	20	101
331501	bot-891	bravo	S00m-4420	tick	-17.90	-17.28	90	2.42	2.46	22.65	5	seek	squad-100	0	bot-891			-	0	20	101	0	7	35
331501	bot-893	bravo	S00r-4410	tick	-19.51	-17.53	95	2.45	2.47	29.39	6	seek	squad-100	1	bot-891			-	0	30	120	0	20	101
331501	bot-899	bravo	S00m-4320	state	-27.12	-22.06	63	2.40	2.20	8.17	2	squad	squad-100	4	bot-891			-	0	20	101	0	7	35
331567	bot-651	alpha	D00r--000	tick	-86.58	-36.41	37	0.00	0.00	8.83	0		squad-65	-1		bot-899	66.96	y	0	0	72	0	0	72
331567	bot-814	alpha	P00r-4320	tick	-139.23	-46.29	80	1.97	2.27		39	patrol	squad-92	0	bot-814			-	0	29	120	0	7	35
331567	bot-879	bravo	P00r-4410	tick	27.39	11.21	103	0.04	0.02	104.09	16	squad	squad-98	3	bot-871			-	0	30	120	0	20	101
331567	bot-895	bravo	S00r-4410	tick	-22.70	-18.75	82	2.44	2.27	23.64	5	seek	squad-100	2	bot-891			-	0	30	120	0	20	101
331567	bot-915	alpha	P00r-4410	tick	-142.32	-45.33	212	0.00	0.99		0		squad-92	1	bot-814			-	0	30	120	0	20	101
331670	bot-766	bravo	S00r-2320	tick	-46.00	-15.53	95	2.19	2.33	60.48	10	seek	squad-87	4	bot-781			-	0	3	0	0	3	0
331670	bot-787	bravo	S00r-3420	tick	-33.66	-17.51	91	2.25	2.33	49.93	9	seek	squad-87	5	bot-781			-	0	15	26	0	15	26
331670	bot-897	bravo	S00r-4410	tick	-26.73	-15.94	111	2.42	2.30	28.51	6	seek	squad-100	3	bot-891	bot-914	24.21	w	0	25	120	0	20	101
331808	bot-873	bravo	P00r-4410	tick	116.18	41.07	85	2.57	2.39	16.21	3	squad	squad-98	1	bot-871			-	0	26	120	0	20	101
331913	bot-786	bravo	S00r-4320	tick	69.33	-29.75	64	2.32	2.33	33.92	6	seek	squad-87	1	bot-781			-	0	30	75	0	7	35
331913	bot-808	bravo	S00r-2420	tick	126.03	7.04	224	1.34	1.38	0.41	1	seek	squad-83	0	bot-808			-	0	14	120	0	7	35
331913	bot-853	bravo	S00r-2420	tick	127.80	8.94	221	2.46	2.48	28.98	4	seek	squad-83	1	bot-808			-	0	15	99	0	20	101
331913	bot-877	bravo	S00r-4420	tick	114.29	37.16	179	1.79	2.23	57.43	8	seek	squad-98	2	bot-871			-	0	30	120	0	20	101
331913	bot-912	bravo	S00m-3420	tick	82.58	-26.48	56	2.39	2.41	20.10	3	seek	squad-87	6	bot-781			-	0	15	101	0	7	35
331962	bot-873	bravo	S00r-4410	state	116.50	41.09	80	2.53	0.32	16.39	3	squad	squad-98	1	bot-871			-	0	26	120	0	20	101
331995	bot-909	bravo	S00r-4420	tick	130.03	27.16	183	2.42	2.20	46.56	7	seek	squad-83	4	bot-808			-	0	1	29	0	11	101
331995	bot-914	alpha	S00r-0410	ammo	-3.40	-18.21	279	2.43	1.41	28.70	5	seek	squad-94	0	bot-914	bot-897	22.76	w	0	0	3	0	30	120
332028	bot-781	bravo	P00r-4420	tick	102.56	-16.90	104	1.32	1.29	51.74	7	patrolReentry	squad-87	0	bot-781			-	0	27	120	0	20	101
332028	bot-802	alpha	P00r-4220	tick	-139.92	-44.80	262	2.47	2.49	6.35	1	squad	squad-92	3	bot-814			-	0	1	28	0	7	35
332028	bot-871	bravo	S00r-4320	tick	128.76	33.36	181	2.35	2.34	54.18	8	seek	squad-98	0	bot-871			-	0	30	100	0	20	101
332028	bot-901	bravo	P00r-3410	tick	89.83	-17.16	3	2.42	2.58	13.09	3	squad	squad-87	3	bot-781			-	0	16	120	0	20	101
332028	bot-907	bravo	S10r-3420	tick	126.33	16.78	181	2.42	2.16	32.55	5	seek	squad-83	3	bot-808			-	0	20	120	0	20	101
332077	bot-897	bravo	A00r-4410	state	-25.87	-16.27	92	2.40	0.92	27.64	6	seek	squad-100	3	bot-891	bot-914	22.55	w	0	25	120	0	20	101
332077	bot-914	alpha	A00r-0410	state	-3.51	-18.13	279	2.42	0.13	28.58	5	seek	squad-94	0	bot-914	bot-897	22.50	w	0	0	3	0	30	120
332144	bot-860	bravo	S00r-2320	tick	120.52	11.39	199	1.79	1.95	32.31	5	seek	squad-83	2	bot-808			-	0	14	95	0	7	35
332182	bot-907	bravo	S00r-3420	tier	126.33	16.40	186	2.42	0.38	32.18	5	seek	squad-83	3	bot-808			-	0	20	120	0	20	101
332252	bot-744	alpha	P00r-4420	tick	135.26	14.64	186	2.42	2.46	61.64	10	patrolReentry	squad-1	0	bot-744			-	0	30	120	0	7	35
332328	bot-889	bravo	S00r-4410	tick	114.52	40.39	194	2.71	2.09	58.21	8	seek	squad-98	5	bot-871			-	0	28	120	0	20	101
332357	bot-800	alpha	P00m-44A0	tick	-131.18	-41.31	234	2.69	2.45	12.52	2	squad	squad-92	2	bot-814			-	0	18	101	0	7	35
332357	bot-837	bravo	S00r-3320	tick	-31.27	-16.51	102	2.30	2.26	37.76	7	seek	squad-87	2	bot-781			-	0	18	120	0	20	101
332357	bot-880	bravo	P00r-3410	tick	57.06	15.15	93	2.57	2.59	73.85	10	squad	squad-98	4	bot-871			-	0	20	120	0	7	35
332448	bot-897	bravo	F00r-4410	state	-25.87	-16.27	95	0.00	0.00		0		squad-100	3	bot-891	bot-914	22.45	y	0	25	120	0	20	101
332448	bot-914	alpha	A00r-0310	health	-3.51	-18.14	275	0.00	0.00		0		squad-94	0	bot-914	bot-897	22.45	y	0	0	3	0	30	120
332448	bot-918	alpha	P00r-4410	tick	-139.30	-27.05	345	2.02	2.20		12	patrol	squad-65	0				-	0	30	120	0	7	35
332485	bot-875	bravo	S00m-4420	tick	113.29	34.86	174	2.23	2.26	50.36	7	seek	squad-98	6	bot-871			-	0	20	101	0	7	35
332485	bot-897	bravo	A00r-4410	state	-25.87	-16.27	95	0.00	0.00		0		squad-100	3	bot-891	bot-914	22.45	y	0	24	120	0	20	101
332511	bot-859	alpha	P00r-4420	tick	-135.24	-27.15	231	2.15	1.84	23.12	4	squad	squad-92	4	bot-814			-	0	1	30	0	20	101
332511	bot-891	bravo	S00m-4420	tick	-15.48	-17.27	90	2.40	2.43	20.23	5	seek	squad-100	0	bot-891			-	0	20	101	0	7	35
332511	bot-893	bravo	S00r-4410	tick	-17.07	-17.37	96	2.40	2.45	26.97	6	seek	squad-100	1	bot-891			-	0	30	120	0	20	101
332511	bot-899	bravo	S00m-4320	tick	-24.66	-22.17	80	2.44	2.46	28.34	7	seek	squad-100	4	bot-891			-	0	20	101	0	7	35
332547	bot-914	alpha	A00r-4310	ammo	-3.51	-18.14	275	0.00	0.00		0		squad-94	0	bot-914	bot-897	22.45	y	0	30	120	0	30	120
332563	bot-897	bravo	F00r-4410	state	-25.87	-16.27	95	0.00	0.00		0		squad-100	3	bot-891	bot-914	22.45	y	0	24	120	0	20	101
332563	bot-914	alpha	E00r-4210	state+health	-3.51	-18.14	275	0.00	0.00		0		squad-94	0	bot-914	bot-897	22.45	y	0	30	120	0	30	120
332582	bot-651	alpha	D00r--000	tick	-86.58	-36.41	37	0.00	0.00	8.83	0		squad-65	-1		bot-899	66.96	y	0	0	72	0	0	72
332582	bot-814	alpha	P00r-4320	tick	-137.40	-46.26	112	1.81	1.83		39	patrol	squad-92	0	bot-814			-	0	29	120	0	7	35
332582	bot-879	bravo	P00r-4410	tick	27.38	11.21	108	0.29	0.00	103.63	16	squad	squad-98	3	bot-871			-	0	30	120	0	20	101
332582	bot-895	bravo	S00r-4410	tick	-20.22	-18.39	99	2.45	2.51	21.24	5	seek	squad-100	2	bot-891			-	0	30	120	0	20	101
332582	bot-897	bravo	A00r-4410	state	-25.87	-16.27	95	0.00	0.00		0		squad-100	3	bot-891	bot-914	22.45	y	0	23	120	0	20	101
332582	bot-915	alpha	P00r-4410	tick	-141.09	-46.22	112	2.41	1.52	1.12	1	squad	squad-92	1	bot-814			-	0	30	120	0	20	101
332678	bot-766	bravo	S00r-2320	tick	-44.37	-14.96	96	0.88	1.72	58.91	10	seek	squad-87	4	bot-781			-	0	3	0	0	3	0
332678	bot-787	bravo	S00r-3420	tick	-31.43	-17.89	91	2.18	2.27	47.69	8	seek	squad-87	5	bot-781			-	0	15	26	0	15	26
332678	bot-897	bravo	F00r-4410	state	-25.87	-16.27	95	0.00	0.00		0		squad-100	3	bot-891	bot-914	22.45	y	0	23	120	0	20	101
332678	bot-897	bravo	F00r-3410	ammo	-25.87	-16.27	95	0.00	0.00		0		squad-100	3	bot-891	bot-914	22.45	y	0	22	120	0	20	101
332678	bot-914	alpha	E00r-4110	health	-3.51	-18.14	275	0.01	0.00		0		squad-94	0	bot-914	bot-897	22.45	y	0	30	120	0	30	120
332717	bot-897	bravo	A00r-3410	state	-25.87	-16.27	95	0.00	0.00		0		squad-100	3	bot-891	bot-914	22.45	y	0	22	120	0	20	101
332796	bot-897	bravo	F00r-3410	state	-25.87	-16.27	95	0.00	0.00		0		squad-100	3	bot-891	bot-914	22.45	y	0	22	120	0	20	101
332821	bot-897	bravo	A00r-3410	state	-25.87	-16.27	95	0.00	0.00		0		squad-100	3	bot-891	bot-914	22.45	y	0	21	120	0	20	101
332853	bot-897	bravo	A00r-341G	latches	-25.87	-16.27	95	0.00	0.00		0		squad-100	3	bot-891	bot-914	22.52	w	0	21	120	0	20	101
332853	bot-914	alpha	E00r-411G	latches	-3.36	-18.31	260	4.01	0.23	5.34	1	grenade	squad-94	0	bot-914	bot-897	22.52	w	0	30	120	0	30	120
332920	bot-786	bravo	S00r-4320	tick	71.65	-29.57	62	2.25	2.33	31.77	5	seek	squad-87	1	bot-781			-	0	30	75	0	7	35
332920	bot-808	bravo	S00r-2420	tick	125.61	6.35	238	1.37	0.81	0.64	1	seek	squad-83	0	bot-808			-	0	14	120	0	7	35
332920	bot-853	bravo	S00r-2420	tick	126.20	7.04	195	2.43	2.48	26.71	4	seek	squad-83	1	bot-808			-	0	15	99	0	20	101
332920	bot-877	bravo	S00r-4420	tick	113.53	35.14	178	2.24	2.16	55.43	8	seek	squad-98	2	bot-871			-	0	30	120	0	20	101
332920	bot-912	bravo	S00m-3420	tick	84.79	-25.42	55	2.42	2.45	17.68	3	seek	squad-87	6	bot-781			-	0	15	101	0	7	35
332971	bot-873	bravo	S00r-4410	tick	114.74	40.90	218	2.42	1.77	56.66	8	seek	squad-98	1	bot-871			-	0	26	120	0	20	101
332997	bot-909	bravo	S00r-4420	tick	129.93	24.81	193	2.08	2.36	44.24	7	seek	squad-83	4	bot-808			-	0	1	29	0	11	101
333037	bot-781	bravo	P00r-4420	tick	104.26	-16.78	93	2.12	1.71	50.41	7	patrolReentry	squad-87	0	bot-781			-	0	27	120	0	20	101
333037	bot-802	alpha	P00r-4220	tick	-142.32	-45.23	263	2.52	2.44	2.01	1	squad	squad-92	3	bot-814			-	0	1	28	0	7	35
333037	bot-871	bravo	S00r-4320	tick	128.77	30.94	199	2.37	2.42	51.89	7	seek	squad-98	0	bot-871			-	0	30	100	0	20	101
333037	bot-901	bravo	P00r-3410	tick	90.79	-15.16	35	2.05	2.22	12.53	3	squad	squad-87	3	bot-781			-	0	16	120	0	20	101
333074	bot-897	bravo	S00r-3410	state+latches	-26.03	-16.11	81	3.87	0.23	5.36	1	grenade	squad-100	3	bot-891	bot-914	23.27	w	0	21	120	0	20	101
333074	bot-914	alpha	E00r-4110	latches	-2.77	-18.96	203	3.96	0.87	4.47	1	grenade	squad-94	0	bot-914	bot-897	23.43	w	0	30	120	0	30	120
333112	bot-914	alpha	E00r-0110	ammo	-2.68	-19.07	193	3.98	0.15	4.32	1	grenade	squad-94	0	bot-914	bot-897	23.66	w	0	0	3	0	30	120
333148	bot-860	bravo	S00r-2320	tick	119.59	9.92	211	1.82	1.74	30.63	5	seek	squad-83	2	bot-808			-	0	14	95	0	7	35
333184	bot-907	bravo	S00r-3420	tick	126.30	14.00	196	2.40	2.41	29.85	5	seek	squad-83	3	bot-808			-	0	20	120	0	20	101
333230	bot-914	alpha	E00r-0119	latches	-2.30	-19.45	175	5.45	0.54	6.97	1	flee	squad-94	0	bot-914	bot-897	24.38	w	0	0	3	0	30	120
333254	bot-744	alpha	P00r-4420	tick	135.74	12.27	177	2.41	2.42	59.23	9	patrolReentry	squad-1	0	bot-744			-	0	30	120	0	7	35
333335	bot-889	bravo	S00r-4410	tick	113.92	37.89	182	2.25	2.58	55.68	8	seek	squad-98	5	bot-871			-	0	28	120	0	20	101
333368	bot-800	alpha	P00m-44A0	tick	-133.81	-42.35	267	2.58	2.83	8.75	2	squad	squad-92	2	bot-814			-	0	18	101	0	7	35
333368	bot-837	bravo	S00r-3320	tick	-30.73	-17.08	30	4.14	0.79	3.03	1	grenade	squad-87	2	bot-781			-	0	18	120	0	20	101
333368	bot-880	bravo	P00r-3410	tick	59.44	15.57	91	2.09	2.42	70.99	11	squad	squad-98	4	bot-871			-	0	20	120	0	7	35
333457	bot-918	alpha	P00r-4410	tick	-139.28	-24.72	351	2.43	2.33		12	patrol	squad-65	0	bot-918			-	0	30	120	0	7	35
333505	bot-875	bravo	S00m-4420	tick	112.98	32.50	183	2.41	2.39	48.04	7	seek	squad-98	6	bot-871			-	0	20	101	0	7	35
333531	bot-859	alpha	P00r-4420	tick	-137.04	-28.62	207	2.32	2.31	19.80	3	squad	squad-92	4	bot-814			-	0	1	30	0	20	101
333531	bot-891	bravo	S00m-4420	tick	-14.97	-15.18	48	4.08	2.15	4.35	1	grenade	squad-100	0	bot-891			-	0	20	101	0	7	35
333531	bot-893	bravo	S00r-4410	tick	-16.57	-15.20	44	4.10	2.23	4.08	1	grenade	squad-100	1	bot-891			-	0	30	120	0	20	101
333531	bot-899	bravo	S00m-4320	tick	-25.30	-23.87	226	3.90	1.81	4.83	1	grenade	squad-100	4	bot-891			-	0	20	101	0	7	35
333599	bot-651	alpha	D00r--000	tick	-86.58	-36.41	37	0.00	0.00	8.83	0		squad-65	-1	bot-918	bot-899	66.96	y	0	0	72	0	0	72
333599	bot-808	bravo	P00r-2420	state	125.86	6.52	246	1.11	0.30	0.96	1	seek	squad-83	0	bot-808			-	0	14	120	0	7	35
333599	bot-814	alpha	P00r-4320	tick	-135.27	-46.25	92	2.41	2.13		38	patrol	squad-92	0	bot-814			-	0	29	120	0	7	35
333599	bot-879	bravo	P00r-4410	tick	27.42	11.19	140	0.08	0.04	103.15	16	squad	squad-98	3	bot-871			-	0	30	120	0	20	101
333599	bot-895	bravo	S00r-4410	tick	-22.11	-19.39	228	3.59	2.14	4.25	1	grenade	squad-100	2	bot-891			-	0	30	120	0	20	101
333599	bot-915	alpha	P00r-4410	tick	-139.13	-46.26	114	1.94	1.96	0.92	1	squad	squad-92	1	bot-814			-	0	30	120	0	20	101
333676	bot-914	alpha	E00r-4119	ammo	-0.56	-21.12	175	5.41	2.41	4.56	1	flee	squad-94	0	bot-914	bot-897	27.88	w	0	30	120	0	30	120
333703	bot-766	bravo	S00r-2320	tick	-44.40	-14.63	189	3.43	0.34	4.81	1	grenade	squad-87	4	bot-781			-	0	3	0	0	3	0
333703	bot-787	bravo	S00r-3420	tick	-32.22	-19.33	226	3.05	1.64	4.91	1	grenade	squad-87	5	bot-781			-	0	15	26	0	15	26
333930	bot-786	bravo	S00r-4320	tick	73.98	-29.02	61	2.42	2.39	29.46	5	seek	squad-87	1	bot-781			-	0	30	75	0	7	35
333930	bot-853	bravo	S00r-2420	tick	124.42	5.83	209	2.45	2.16	25.11	4	seek	squad-83	1	bot-808			-	0	15	99	0	20	101
333930	bot-877	bravo	S00r-4420	tick	112.77	32.95	177	2.43	2.32	53.28	7	seek	squad-98	2	bot-871			-	0	30	120	0	20	101
333930	bot-912	bravo	S00m-3420	tick	86.90	-24.40	53	2.40	2.34	15.37	3	seek	squad-87	6	bot-781			-	0	15	101	0	7	35
333980	bot-873	bravo	S00r-4410	tick	113.00	39.23	181	2.61	2.41	55.05	7	seek	squad-98	1	bot-871			-	0	26	120	0	20	101
334013	bot-909	bravo	S00r-4420	tick	129.83	22.76	183	1.92	2.05	42.23	7	seek	squad-83	4	bot-808			-	0	1	29	0	11	101
334047	bot-781	bravo	P00r-4420	tick	106.59	-16.76	65	2.40	2.33	48.55	6	patrolReentry	squad-87	0	bot-781			-	0	27	120	0	20	101
334047	bot-802	alpha	P00r-4220	tick	-142.62	-45.42	254	0.00	0.36		0		squad-92	3	bot-814			-	0	1	28	0	7	35
334047	bot-871	bravo	S00r-4320	tick	128.77	28.65	182	2.31	2.29	49.72	7	seek	squad-98	0	bot-871			-	0	30	100	0	20	101
334047	bot-901	bravo	P00r-3410	tick	92.39	-14.14	90	2.10	1.90	14.02	2	squad	squad-87	3	bot-781			-	0	16	120	0	20	101
334080	bot-897	bravo	S00r-3410	tick	-27.23	-13.18	28	4.15	3.17	4.17	1	grenade	squad-100	3	bot-891	bot-914	29.58	w	0	21	120	0	20	101
334163	bot-860	bravo	S00r-2320	tick	118.49	8.14	197	2.26	2.09	28.60	5	seek	squad-83	2	bot-808			-	0	14	95	0	7	35
334198	bot-907	bravo	S00r-3420	tick	126.28	11.78	186	2.22	2.22	27.71	5	seek	squad-83	3	bot-808			-	0	20	120	0	20	101
334237	bot-914	alpha	E00r-0119	ammo	1.45	-23.02	175	4.94	2.77	1.79	1	flee	squad-94	0	bot-914	bot-897	29.96	w	0	0	3	0	30	120
334256	bot-744	alpha	P00r-4420	tick	136.18	9.92	145	2.41	2.39	56.84	9	patrolReentry	squad-1	0	bot-744			-	0	30	120	0	7	35
334337	bot-889	bravo	S00r-4410	tick	113.41	35.90	194	2.19	2.05	53.67	8	seek	squad-98	5	bot-871			-	0	28	120	0	20	101
334372	bot-800	alpha	P00m-44A0	tick	-135.77	-43.44	215	1.57	2.24	3.98	1	squad	squad-92	2	bot-814			-	0	18	101	0	7	35
334372	bot-837	bravo	S00r-3320	tick	-31.37	-19.33	134	3.83	2.34	5.69	1	grenade	squad-87	2	bot-781			-	0	18	120	0	20	101
334372	bot-880	bravo	P00r-3410	tick	61.53	16.39	51	2.45	2.24	68.37	10	squad	squad-98	4	bot-871			-	0	20	120	0	7	35
334470	bot-918	alpha	P00r-4410	tick	-139.26	-22.29	23	2.15	2.43		12	patrol	squad-65	0	bot-918			-	0	30	120	0	7	35
334509	bot-875	bravo	S00m-4420	tick	112.89	30.33	173	2.18	2.17	45.89	7	seek	squad-98	6	bot-871			-	0	20	101	0	7	35
334547	bot-859	alpha	P00r-4420	tick	-138.31	-30.26	200	1.64	2.08	16.65	2	squad	squad-92	4	bot-814			-	0	1	30	0	20	101
334547	bot-891	bravo	S00m-4420	tick	-11.23	-15.66	96	2.40	3.76	16.56	4	seek	squad-100	0	bot-891			-	0	20	101	0	7	35
334547	bot-893	bravo	S00r-4410	tick	-12.80	-15.42	106	2.39	3.77	18.82	4	seek	squad-100	1	bot-891			-	0	30	120	0	20	101
334547	bot-899	bravo	S00m-4320	tick	-23.72	-23.66	40	4.70	1.59	28.21	6	seek	squad-100	4	bot-891			-	0	20	101	0	7	35
334565	bot-914	alpha	E00r-0110	latches	2.50	-24.02	175	0.01	1.45		0		squad-94	0	bot-914	bot-897	30.89	w	0	0	3	0	30	120
334603	bot-651	alpha	D00r--000	tick	-86.58	-36.41	37	0.00	0.00	8.83	0		squad-65	-1	bot-918	bot-899	66.96	y	0	0	72	0	0	72
334603	bot-808	bravo	P00r-2420	tick	127.08	8.04	19	2.11	1.95	42.25	5	patrolReentry	squad-83	0	bot-808			-	0	14	120	0	7	35
334603	bot-814	alpha	P00r-4320	tick	-132.92	-46.25	63	2.07	2.34		38	patrol	squad-92	0	bot-814			-	0	29	120	0	7	35
334603	bot-879	bravo	P00r-4410	tick	27.45	11.18	121	0.02	0.03	102.73	16	squad	squad-98	3	bot-871			-	0	30	120	0	20	101
334603	bot-895	bravo	S00r-4410	tick	-18.85	-18.13	100	2.41	3.50	20.42	4	seek	squad-100	2	bot-891			-	0	30	120	0	20	101
334603	bot-915	alpha	P00r-4410	tick	-137.39	-46.25	83	1.81	1.74	1.21	1	squad	squad-92	1	bot-814			-	0	30	120	0	20	101
334715	bot-766	bravo	S00r-2320	tick	-47.38	-12.22	311	4.07	3.82	3.79	1	grenade	squad-87	4	bot-781			-	0	3	0	0	3	0
334715	bot-787	bravo	S00r-3420	tick	-30.58	-21.94	135	4.13	3.08	3.99	1	grenade	squad-87	5	bot-781			-	0	15	26	0	15	26
334791	bot-914	alpha	E00r-4110	ammo	2.50	-24.02	175	0.00	0.00		0		squad-94	0	bot-914	bot-897	30.57	w	0	30	120	0	30	120
334931	bot-786	bravo	S00r-4320	tick	76.10	-28.51	60	2.03	2.18	27.36	5	seek	squad-87	1	bot-781			-	0	30	75	0	7	35
334931	bot-853	bravo	S00r-2420	tick	123.42	3.64	191	2.45	2.41	22.77	3	seek	squad-83	1	bot-808			-	0	15	99	0	20	101
334931	bot-877	bravo	S00r-4420	tick	112.58	30.69	176	2.12	2.26	51.04	7	seek	squad-98	2	bot-871			-	0	30	120	0	20	101
334931	bot-912	bravo	S00m-3420	tick	88.89	-23.05	53	2.42	2.41	12.96	2	seek	squad-87	6	bot-781			-	0	15	101	0	7	35
334989	bot-873	bravo	S00r-4410	tick	112.93	36.86	177	2.02	2.38	52.68	7	seek	squad-98	1	bot-871			-	0	26	120	0	20	101
335024	bot-909	bravo	S00r-4420	tick	129.77	20.87	194	1.99	1.89	40.38	6	seek	squad-83	4	bot-808			-	0	1	29	0	11	101
335056	bot-781	bravo	P00r-4420	tick	108.54	-17.82	134	2.25	2.22	46.36	5	patrolReentry	squad-87	0	bot-781			-	0	27	120	0	20	101
335056	bot-802	alpha	P00r-4220	tick	-140.87	-46.01	88	2.41	1.84	0.97	1	squad	squad-92	3	bot-814			-	0	1	28	0	7	35
335056	bot-871	bravo	S00r-4320	tick	128.43	26.31	200	2.35	2.36	47.41	6	seek	squad-98	0	bot-871			-	0	30	100	0	20	101
335056	bot-901	bravo	P00r-3410	tick	94.62	-13.77	74	2.17	2.26	16.79	3	squad	squad-87	3	bot-781			-	0	16	120	0	20	101
335073	bot-914	alpha	H00r-4110	state	2.50	-24.02	175	0.00	0.00		0		squad-94	0	bot-914	bot-897	30.27	w	0	30	120	0	30	120
335089	bot-897	bravo	S00r-3410	tick	-24.55	-10.54	45	3.07	3.76	5.37	1	grenade	squad-100	3	bot-891	bot-914	30.25	w	0	21	120	0	20	101
335164	bot-860	bravo	S00r-2320	tick	117.29	6.16	211	2.38	2.31	26.37	5	seek	squad-83	2	bot-808			-	0	14	95	0	7	35
335198	bot-907	bravo	S00r-3420	tick	125.17	9.92	196	2.40	2.16	25.62	4	seek	squad-83	3	bot-808			-	0	20	120	0	20	101
335258	bot-744	alpha	P00r-4420	tick	136.62	7.59	168	2.27	2.37	54.47	9	patrolReentry	squad-1	0	bot-744			-	0	30	120	0	7	35
335345	bot-889	bravo	S00r-4410	tick	112.85	33.69	181	2.39	2.28	51.45	8	seek	squad-98	5	bot-871			-	0	28	120	0	20	101
335345	bot-914	alpha	H00r-0110	ammo	2.50	-24.02	234	0.00	0.00		0		squad-94	0	bot-914	bot-897	30.02	w	0	0	3	0	30	120
335375	bot-800	alpha	P00m-44A0	tick	-136.60	-44.68	172	1.68	1.49	1.58	1	squad	squad-92	2	bot-814			-	0	18	101	0	7	35
335375	bot-837	bravo	S00r-3320	tick	-28.46	-22.19	138	4.11	4.08	4.80	1	grenade	squad-87	2	bot-781			-	0	18	120	0	20	101
335375	bot-880	bravo	P00r-3410	tick	63.78	17.60	49	2.47	2.56	64.95	9	squad	squad-98	4	bot-871			-	0	20	120	0	7	35
335475	bot-918	alpha	P00r-4410	tick	-139.36	-19.95	359	2.42	2.34		11	patrol	squad-65	0	bot-918			-	0	30	120	0	7	35
335524	bot-875	bravo	S00m-4420	tick	112.89	27.95	177	2.45	2.38	43.54	6	seek	squad-98	6	bot-871			-	0	20	101	0	7	35
335559	bot-859	alpha	P00r-4420	tick	-138.64	-32.50	196	2.65	2.26	13.94	2	squad	squad-92	4	bot-814			-	0	1	30	0	20	101
335559	bot-891	bravo	S00m-4420	tick	-8.90	-16.12	101	2.38	2.37	14.20	4	seek	squad-100	0	bot-891			-	0	20	101	0	7	35
335559	bot-893	bravo	S00r-4410	tick	-10.42	-15.85	107	2.35	2.42	16.42	4	seek	squad-100	1	bot-891			-	0	30	120	0	20	101
335559	bot-899	bravo	S00m-4320	tick	-21.93	-21.58	80	2.40	2.75	26.04	6	seek	squad-100	4	bot-891			-	0	20	101	0	7	35
335609	bot-651	alpha	D00r--000	tick	-86.58	-36.41	37	0.00	0.00	8.83	0		squad-65	-1	bot-918	bot-899	66.96	y	0	0	72	0	0	72
335609	bot-808	bravo	P00r-2420	tick	128.38	9.73	31	2.23	2.14	40.16	5	patrolReentry	squad-83	0	bot-808			-	0	14	120	0	7	35
335609	bot-814	alpha	P00r-4320	tick	-131.17	-46.25	95	1.54	1.76		38	patrol	squad-92	0	bot-814			-	0	29	120	0	7	35
335609	bot-879	bravo	P00r-4410	tick	27.47	11.16	90	0.05	0.03	101.90	15	squad	squad-98	3	bot-871			-	0	30	120	0	20	101
335609	bot-895	bravo	S00r-4410	tick	-16.66	-17.42	89	2.41	2.30	18.43	3	seek	squad-100	2	bot-891			-	0	30	120	0	20	101
335609	bot-915	alpha	P00r-4410	tick	-135.29	-46.24	73	2.41	2.11	1.13	1	squad	squad-92	1	bot-814			-	0	30	120	0	20	101
335725	bot-766	bravo	S00r-2320	tick	-50.12	-9.40	315	3.84	3.94	5.85	1	grenade	squad-87	4	bot-781			-	0	3	0	0	3	0
335725	bot-787	bravo	S00r-3420	tick	-27.65	-24.86	135	3.89	4.14	4.80	1	grenade	squad-87	5	bot-781			-	0	15	26	0	15	26
335725	bot-914	alpha	H00r-0210	health	2.50	-24.02	311	0.00	0.00		0		squad-94	0	bot-914	bot-897	29.70	w	0	0	3	0	30	120
335903	bot-914	alpha	H00r-4210	ammo	2.50	-24.02	324	0.00	0.00		0		squad-94	0	bot-914	bot-897	29.21	w	0	30	120	0	30	120
335936	bot-786	bravo	S00r-4320	tick	78.28	-27.98	58	2.39	2.25	25.22	5	seek	squad-87	1	bot-781			-	0	30	75	0	7	35
335936	bot-853	bravo	S00r-2420	tick	123.38	1.22	181	2.40	2.42	20.39	3	seek	squad-83	1	bot-808			-	0	15	99	0	20	101
335936	bot-877	bravo	S00r-4420	tick	112.57	28.39	176	2.43	2.30	48.74	7	seek	squad-98	2	bot-871			-	0	30	120	0	20	101
335936	bot-912	bravo	S00m-3420	tick	90.73	-21.40	54	2.35	2.47	10.51	2	seek	squad-87	6	bot-781			-	0	15	101	0	7	35
