t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate	nav_region	mag	reserve	self_threat	sidearm_mag	sidearm_reserve
0	bot-787	bravo	S33r-4320	initial	48.09	11.05	268	2.27		69.86	11	seek	squad-88	6	bot-781	bot-757	71.11	w	0	1	25	0	20	101
0	bot-788	bravo	P00m-4420	initial	34.33	-5.45	334	2.52		21.05	4	squad	squad-88	7	bot-781			-	0	19	101	0	7	35
0	bot-789	bravo	D00r--000	initial	-7.37	12.70	207	0.00		2.19	0		squad-89	-1		bot-684	45.35	y	0	30	120	0	30	120
0	bot-790	bravo	D00r--000	initial	-35.47	2.48	204	0.00		4.64	0		squad-89	-1		bot-751	14.32	y	0	20	120	0	7	35
0	bot-791	bravo	D00r--000	initial	61.70	-3.12	205	0.00			0		squad-89	-1		bot-755	13.80	y	0	14	120	0	20	101
0	bot-792	bravo	D00m--000	initial	-35.24	0.48	202	0.00			0		squad-89	-1		bot-736	18.99	y	0	20	85	0	7	35
0	bot-793	alpha	S00r-3320	initial	-38.81	-2.21	82	0.53		78.76	12	seek	squad-1	4	bot-736			-	0	16	120	0	20	101
0	bot-794	bravo	D00r--000	initial	-15.19	7.62	214	0.00		3.78	0		squad-89	-1		bot-738	34.79	y	0	23	120	0	7	35
0	bot-795	bravo	D00r--000	initial	-10.03	3.57	46	0.00		3.86	0		squad-89	-1		bot-736	35.08	f	0	30	120	0	20	101
0	bot-796	alpha	A44rm4320	initial	-24.07	11.48	109	0.45			0		squad-1	5	bot-736	bot-761	38.47	y	0	27	120	0	7	35
0	bot-797	bravo	D00r--000	initial	-30.48	4.62	227	0.00		4.53	0		squad-89	-1		bot-793	33.45	y	0	30	120	0	20	101
0	bot-798	alpha	P00r-4410	initial	-145.48	30.09	346	1.77			4	patrol	squad-92	0	bot-798			-	0	30	120	0	7	35
0	bot-799	bravo	D00m--000	initial	-37.56	3.20	261	0.00		4.86	0		squad-89	-1				-	0	20	101	0	7	35
0	bot-800	alpha	P00m-4420	initial	-145.44	13.28	308	2.05		8.48	2	squad	squad-92	3	bot-798			-	0	20	101	0	7	35
0	bot-801	bravo	P00r-4410	initial	48.05	36.67	83	2.02			13	patrol	squad-93	0	bot-801			-	0	1	30	0	20	101
0	bot-802	alpha	P00r-4410	initial	-143.01	10.27	317	0.91		9.53	2	squad	squad-92	4	bot-798			-	0	1	30	0	7	35
0	bot-803	bravo	P00r-4410	initial	42.29	38.36	82	0.24		3.17	5	squad	squad-93	1	bot-801			-	0	1	4	0	30	120
0	bot-804	alpha	P00r-4410	initial	-145.42	21.26	9	2.86		5.55	1	squad	squad-92	1	bot-798			-	0	1	4	0	30	120
0	bot-805	bravo	P00r-4410	initial	42.54	34.75	77	1.30		2.40	1	squad	squad-93	2	bot-801			-	0	30	120	0	20	101
0	bot-806	alpha	P00r-4410	initial	-145.29	19.70	21	2.99		4.47	1	squad	squad-92	2	bot-798			-	0	30	120	0	7	35
0	bot-807	bravo	P00m-4420	initial	38.49	44.53	118	1.57		2.27	1	squad	squad-93	5	bot-801			-	0	20	101	0	7	35
0	bot-808	bravo	P00r-4410	initial	39.20	42.38	109	0.35		3.88	5	squad	squad-93	3	bot-801			-	0	30	120	0	7	35
0	bot-809	bravo	P00r-4410	initial	41.03	32.63	98	0.58		1.48	1	squad	squad-93	4	bot-801			-	0	30	120	0	20	101
0	bot-810	bravo	A00r-4310	initial	-142.63	-31.04	343	0.62			0		squad-83	0	bot-810	bot-704	15.15	y	0	27	120	0	7	35
0	bot-811	alpha	P00m-4420	initial	-146.89	19.99	133	1.00		2.15	1	squad	squad-92	5	bot-798			-	0	20	101	0	7	35
32	bot-706	alpha	T21m-23E0	state	-145.21	-14.22	129	4.05	0.00	1.15	1	medic	squad-65	4	bot-659			-	0	9	101	0	7	35
32	bot-738	alpha	A34m-34AG	latches	-27.96	-6.56	83	0.48	0.02		0		squad-1	7	bot-736	bot-761	40.49	w	0	14	101	0	7	35
32	bot-796	alpha	A44rm432G	latches	-24.07	11.48	109	0.00	0.00		0		squad-1	5	bot-736	bot-761	38.50	w	0	27	120	0	7	35
32	bot-810	bravo	A00r-431G	latches	-142.63	-31.04	343	0.00	0.00		0		squad-83	0	bot-810	bot-704	15.03	w	0	27	120	0	7	35
70	bot-753	alpha	A44rm432G	element+latches	-28.35	12.55	109	0.94	0.07		0		squad-1	8	bot-736	bot-761	42.90	w	0	1	29	0	20	101
70	bot-761	bravo	A00r-342G	latches	12.23	-1.30	263	0.57	0.05		0		squad-87	0	bot-761	bot-738	40.54	w	0	17	99	0	20	101
137	bot-659	alpha	E21r-R220	latches	-145.29	-14.79	167	0.00	0.31		0		squad-65	0	bot-659	bot-810	16.50	w	0	9	97	0	20	101
171	bot-738	alpha	S34m-34A0	state+latches	-27.99	-6.57	83	0.37	0.03		0		squad-1	7	bot-736	bot-761	40.55	w	0	14	101	0	7	35
171	bot-796	alpha	S44rm4320	state+latches	-24.08	11.49	109	0.15	0.01		0		squad-1	5	bot-736	bot-761	38.52	w	0	27	120	0	7	35
171	bot-810	bravo	S00r-4310	state+latches	-142.64	-31.05	343	0.02	0.01		0		squad-83	0	bot-810	bot-704	15.03	w	0	27	120	0	7	35
225	bot-753	alpha	S44rm4324	state+latches	-28.37	12.51	109	0.45	0.05		0		squad-1	8	bot-736	bot-761	42.92	w	0	1	29	0	20	101
225	bot-761	bravo	S00r-3420	state+latches	12.26	-1.25	263	0.55	0.06		0		squad-87	0	bot-761	bot-738	40.58	w	0	17	99	0	20	101
300	bot-787	bravo	A33r-4320	state	47.42	11.05	269	2.46	0.67	69.19	11	seek	squad-88	6	bot-781	bot-757	70.54	w	0	1	25	0	20	101
463	bot-753	alpha	S44rm4320	latches	-28.36	12.52	108	0.80	0.01	41.62	7	seek	squad-1	8	bot-736	bot-761	42.72	w	0	1	29	0	20	101
511	bot-810	bravo	A00r-4310	state	-142.89	-30.66	344	2.28	0.46	14.58	2	seek	squad-83	0	bot-810	bot-704	14.50	w	0	27	120	0	7	35
549	bot-651	alpha	S00r-2420	tier+score	-147.50	-14.35	161	1.49	0.68	16.27	3	seek	squad-65	3	bot-659			-	0	10	87	0	10	87
549	bot-659	alpha	E00r-R320	tier+score+health	-145.32	-14.72	167	0.52	0.08		0		squad-65	0	bot-659	bot-810	16.12	w	0	9	97	0	20	101
549	bot-761	bravo	A00r-3420	state	11.89	-1.03	263	1.98	0.43	41.41	6	seek	squad-87	0	bot-761	bot-738	40.13	w	0	17	99	0	20	101
592	bot-548	alpha	F44rb1420	state	-25.75	7.31	89	0.00	0.00		0		squad-1	6	bot-736	bot-786	62.87	y	0	1	13	0	1	13
592	bot-548	alpha	F44rbR420	ammo	-25.75	7.31	89	0.00	0.00		0		squad-1	6	bot-736	bot-786	62.69	y	0	0	13	0	0	13
592	bot-704	alpha	S00r-4320	tier+score	-147.26	-17.45	175	1.99	0.78	14.73	3	seek	squad-65	1	bot-659			-	0	23	120	0	7	35
592	bot-706	alpha	T00m-23E0	tier+score	-145.28	-14.11	168	0.35	0.13	1.25	1	medic	squad-65	4	bot-659			-	0	9	101	0	7	35
592	bot-712	alpha	S00r-4420	tier+score	-145.47	-11.81	161	2.17	1.36	20.52	4	seek	squad-65	5	bot-659			-	0	1	24	0	7	35
592	bot-730	alpha	S00m-23D0	tier+score	-145.20	-6.99	159	2.35	1.33	27.29	4	seek	squad-65	7	bot-659			-	0	9	85	0	7	35
592	bot-738	alpha	F34m-34A0	state	-27.48	-6.60	82	1.87	0.51	40.09	6	seek	squad-1	7	bot-736	bot-761	40.03	w	0	14	101	0	7	35
592	bot-740	alpha	S00r-4320	tier+score	-146.71	-14.41	183	0.18	0.16	17.84	3	seek	squad-65	2	bot-659			-	0	23	120	0	7	35
592	bot-782	bravo	S44rm4410	tier+score+element	37.06	3.15	278	2.30	1.56	70.46	12	seek	squad-88	1	bot-781			-	0	28	120	0	7	35
592	bot-784	bravo	M44mm4420	tier+score+element	36.29	5.14	9	4.29	2.82	6.22	1	medic	squad-88	5	bot-781			-	0	20	101	0	7	35
592	bot-786	bravo	S44rm4310	tier+score+element+health	36.81	8.52	269	2.15	1.41	65.96	10	seek	squad-88	4	bot-781			-	0	29	120	0	7	35
592	bot-810	bravo	A00r-431G	latches	-142.89	-30.66	342	0.00	0.00		0		squad-83	0	bot-810	bot-704	14.02	w	0	27	120	0	7	35
629	bot-749	alpha	C44rm4322	element	-27.85	12.11	348	1.05	2.40		0		squad-1	2	bot-736			-	0	29	120	0	20	101
629	bot-757	alpha	G44rb4422	element	-22.75	7.75	118	0.00	0.00		0		squad-1	3	bot-736			-	0	1	1	0	30	120
629	bot-765	bravo	P00r-3320	state	20.34	-5.69	298	2.21	1.41	51.99	7	seek	squad-87	1	bot-761			-	0	21	120	0	20	101
629	bot-767	bravo	P00m-33C0	state	16.09	-2.46	297	2.27	1.32	50.77	8	seek	squad-87	4	bot-761			-	0	14	101	0	7	35
629	bot-777	bravo	A44rbR410	tier+score+element	42.28	11.66	264	0.00	0.00		0		squad-87	5	bot-761	bot-736	69.02	y	0	0	21	0	20	101
629	bot-781	bravo	E44rm4019	tier+score+element	37.44	11.80	237	5.14	3.19	0.54	1	flee	squad-88	0	bot-781			-	0	27	120	0	20	101
629	bot-783	bravo	P00r-4420	state	30.92	-6.63	282	2.40	1.37	66.04	10	seek	squad-88	2	bot-781			-	0	28	120	0	20	101
629	bot-785	bravo	C34r-4412	score	25.21	6.12	286	4.59	2.91	5.70	2	cover	squad-88	3	bot-781			-	0	30	120	0	20	101
629	bot-787	bravo	A44rb4320	tier+score+element	47.41	11.08	265	0.00	0.03		0		squad-88	6	bot-781	bot-736	74.09	y	0	1	25	0	20	101
772	bot-548	alpha	A44rbR420	state	-25.75	7.31	89	0.00	0.00		0		squad-1	6	bot-736	bot-786	62.69	y	0	0	13	0	0	13
772	bot-738	alpha	A34m-34AG	state+latches	-27.49	-6.61	82	0.27	0.02		0		squad-1	7	bot-736	bot-761	39.77	y	0	13	101	0	7	35
772	bot-780	bravo	A00m-4420	state	13.80	-2.56	271	1.47	1.30	8.72	4	squad	squad-87	6	bot-761			-	0	20	101	0	7	35
772	bot-810	bravo	S00r-4310	state+latches	-142.90	-30.66	342	0.25	0.00		0		squad-83	0	bot-810	bot-704	14.02	w	0	27	120	0	7	35
808	bot-659	alpha	H00r-R320	state	-145.32	-14.69	167	0.15	0.03		0		squad-65	0	bot-659	bot-810	16.16	w	0	9	97	0	20	101
808	bot-761	bravo	A00r-342G	latches	11.90	-1.00	278	0.70	0.03		0		squad-87	0	bot-761	bot-796	37.24	w	0	17	99	0	20	101
808	bot-793	alpha	P00r-3320	state	-38.80	-2.28	82	0.06	0.07	78.76	12	seek	squad-1	4	bot-736			-	0	16	120	0	20	101
874	bot-736	alpha	P44rm4420	state	-26.16	4.83	88	2.72	1.87	66.96	10	seek	squad-1	0	bot-736			-	0	23	120	0	7	35
874	bot-738	alpha	S34m-34A0	state+latches	-27.52	-6.62	82	0.26	0.03		0		squad-1	7	bot-736	bot-761	39.79	w	0	13	101	0	7	35
874	bot-780	bravo	A00m-442G	latches	13.84	-2.55	289	0.79	0.04		0		squad-87	6	bot-761	bot-796	39.50	w	0	20	101	0	7	35
874	bot-788	bravo	S44mm4420	state+tier+score+element	33.93	-3.69	327	2.46	1.81	21.32	5	squad	squad-88	7	bot-781			-	0	19	101	0	7	35
961	bot-753	alpha	A44rb4320	state+element	-28.20	12.56	108	0.96	0.17	41.48	7	seek	squad-1	8	bot-736	bot-761	42.42	w	0	1	29	0	20	101
961	bot-761	bravo	S00r-3420	state+latches	11.92	-0.97	278	0.70	0.04		0		squad-87	0	bot-761	bot-796	37.24	w	0	17	99	0	20	101
961	bot-781	bravo	E44rm4010	latches	37.59	12.02	237	0.00	0.27		0		squad-88	0	bot-781			-	0	27	120	0	20	101
961	bot-783	bravo	C34r-4420	state+tier+score	30.92	-6.64	239	2.40	0.02	19.31	4	squad	squad-88	2	bot-781			-	0	28	120	0	20	101
1001	bot-467	alpha	D00r--000	tick	-22.82	2.28	83	0.00	0.00	51.12	0		squad-1	-1	bot-736	bot-781	58.82	y	0	12	42	0	12	42
1001	bot-714	alpha	P00m-23C0	tick	-145.88	3.47	144	1.34	1.27	21.04	3	squad	squad-65	6	bot-659			-	0	7	101	0	7	35
1001	bot-736	alpha	S44rm4420	state	-25.87	4.93	82	3.17	0.31	178.54	0		squad-1	0	bot-736			-	0	23	120	0	7	35
1001	bot-744	alpha	P00r-4420	tick	9.79	-2.43	298	2.25	1.78	36.40	5	squad	squad-1	1	bot-736			-	0	30	120	0	7	35
1001	bot-766	bravo	S00r-4420	tick	16.47	-3.64	303	2.30	1.95	55.74	8	seek	squad-87	3	bot-761			-	0	1	24	0	7	35
1001	bot-778	bravo	P00r-4310	tick	12.66	1.05	295	0.95	0.92		0		squad-87	2	bot-761			-	0	1	2	0	30	120
1001	bot-782	bravo	P44rm4410	state	36.55	3.36	278	2.47	0.55	69.93	12	seek	squad-88	1	bot-781			-	0	28	120	0	7	35
1001	bot-788	bravo	S00m-4420	tier+score+element	33.77	-3.98	282	2.40	0.33	63.43	10	seek	squad-88	7	bot-781			-	0	19	101	0	7	35
1001	bot-798	alpha	P00r-4410	tick	-145.27	31.54	19	1.38	1.47		4	patrol	squad-92	0	bot-798			-	0	30	120	0	7	35
1001	bot-800	alpha	P00m-4420	tick	-145.63	14.54	323	2.40	1.27	9.47	2	squad	squad-92	3	bot-798			-	0	20	101	0	7	35
1001	bot-801	bravo	P00r-4410	tick	49.78	36.46	112	1.98	1.74		13	patrol	squad-93	0	bot-801			-	0	1	30	0	20	101
1001	bot-802	alpha	P00r-4410	tick	-143.72	11.06	305	1.40	1.07	10.76	2	squad	squad-92	4	bot-798			-	0	1	30	0	7	35
1001	bot-803	bravo	P00r-4410	tick	43.50	37.94	109	1.32	1.29	2.87	5	squad	squad-93	1	bot-801			-	0	1	4	0	30	120
1001	bot-804	alpha	P00r-4410	tick	-145.59	23.54	341	2.30	2.29	5.42	1	squad	squad-92	1	bot-798			-	0	1	4	0	30	120
1001	bot-805	bravo	P00r-4410	tick	43.64	34.68	94	0.82	1.10	3.42	1	squad	squad-93	2	bot-801			-	0	30	120	0	20	101
1001	bot-806	alpha	P00r-4410	tick	-145.51	22.02	352	2.76	2.33	4.39	1	squad	squad-92	2	bot-798			-	0	30	120	0	7	35
1001	bot-807	bravo	P00m-4420	tick	39.25	44.20	138	0.43	0.83	2.40	1	squad	squad-93	5	bot-801			-	0	20	101	0	7	35
1001	bot-808	bravo	P00r-4410	tick	39.30	42.40	130	0.58	0.11	4.80	5	squad	squad-93	3	bot-801			-	0	30	120	0	7	35
1001	bot-809	bravo	P00r-4410	tick	41.92	32.28	133	0.83	0.95	2.76	1	squad	squad-93	4	bot-801			-	0	30	120	0	20	101
1001	bot-811	alpha	P00m-4420	tick	-146.93	19.89	117	0.85	0.10	1.24	1	squad	squad-92	5	bot-798			-	0	20	101	0	7	35
1085	bot-777	bravo	F44rb4410	state+ammo	42.28	11.66	264	0.00	0.00		0		squad-87	5	bot-761	bot-736	68.48	y	0	1	20	0	20	101
1085	bot-777	bravo	F44rbR410	ammo	42.28	11.66	264	0.00	0.00		0		squad-87	5	bot-761	bot-736	68.24	y	0	0	20	0	20	101
1085	bot-783	bravo	P00r-4420	state+tier+score	31.33	-6.68	213	4.57	0.41	19.16	4	squad	squad-88	2	bot-781			-	0	28	120	0	20	101
1085	bot-785	bravo	A34r-4410	state+latches	24.18	6.43	286	4.67	1.08	4.62	2	cover	squad-88	3	bot-781			-	0	30	120	0	20	101
1085	bot-787	bravo	F44rb4320	state	47.40	11.08	265	0.05	0.01		0		squad-88	6	bot-781	bot-736	73.55	y	0	1	25	0	20	101
1085	bot-787	bravo	F44rbR320	ammo	47.40	11.08	265	0.05	0.00		0		squad-88	6	bot-781	bot-736	73.30	y	0	0	25	0	20	101
1118	bot-548	alpha	A45rbR420	score	-25.75	7.31	89	0.00	0.00		0		squad-1	6	bot-736	bot-786	62.06	y	0	0	13	0	0	13
1118	bot-704	alpha	C00r-4320	state	-147.23	-18.07	175	2.03	0.63	14.11	3	seek	squad-65	1	bot-659			-	0	23	120	0	7	35
1118	bot-736	alpha	E45rm4020	state+score+health	-25.62	4.98	91	2.78	0.25		0		squad-1	0	bot-736			-	0	23	120	0	7	35
1118	bot-738	alpha	S35m-34A0	score	-27.32	-6.67	82	1.53	0.20	39.44	6	seek	squad-1	7	bot-736	bot-761	39.58	w	0	13	101	0	7	35
1118	bot-780	bravo	S00m-4420	state+latches	13.94	-2.54	289	0.73	0.10		0		squad-87	6	bot-761	bot-796	39.38	w	0	20	101	0	7	35
1118	bot-782	bravo	S44rm4410	state	36.31	3.44	295	2.81	0.25	186.48	0		squad-88	1	bot-781			-	0	28	120	0	7	35
1118	bot-796	alpha	S45rm4320	score	-22.60	11.62	113	2.25	1.48	34.54	5	seek	squad-1	5	bot-736	bot-761	36.68	w	0	27	120	0	7	35
1118	bot-810	bravo	A00r-4310	state	-143.14	-30.28	331	2.24	0.45	13.67	2	seek	squad-83	0	bot-810	bot-704	13.30	w	0	27	120	0	7	35
1168	bot-659	alpha	S00r-R324	state+latches	-145.34	-14.65	200	0.37	0.04		0		squad-65	0	bot-659	bot-810	15.85	w	0	9	97	0	20	101
1168	bot-749	alpha	C45rm4322	score	-27.82	12.27	354	0.06	0.16		0		squad-1	2	bot-736			-	0	29	120	0	20	101
1168	bot-753	alpha	A45rm432G	score+element+latches	-28.34	12.56	95	0.92	0.14		0		squad-1	8	bot-736	bot-784	65.21	w	0	1	29	0	20	101
1168	bot-757	alpha	G45rb4422	score	-22.75	7.75	76	0.00	0.00		0		squad-1	3	bot-736			-	0	1	1	0	30	120
1168	bot-761	bravo	A00r-3420	state	11.76	-0.97	262	0.80	0.15	38.36	6	seek	squad-87	0	bot-761	bot-796	36.83	w	0	17	99	0	20	101
1168	bot-777	bravo	A44rbR410	state	42.28	11.66	264	0.00	0.00		0		squad-87	5	bot-761	bot-736	68.24	y	0	0	20	0	20	101
1168	bot-785	bravo	A34r-441G	latches	24.15	6.47	268	0.47	0.05		0		squad-88	3	bot-781	bot-736	50.10	r	0	30	120	0	20	101
1168	bot-787	bravo	A44rbR320	state	47.40	11.07	265	0.05	0.00		0		squad-88	6	bot-781	bot-736	73.30	y	0	0	25	0	20	101
1201	bot-704	alpha	C00r-4322	latches	-146.80	-18.10	163	4.14	0.43	1.62	1	cover	squad-65	1	bot-659	bot-810	12.91	y	0	23	120	0	7	35
1201	bot-736	alpha	E45rm4029	latches	-26.03	5.30	91	5.02	0.52	2.96	1	flee	squad-1	0	bot-736			-	0	23	120	0	7	35
1201	bot-738	alpha	F35m-34A0	state	-27.25	-6.68	82	1.53	0.08	39.37	6	seek	squad-1	7	bot-736	bot-761	39.58	w	0	13	101	0	7	35
1235	bot-659	alpha	S00r-4324	ammo	-145.32	-14.59	189	0.46	0.06		0		squad-65	0	bot-659	bot-810	15.84	w	0	30	76	0	20	101
1235	bot-761	bravo	A00r-342G	latches	11.78	-0.97	262	0.01	0.02		0		squad-87	0	bot-761	bot-738	39.46	w	0	17	99	0	20	101
1266	bot-738	alpha	U35m-34AG	state+latches	-27.25	-6.68	82	0.18	0.01		0		squad-1	7	bot-736	bot-761	39.45	y	0	12	101	0	7	35
1266	bot-810	bravo	F00r-4310	state	-143.16	-30.30	343	0.18	0.02		0		squad-83	0	bot-810	bot-704	12.86	y	0	27	120	0	7	35
1330	bot-704	alpha	C10r-4322	tier	-146.26	-18.15	165	4.35	0.55	1.08	1	cover	squad-65	1	bot-659	bot-810	12.74	y	0	23	120	0	7	35
1330	bot-810	bravo	P00r-431G	state+latches	-143.16	-30.31	345	1.35	0.01		1	muzzleRecovery	squad-83	0	bot-810	bot-704	12.78	y	0	26	120	0	7	35
1377	bot-753	alpha	S45rm4324	state+latches	-28.40	12.47	95	0.50	0.11		0		squad-1	8	bot-736	bot-784	65.57	w	0	1	29	0	20	101
1377	bot-785	bravo	S34r-4410	state+latches	24.14	6.49	268	0.00	0.02		0		squad-88	3	bot-781	bot-736	50.54	r	0	30	120	0	20	101
1425	bot-704	alpha	C10r-432I	latches	-145.85	-18.19	167	4.34	0.41	0.69	1	cover	squad-65	1	bot-659	bot-810	12.74	w	0	23	120	0	7	35
1425	bot-796	alpha	A45rb4320	state+element	-22.01	11.63	113	2.32	0.60	34.00	5	seek	squad-1	5	bot-736	bot-761	36.24	w	0	27	120	0	7	35
1425	bot-810	bravo	A00r-431G	state	-143.19	-30.41	331	0.00	0.11		0	muzzleRecovery	squad-83	0	bot-810	bot-704	12.70	w	0	26	120	0	7	35
1460	bot-659	alpha	S00r-4424	health	-145.34	-14.46	171	0.77	0.14		0		squad-65	0	bot-659	bot-810	16.09	w	0	30	76	0	20	101
1460	bot-761	bravo	S00r-3420	state+latches	11.80	-0.96	262	0.01	0.02		0		squad-87	0	bot-761	bot-738	39.38	w	0	17	99	0	20	101
