t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate
0	bot-457	alpha	D00r--000	initial	15.03	-28.06	38	0.00		4.77	0		squad-1	-1	bot-352	bot-462	7.92	y
0	bot-458	bravo	D00m--000	initial	-14.15	-17.07	172	0.00		2.71	0		squad-2	-1	bot-468	bot-457	14.46	y
0	bot-459	bravo	D00r--000	initial	-32.68	0.73	86	0.00		2.07	0		squad-2	-1	bot-468	bot-448	26.98	y
0	bot-460	bravo	D00r--000	initial	16.44	-26.22	263	0.00		5.94	0		squad-112	-1	bot-464	bot-457	29.73	y
0	bot-461	bravo	C00r-4412	initial	17.36	-26.67	261	4.11		3.52	4	cover	squad-112	2	bot-464	bot-455	19.55	y
0	bot-462	bravo	A00m-33C0	initial	16.81	-27.32	262	0.00			0		squad-112	3	bot-464	bot-455	18.89	y
0	bot-463	bravo	D00r--000	initial	15.99	-27.59	267	0.00			0		squad-112	-1	bot-464	bot-466	41.83	y
0	bot-464	bravo	A00r-441G	initial	12.20	-21.52	5	0.00			0		squad-112	0	bot-464	bot-445	50.18	r
0	bot-465	bravo	D00r--000	initial	20.50	-30.17	95	0.00		0.76	0		squad-112	-1	bot-464	bot-467	46.90	w
0	bot-466	alpha	D00r--000	initial	-25.70	-29.49	87	0.00			0		squad-1	-1	bot-352	bot-465	34.50	y
0	bot-467	alpha	P00m-42A0	initial	-26.64	-28.30	138	2.30		13.44	13	squad	squad-1	2	bot-352	bot-469	42.52	w
0	bot-468	bravo	S00m-4330	initial	-30.05	0.36	72	2.63		16.07	5	seek	squad-2	0	bot-468	bot-448	17.27	w
0	bot-469	bravo	A00r-4310	initial	15.81	-27.30	262	0.00			0		squad-112	1	bot-464	bot-455	17.93	y
88	bot-447	alpha	C21r-2322	latches	0.46	-31.88	109	4.32	0.42	1.88	2	cover	squad-108	1	bot-445	bot-469	15.98	w
105	bot-462	bravo	A00m-33CG	latches	16.81	-27.32	261	0.00	0.00		0		squad-112	3	bot-464	bot-455	18.57	w
105	bot-464	bravo	S00r-4410	state+latches	12.19	-21.52	5	0.04	0.00		0		squad-112	0	bot-464	bot-445	50.33	r
189	bot-447	alpha	S21r-2320	state+latches	0.37	-32.20	131	3.94	0.33	1.56	1	cover	squad-108	1	bot-445	bot-469	16.18	w
222	bot-402	bravo	A00r-4410	state	-33.66	34.65	96	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
222	bot-453	alpha	A00r-4320	state	-16.88	34.14	280	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.89	w
239	bot-402	bravo	A00r-441G	latches	-33.66	34.65	92	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
239	bot-453	alpha	A00r-432G	latches	-16.88	34.14	276	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.90	w
289	bot-450	bravo	S00m-4420	state	-33.09	32.56	91	0.00	0.00		0		squad-101	2	bot-402			-
339	bot-462	bravo	S00m-33C0	state+latches	16.81	-27.32	261	0.00	0.00		0		squad-112	3	bot-464	bot-455	17.88	w
423	bot-467	alpha	A00m-42A0	state	-26.08	-29.08	146	2.22	0.97	13.77	13	squad	squad-1	2	bot-352	bot-469	41.99	w
423	bot-469	bravo	A00r-431G	latches	15.81	-27.30	257	0.00	0.00		0		squad-112	1	bot-464	bot-455	16.91	w
440	bot-467	alpha	A00m-42AG	latches	-26.08	-29.08	143	0.09	0.00		0		squad-1	2	bot-352	bot-469	41.97	w
473	bot-402	bravo	S00r-4410	state+latches	-33.66	34.65	92	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
473	bot-447	alpha	A21r-2320	state	0.78	-31.67	57	2.46	0.67	13.61	5	seek	squad-108	1	bot-445	bot-469	15.70	w
473	bot-453	alpha	S00r-4320	state+latches	-16.88	34.14	276	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.90	w
473	bot-461	bravo	C00r-441I	latches	16.43	-25.71	254	2.99	1.34	2.62	3	cover	squad-112	2	bot-464	bot-447	16.79	w
490	bot-447	alpha	A21r-232G	latches	0.78	-31.67	61	0.03	0.00		0		squad-108	1	bot-445	bot-461	16.79	w
523	bot-461	bravo	C00r-4412	latches	16.37	-25.56	258	3.39	0.16	2.49	3	cover	squad-112	2	bot-464	bot-455	18.23	y
557	bot-461	bravo	C00r-441I	latches	16.47	-25.46	258	4.23	0.14	2.37	2	cover	squad-112	2	bot-464	bot-455	18.36	w
657	bot-469	bravo	S00r-4310	state+latches	15.81	-27.30	257	0.22	0.00		0		squad-112	1	bot-464	bot-455	17.15	w
674	bot-467	alpha	P00m-42A0	state+latches	-26.08	-29.08	143	0.00	0.00		0		squad-1	2	bot-352	bot-469	41.99	w
691	bot-448	alpha	H00r-3310	health	-14.31	6.92	136	0.00	0.00		0		squad-108	2	bot-445	bot-461	45.17	y
724	bot-447	alpha	S21r-2320	state+latches	0.78	-31.67	61	0.00	0.00		0		squad-108	1	bot-445	bot-461	17.49	w
724	bot-448	alpha	H00r-331G	latches	-14.31	6.92	129	0.00	0.00		0		squad-108	2	bot-445	bot-461	45.17	w
774	bot-402	bravo	A00r-4410	state	-33.66	34.65	138	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
774	bot-453	alpha	A00r-4320	state	-16.88	34.14	237	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.89	w
791	bot-402	bravo	A00r-441G	latches	-33.66	34.65	135	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
791	bot-453	alpha	A00r-432G	latches	-16.88	34.14	240	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.90	w
791	bot-461	bravo	C00r-4412	latches	17.05	-24.74	318	4.32	0.92	1.59	1	cover	squad-112	2	bot-464	bot-455	19.31	w
958	bot-448	alpha	H00r-3310	latches	-14.31	6.92	118	0.00	0.00		0		squad-108	2	bot-445	bot-461	44.56	w
975	bot-447	alpha	A21r-2320	state	0.96	-31.35	78	2.50	0.36	14.62	4	seek	squad-108	1	bot-445	bot-461	17.88	w
975	bot-462	bravo	A00m-33C0	state	16.05	-27.37	267	1.68	0.76	18.30	4	seek	squad-112	3	bot-464	bot-455	17.64	w
992	bot-467	alpha	A00m-42A0	state	-25.80	-29.27	147	2.23	0.33	13.52	13	squad	squad-1	2	bot-352	bot-469	41.26	w
992	bot-469	bravo	A00r-4310	state	15.27	-27.28	253	2.50	0.54	15.19	3	seek	squad-112	1	bot-464	bot-455	16.96	w
1009	bot-352	alpha	P00m-4420	tick	-27.14	-18.09	102	2.39	2.41		1	patrolLocal	squad-1	0	bot-352			-
1009	bot-405	bravo	S00r-4310	tick	-27.21	15.59	178	0.00	0.00		0		squad-101	1	bot-402			-
1009	bot-410	alpha	P00r-4310	tick	0.85	-2.54	334	0.00	0.00		0		squad-1	1	bot-352			-
1009	bot-445	alpha	P00r-4200	tick	18.60	29.83	72	2.40	2.33		3	patrol	squad-108	0	bot-445	bot-462	57.43	r
1009	bot-455	alpha	E21r-4229	tick	-0.30	-33.92	316	4.95	4.38	0.33	1	flee	squad-108	4	bot-445	bot-468	43.30	w
1009	bot-468	bravo	S00m-4330	tick	-27.67	-0.45	108	2.52	2.52	14.12	5	seek	squad-2	0	bot-468	bot-448	15.40	w
1009	bot-469	bravo	A00r-431G	latches	15.26	-27.27	256	0.14	0.01		0		squad-112	1	bot-464	bot-467	41.18	w
1025	bot-402	bravo	S00r-4410	state+latches	-33.66	34.65	135	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
1025	bot-453	alpha	S00r-4320	state+latches	-16.88	34.14	240	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.90	w
1025	bot-462	bravo	A00m-33CG	latches	16.06	-27.36	267	0.10	0.01		0		squad-112	3	bot-464	bot-467	41.97	w
1025	bot-467	alpha	A00m-42AG	latches	-25.81	-29.27	140	0.03	0.00		0		squad-1	2	bot-352	bot-469	41.17	w
1042	bot-455	alpha	E21r-4220	latches	-0.30	-33.92	316	0.09	0.01		0		squad-108	4	bot-445	bot-468	43.30	w
1059	bot-461	bravo	G00r-4412	state	17.20	-23.57	9	4.62	1.19	0.45	1	cover	squad-112	2	bot-464	bot-455	20.33	w
1075	bot-447	alpha	A21r-232G	latches	0.96	-31.35	64	0.00	0.01		0		squad-108	1	bot-445	bot-461	18.08	w
1109	bot-464	bravo	S00r-4410	tick	11.68	-22.89	6	1.58	1.46	51.39	16	seek	squad-112	0	bot-464	bot-445	53.51	r
1192	bot-447	alpha	A00r-232G	tier+score	0.96	-31.35	64	0.00	0.00		0		squad-108	1	bot-445	bot-461	18.08	w
1192	bot-455	alpha	E00r-4220	tier+score	-0.30	-33.92	316	0.00	0.00		0		squad-108	4	bot-445	bot-468	42.98	w
1243	bot-469	bravo	S00r-4310	state+latches	15.26	-27.27	256	0.00	0.00		0		squad-112	1	bot-464	bot-467	41.17	w
1260	bot-352	alpha	S00m-4420	state	-26.54	-18.16	110	2.38	0.60		1	patrolLocal	squad-1	0	bot-352			-
1260	bot-352	alpha	P00m-4420	state	-26.54	-18.16	110	2.38	0.00		1	patrolLocal	squad-1	0	bot-352			-
1260	bot-462	bravo	S00m-33C0	state+latches	16.06	-27.36	267	0.00	0.00		0		squad-112	3	bot-464	bot-467	41.97	w
1260	bot-467	alpha	P00m-42A0	state+latches	-25.81	-29.27	140	0.00	0.00		0		squad-1	2	bot-352	bot-469	41.17	w
1293	bot-450	bravo	S00m-4420	tick	-33.09	32.56	62	0.00	0.00		0		squad-101	2	bot-402			-
1310	bot-447	alpha	S00r-2320	state+latches	0.96	-31.35	64	0.00	0.00		0		squad-108	1	bot-445	bot-461	18.07	w
1327	bot-402	bravo	A00r-4410	state	-33.66	34.65	111	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
1327	bot-453	alpha	A00r-4320	state	-16.88	34.14	241	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.89	w
1343	bot-402	bravo	A00r-441G	latches	-33.66	34.65	107	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
1343	bot-453	alpha	A00r-432G	latches	-16.88	34.14	244	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.90	w
1376	bot-448	alpha	S00r-3310	state	-14.31	6.92	149	0.00	0.00		0		squad-108	2	bot-445	bot-461	43.79	w
1544	bot-455	alpha	H00r-4220	state	-0.30	-33.92	316	0.00	0.00		0		squad-108	4	bot-445	bot-468	42.40	w
1577	bot-402	bravo	S00r-4410	state+latches	-33.66	34.65	107	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
1577	bot-453	alpha	S00r-4320	state+latches	-16.88	34.14	244	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.90	w
1661	bot-469	bravo	C00r-4310	state	14.45	-27.24	265	2.47	0.81	37.86	6	seek	squad-112	1	bot-464	bot-467	40.64	w
1677	bot-469	bravo	C00r-4312	latches	14.34	-27.13	256	4.66	0.16	5.77	2	cover	squad-112	1	bot-464	bot-447	13.60	y
1694	bot-447	alpha	C00r-2320	state	1.33	-30.74	73	2.51	0.71	15.10	4	seek	squad-108	1	bot-445	bot-461	17.50	w
1711	bot-447	alpha	C00r-2322	latches	1.26	-30.82	74	3.65	0.11	3.10	2	cover	squad-108	1	bot-445	bot-469	13.57	y
1711	bot-462	bravo	A00m-33C0	state	15.40	-27.52	272	2.42	0.68	42.17	8	seek	squad-112	3	bot-464	bot-467	41.60	w
1744	bot-410	alpha	S00r-4310	state	0.85	-2.54	334	0.00	0.00		0		squad-1	1	bot-352			-
1744	bot-410	alpha	P00r-4310	state	0.85	-2.54	334	0.00	0.00		0		squad-1	1	bot-352			-
1744	bot-462	bravo	A00m-33CG	latches	15.39	-27.51	265	0.03	0.01		0		squad-112	3	bot-464	bot-447	14.69	w
1744	bot-468	bravo	A00m-4330	state	-25.86	-0.63	67	2.50	1.82	12.56	3	seek	squad-2	0	bot-468	bot-448	13.52	w
1878	bot-402	bravo	A00r-4410	state	-33.66	34.65	68	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
1878	bot-448	alpha	A00r-3310	state	-14.30	5.97	135	2.37	0.95	44.03	10	seek	squad-108	2	bot-445	bot-461	43.09	w
1878	bot-453	alpha	A00r-4320	state	-16.88	34.14	283	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.89	w
1895	bot-402	bravo	A00r-441G	latches	-33.66	34.65	71	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
1895	bot-453	alpha	A00r-432G	latches	-16.88	34.14	280	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.90	w
1928	bot-448	alpha	A00r-331G	latches	-14.30	5.97	140	0.00	0.00		0		squad-108	2	bot-445	bot-464	40.03	w
1945	bot-455	alpha	H00r-422G	latches	-0.31	-33.92	42	0.00	0.01		0		squad-108	4	bot-445	bot-468	42.14	f
1979	bot-462	bravo	S00m-33C0	state+latches	15.39	-27.51	265	0.00	0.00		0		squad-112	3	bot-464	bot-447	15.23	w
2012	bot-405	bravo	S00r-4310	tick	-27.21	15.59	119	0.00	0.00		0		squad-101	1	bot-402			-
2012	bot-445	alpha	P00r-4200	tick	20.59	31.23	71	2.49	2.43		2	patrol	squad-108	0	bot-445	bot-462	59.16	r
2062	bot-461	bravo	G00r-4412	tick	17.03	-23.16	293	0.00	0.45		0		squad-112	2	bot-464	bot-455	20.45	w
2112	bot-464	bravo	S00r-4410	tick	10.84	-25.04	206	2.46	2.31	53.62	16	seek	squad-112	0	bot-464	bot-445	57.38	r
2129	bot-402	bravo	S00r-4410	state+latches	-33.66	34.65	71	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
2129	bot-453	alpha	S00r-4320	state+latches	-16.88	34.14	280	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.90	w
2162	bot-448	alpha	S00r-3310	state+latches	-14.29	5.97	140	0.00	0.00		0		squad-108	2	bot-445	bot-464	40.30	w
2179	bot-455	alpha	H00r-4220	latches	-0.31	-33.92	82	0.00	0.00		0		squad-108	4	bot-445	bot-468	42.14	f
2196	bot-455	alpha	H00r-4320	health	-0.31	-33.92	81	0.00	0.00		0		squad-108	4	bot-445	bot-468	42.14	f
2213	bot-464	bravo	C00r-4410	state	10.77	-25.22	228	2.28	0.20	53.80	16	seek	squad-112	0	bot-464	bot-445	57.69	r
2213	bot-469	bravo	C00r-431I	latches	13.10	-25.09	245	3.91	2.38	3.45	2	cover	squad-112	1	bot-464	bot-447	14.73	w
2229	bot-464	bravo	C00r-4412	latches	10.81	-25.07	235	4.57	0.15	5.90	2	cover	squad-112	0	bot-464	bot-447	12.80	y
2263	bot-352	alpha	P00m-4420	tick	-27.71	-18.03	300	2.40	1.17		1	patrolLocal	squad-1	0	bot-352			-
2263	bot-447	alpha	C00r-232I	latches	0.37	-32.71	59	4.15	2.09	1.05	1	cover	squad-108	1	bot-445	bot-464	12.96	w
2263	bot-464	bravo	C00r-441I	latches	10.86	-24.94	238	3.92	0.14	5.76	2	cover	squad-112	0	bot-464	bot-447	13.00	w
2263	bot-467	alpha	P00m-42A0	tick	-26.14	-27.30	350	2.22	2.00	9.44	3	squad	squad-1	2	bot-352	bot-469	39.28	w
2296	bot-450	bravo	S00m-4420	tick	-33.09	32.56	76	0.00	0.00		0		squad-101	2	bot-402			-
2347	bot-447	alpha	C00r-2322	latches	0.40	-33.07	72	4.44	0.36	0.70	1	cover	squad-108	1	bot-445	bot-464	13.42	y
2347	bot-464	bravo	C00r-4412	latches	10.95	-24.63	252	3.73	0.32	5.44	2	cover	squad-112	0	bot-464	bot-447	13.46	y
2363	bot-464	bravo	C00r-441I	latches	10.96	-24.57	256	3.69	0.06	5.38	2	cover	squad-112	0	bot-464	bot-447	13.55	w
2380	bot-447	alpha	C00r-232I	latches	0.42	-33.22	72	4.54	0.15	0.56	1	cover	squad-108	1	bot-445	bot-464	13.60	w
2397	bot-448	alpha	A00r-3310	state	-14.29	5.67	140	1.30	0.31	39.72	10	seek	squad-108	2	bot-445	bot-464	39.81	w
2413	bot-464	bravo	A00r-4410	state+latches	11.00	-24.46	264	3.52	0.12	5.26	2	cover	squad-112	0	bot-464	bot-447	13.74	w
2430	bot-402	bravo	A00r-4410	state	-33.66	34.65	50	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
2430	bot-447	alpha	G00r-232I	state	0.43	-33.37	80	4.61	0.15	0.42	1	cover	squad-108	1	bot-445	bot-464	13.79	w
2430	bot-448	alpha	A00r-331G	latches	-14.29	5.67	140	0.00	0.00		0		squad-108	2	bot-445	bot-464	39.72	w
2430	bot-453	alpha	A00r-4320	state	-16.88	34.14	326	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.89	w
2430	bot-464	bravo	A00r-441G	latches	11.00	-24.46	268	0.00	0.00		0		squad-112	0	bot-464	bot-448	39.72	w
2447	bot-402	bravo	A00r-441G	latches	-33.66	34.65	53	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
2447	bot-453	alpha	A00r-432G	latches	-16.88	34.14	323	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.90	w
2447	bot-469	bravo	C00r-4312	latches	12.69	-24.38	305	3.67	0.82	2.67	2	cover	squad-112	1	bot-464	bot-447	15.47	w
2598	bot-447	alpha	A00r-232G	state+latches	0.25	-33.75	90	0.00	0.42		0		squad-108	1	bot-445	bot-464	14.22	w
2615	bot-447	alpha	S00r-2320	state+latches	0.25	-33.75	90	0.00	0.00		0		squad-108	1	bot-445	bot-464	14.22	w
2665	bot-448	alpha	S00r-3310	state+latches	-14.29	5.67	140	0.00	0.00		0		squad-108	2	bot-445	bot-464	39.67	w
2665	bot-464	bravo	S00r-4410	state+latches	11.00	-24.46	268	0.00	0.01		0		squad-112	0	bot-464	bot-448	39.67	w
2682	bot-402	bravo	S00r-4410	state+latches	-33.66	34.65	53	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
2682	bot-453	alpha	S00r-4320	state+latches	-16.88	34.14	323	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.90	w
2748	bot-410	alpha	P00r-4310	tick	0.85	-2.54	334	0.00	0.00		0		squad-1	1	bot-352			-
2748	bot-468	bravo	A00m-4330	tick	-25.83	-0.64	143	0.00	0.03		0		squad-2	0	bot-468	bot-455	42.13	y
2865	bot-455	alpha	A00r-4320	state	-0.33	-33.93	7	0.00	0.02		0		squad-108	4	bot-445	bot-468	42.13	y
2882	bot-448	alpha	C00r-3310	state	-14.28	5.39	180	1.30	0.28	38.80	10	seek	squad-108	2	bot-445	bot-464	39.58	w
2898	bot-448	alpha	C00r-3312	latches	-14.30	5.49	188	4.57	0.10	5.82	3	cover	squad-108	2	bot-445	bot-468	13.04	y
2915	bot-448	alpha	C00r-331I	latches	-14.32	5.56	192	4.58	0.08	5.76	3	cover	squad-108	2	bot-445	bot-468	13.06	w
2982	bot-402	bravo	A00r-4410	state	-33.66	34.65	92	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
2982	bot-453	alpha	A00r-4320	state	-16.88	34.14	283	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.89	w
2982	bot-462	bravo	S00m-33C0	tick	13.23	-27.57	268	2.07	2.16	12.98	3	seek	squad-112	3	bot-464	bot-447	14.07	w
2982	bot-469	bravo	G00r-4312	state	12.11	-22.18	13	5.01	2.28	0.45	1	cover	squad-112	1	bot-464	bot-447	16.04	w
2999	bot-402	bravo	A00r-441G	latches	-33.66	34.65	92	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
2999	bot-453	alpha	A00r-432G	latches	-16.88	34.14	280	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.90	w
3015	bot-405	bravo	S00r-4310	tick	-27.21	15.59	116	0.00	0.00		0		squad-101	1	bot-402			-
3015	bot-445	alpha	P00r-4200	tick	22.89	32.13	41	2.42	2.47		2	patrol	squad-108	0	bot-445	bot-462	60.72	r
3066	bot-461	bravo	G00r-4412	tick	17.03	-24.26	218	0.00	1.10		0		squad-112	2	bot-464	bot-455	19.97	w
3132	bot-447	alpha	C00r-2320	state	0.44	-32.89	59	2.40	0.88	10.88	5	seek	squad-108	1	bot-445	bot-464	12.82	w
3149	bot-447	alpha	C00r-232I	latches	0.45	-33.04	59	4.51	0.15	0.74	1	cover	squad-108	1	bot-445	bot-464	12.78	w
3149	bot-448	alpha	C00r-3312	latches	-14.55	6.60	252	4.47	1.06	4.97	3	cover	squad-108	2	bot-445	bot-468	13.38	w
3233	bot-402	bravo	S00r-4410	state+latches	-33.66	34.65	92	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
3233	bot-453	alpha	S00r-4320	state+latches	-16.88	34.14	280	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.90	w
3250	bot-447	alpha	G00r-232I	state	0.44	-33.42	80	4.62	0.38	0.38	1	cover	squad-108	1	bot-445	bot-464	12.87	w
3266	bot-352	alpha	P00m-4420	tick	-29.80	-17.79	271	2.43	2.10		1	patrolLocal	squad-1	0	bot-352			-
3266	bot-467	alpha	P00m-42A0	tick	-26.24	-26.96	223	2.43	0.35	12.82	14	squad	squad-1	2	bot-352	bot-469	38.83	w
3302	bot-450	bravo	S00m-4420	tick	-33.09	32.56	124	0.00	0.00		0		squad-101	2	bot-402			-
3385	bot-447	alpha	G00r-2322	latches	0.25	-33.75	92	0.00	0.38		0		squad-108	1	bot-445	bot-464	13.07	w
3535	bot-402	bravo	A00r-4410	state	-33.66	34.65	135	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
3535	bot-453	alpha	A00r-4320	state	-16.88	34.14	240	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.89	w
3535	bot-469	bravo	A00r-4310	state+latches	12.25	-21.75	259	0.00	0.45		0		squad-112	1	bot-464	bot-447	16.97	w
3552	bot-402	bravo	A00r-441G	latches	-33.66	34.65	132	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
3552	bot-453	alpha	A00r-432G	latches	-16.88	34.14	244	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.90	w
3669	bot-464	bravo	S00r-4410	tick	10.34	-26.25	227	2.04	1.91	40.36	10	seek	squad-112	0	bot-464	bot-448	43.64	w
3752	bot-410	alpha	P00r-4310	tick	0.85	-2.54	334	0.00	0.00		0		squad-1	1	bot-352			-
3752	bot-468	bravo	A00m-4330	tick	-25.82	-0.64	143	0.00	0.01		0		squad-2	0	bot-468	bot-455	42.11	y
3802	bot-402	bravo	S00r-4410	state+latches	-33.66	34.65	132	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
3802	bot-453	alpha	S00r-4320	state+latches	-16.88	34.14	244	0.00	0.00		0		squad-108	3	bot-445	bot-402	16.90	w
3819	bot-468	bravo	F00m-4330	state	-25.82	-0.64	143	0.00	0.00		0		squad-2	0	bot-468	bot-455	42.11	y
3835	bot-468	bravo	A00m-4330	state	-25.82	-0.64	143	0.00	0.00		0		squad-2	0	bot-468	bot-455	42.11	y
3869	bot-455	alpha	A00r-4320	tick	-0.34	-33.93	323	0.00	0.01		0		squad-108	4	bot-445	bot-468	42.11	y
3969	bot-468	bravo	F00m-4330	state	-25.82	-0.64	143	0.00	0.00		0		squad-2	0	bot-468	bot-455	42.11	y
3986	bot-462	bravo	S00m-33C0	tick	10.81	-27.80	270	2.67	2.43	10.56	3	seek	squad-112	3	bot-464	bot-447	12.20	w
3986	bot-468	bravo	A00m-4330	state	-25.82	-0.64	143	0.00	0.00		0		squad-2	0	bot-468	bot-455	42.11	y
4019	bot-405	bravo	S00r-4310	tick	-27.21	15.59	180	0.00	0.00		0		squad-101	1	bot-402			-
4019	bot-445	alpha	P00r-4200	tick	24.94	32.92	72	1.64	2.20		2	patrol	squad-108	0	bot-445	bot-462	62.53	r
4070	bot-461	bravo	G00r-4412	tick	17.03	-23.16	241	0.00	1.10		0		squad-112	2	bot-464	bot-455	20.48	w
4086	bot-469	bravo	A00r-431G	latches	12.25	-21.75	318	0.00	0.00		0		squad-112	1	bot-464	bot-448	42.67	w
4103	bot-402	bravo	A00r-4410	state	-33.66	34.65	113	0.00	0.00		0		squad-101	0	bot-402	bot-453	16.90	w
