t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate	nav_region	mag	reserve	self_threat	sidearm_mag	sidearm_reserve	role_id
21820302	bot-604	bravo	S00r-4420	tick	76.54	-9.53	254	1.40	1.80	23.06	4	seek	squad-2	1	bot-261			-	0	1	4	0	30	120	technical
21820302	bot-1546	bravo	A00m-3310	state	34.81	3.61	155	2.47	0.75	28.02	4	seek	squad-205	2	bot-1544	bot-1565	27.75	w	0	12	86	0	7	35	medic
21820302	bot-1560	bravo	A00r-441G	latches	93.31	-7.46	265	0.00	0.00		0		squad-212	0	bot-1560	bot-1565	34.81	w	0	30	120	0	7	35	rifleman
21820302	bot-1565	alpha	A00r-441G	latches	58.67	-10.35	85	0.07	0.03		0		squad-198	0	bot-1565	bot-1560	34.81	w	0	23	120	0	20	101	rifleman
21820393	bot-787	bravo	S00r-3320	tick	73.24	-5.48	260	1.80	1.79	14.97	3	seek	squad-2	3	bot-261			-	0	18	80	0	20	101	rifleman
21820482	bot-1546	bravo	A00m-331G	latches	34.80	3.58	120	0.00	0.04		0		squad-205	2	bot-1544	bot-1565	27.65	w	0	12	86	0	7	35	medic
21820482	bot-1560	bravo	S00r-4410	state+latches	93.31	-7.47	265	0.09	0.01		0		squad-212	0	bot-1560	bot-1565	34.81	w	0	30	120	0	7	35	rifleman
21820482	bot-1564	bravo	A00r-441G	latches	91.90	-4.45	260	0.00	0.05		0		squad-212	1	bot-1560	bot-1565	33.77	w	0	1	4	0	30	120	technical
21820482	bot-1565	alpha	S00r-4410	state+latches	58.67	-10.35	85	0.00	0.00		0		squad-198	0	bot-1565	bot-1560	34.81	w	0	23	120	0	20	101	rifleman
21820575	bot-1566	bravo	A00r-4410	state	41.74	3.63	125	2.47	1.45	18.67	3	seek	squad-205	1	bot-1544			-	0	30	120	0	7	35	rifleman
21820643	bot-52	alpha	P00r-4320	tick	36.43	46.88	264	2.45	2.13		19	patrol	squad-1	0	bot-52			-	0	1	0	0	30	120	technical
21820643	bot-129	alpha	P00r-4420	tick	58.38	48.21	252	2.42	2.13	21.56	3	squad	squad-1	4	bot-52			-	0	1	30	0	20	101	sniper
21820643	bot-425	alpha	P00r-4320	tick	62.76	47.57	265	2.40	2.16	25.91	4	squad	squad-1	6	bot-52			-	0	1	27	0	20	101	sniper
21820643	bot-596	alpha	P00r-4320	tick	41.79	46.91	242	2.38	2.14	2.53	1	squad	squad-1	1	bot-52			-	0	28	120	0	7	35	rifleman
21820643	bot-760	alpha	P00r-2320	tick	44.57	47.00	275	2.36	2.09	3.34	1	squad	squad-1	2	bot-52			-	0	12	120	0	7	35	rifleman
21820643	bot-860	alpha	P00m-24E0	tick	58.41	46.70	274	2.45	2.19	21.43	3	squad	squad-1	7	bot-52			-	0	8	81	0	7	28	medic
21820643	bot-1023	alpha	P00r-4420	tick	53.00	47.59	288	2.41	2.06	8.85	2	squad	squad-1	3	bot-52			-	0	1	29	0	20	101	sniper
21820643	bot-1308	alpha	P00r-4420	tick	61.98	46.22	260	2.43	2.11	24.89	4	squad	squad-1	5	bot-52			-	0	1	29	0	7	35	sniper
21820643	bot-1404	bravo	S00r-0320	tick	74.87	-5.97	257	1.71	1.82	20.40	3	seek	squad-2	4	bot-261			-	0	0	0	0	0	23	sniper
21820643	bot-1530	alpha	P00m-23C0	tick	17.05	-48.17	79	1.71	1.52		12	patrol	squad-194	0	bot-1530			-	0	7	69	0	7	35	medic
21820643	bot-1547	alpha	P00r-4420	tick	10.95	-48.20	107	2.34	1.53	0.77	1	squad	squad-194	2	bot-1530			-	0	30	120	0	20	101	rifleman
21820643	bot-1548	alpha	P00m-4420	tick	2.65	-48.25	68	2.40	2.10	1.95	1	squad	squad-194	5	bot-1530			-	0	20	101	0	7	35	medic
21820643	bot-1552	alpha	P00r-4410	tick	8.48	-48.22	78	2.45	2.23	1.01	1	squad	squad-194	3	bot-1530			-	0	1	4	0	30	120	technical
21820643	bot-1559	alpha	P00r-4410	tick	-0.31	-48.28	110	2.20	1.89	2.01	1	squad	squad-194	6	bot-1530			-	0	1	30	0	20	101	sniper
21820715	bot-1546	bravo	S00m-3310	state+latches	34.80	3.58	120	0.00	0.00		0		squad-205	2	bot-1544	bot-1565	27.74	w	0	12	86	0	7	35	medic
21820715	bot-1564	bravo	S00r-4410	state+latches	91.90	-4.45	260	0.00	0.00		0		squad-212	1	bot-1560	bot-1565	33.68	w	0	1	4	0	30	120	technical
21820810	bot-776	bravo	S00r-4420	tick	74.57	-9.28	253	1.17	0.97	18.12	3	seek	squad-2	2	bot-261			-	0	1	4	0	30	120	technical
21820810	bot-1540	alpha	P00r-4310	tick	5.91	-48.18	95	2.44	2.01	1.18	1	squad	squad-194	4	bot-1530			-	0	1	25	0	6	35	sniper
21820810	bot-1542	alpha	P00r-4310	tick	13.30	-48.17	94	2.02	1.64	0.99	1	squad	squad-194	1	bot-1530			-	0	1	3	0	27	120	technical
21820810	bot-1564	bravo	A00r-4410	state	91.85	-4.50	260	1.36	0.07	36.86	5	seek	squad-212	1	bot-1560	bot-1565	33.62	w	0	1	4	0	30	120	technical
21820866	bot-1404	bravo	C00r-0320	state	74.72	-6.05	244	1.65	0.17	20.25	3	seek	squad-2	4	bot-261			-	0	0	0	0	0	23	sniper
21820866	bot-1544	bravo	S00r-4420	tick	35.79	4.13	125	2.42	1.79	25.14	4	seek	squad-205	0	bot-1544	bot-1565	27.53	w	0	1	1	0	30	120	technical
21820866	bot-1560	bravo	A00r-4410	state	92.92	-7.57	265	2.23	0.40	34.56	5	seek	squad-212	0	bot-1560	bot-1565	34.27	w	0	30	120	0	7	35	rifleman
21820866	bot-1565	alpha	A00r-4410	state	59.04	-10.38	99	2.21	0.38	34.57	5	seek	squad-198	0	bot-1565	bot-1560	34.15	w	0	23	120	0	20	101	rifleman
21820935	bot-892	bravo	S00m-43E0	state	72.84	-0.34	145	2.47	1.28	5.36	1	squad	squad-2	8	bot-261			-	0	16	101	0	7	35	medic
21820935	bot-1404	bravo	G00r-0322	state+latches	74.62	-5.85	255	4.70	0.24	0.25	1	cover	squad-2	4	bot-261	bot-1565	17.55	y	0	0	0	0	0	23	sniper
21820935	bot-1560	bravo	A00r-441G	latches	92.92	-7.58	265	0.42	0.02		0		squad-212	0	bot-1560	bot-1565	34.05	w	0	30	120	0	7	35	rifleman
21820935	bot-1565	alpha	A00r-441G	latches	59.04	-10.36	89	0.47	0.02		0		squad-198	0	bot-1565	bot-1560	34.05	w	0	23	120	0	20	101	rifleman
21821047	bot-1564	bravo	F00r-4410	state	91.84	-4.51	260	0.01	0.02		0		squad-212	1	bot-1560	bot-1565	33.36	y	0	1	4	0	30	120	technical
21821047	bot-1565	alpha	A00r-4410	latches	59.04	-10.36	80	0.07	0.00		0		squad-198	0	bot-1565	bot-1564	33.35	y	0	23	120	0	20	101	rifleman
21821114	bot-1564	bravo	A00r-441G	state+latches	91.84	-4.51	260	0.00	0.00		0		squad-212	1	bot-1560	bot-1565	33.35	y	0	30	120	0	30	120	technical
21821114	bot-1565	alpha	A00r-441G	latches	59.04	-10.35	80	0.01	0.00		0		squad-198	0	bot-1565	bot-1564	33.35	w	0	23	120	0	20	101	rifleman
21821114	bot-1566	bravo	F00r-4410	state	41.73	3.61	129	0.00	0.02		0		squad-205	1	bot-1544	bot-1565	22.25	y	0	30	120	0	7	35	rifleman
21821172	bot-1546	bravo	A00m-3310	state	34.95	3.06	123	2.79	0.54	28.71	4	seek	squad-205	2	bot-1544	bot-1565	27.68	w	0	12	86	0	7	35	medic
21821172	bot-1560	bravo	S00r-4410	state+latches	92.92	-7.59	265	0.01	0.00		0		squad-212	0	bot-1560	bot-1565	34.05	w	0	30	120	0	7	35	rifleman
21821172	bot-1565	alpha	A00r-431G	health	59.04	-10.35	80	0.00	0.00		0		squad-198	0	bot-1565	bot-1564	33.35	w	0	23	120	0	20	101	rifleman
21821172	bot-1566	bravo	A00r-4410	state	41.73	3.61	129	0.00	0.00		0		squad-205	1	bot-1544	bot-1565	22.25	y	0	29	120	0	7	35	rifleman
21821262	bot-312	bravo	S00r-4320	tick	75.01	-4.28	250	2.16	1.79	17.52	3	seek	squad-2	5	bot-261			-	0	1	20	0	6	35	sniper
21821262	bot-426	bravo	S00r-4320	tick	73.17	-3.98	239	1.98	1.58	17.02	3	seek	squad-2	6	bot-261			-	0	1	2	0	0	22	sniper
21821262	bot-704	bravo	S00r-4420	tick	73.55	-2.66	243	2.10	1.78	17.47	3	seek	squad-2	7	bot-261			-	0	1	28	0	7	35	sniper
21821262	bot-1546	bravo	A00m-331G	latches	34.94	3.04	119	0.04	0.02		0		squad-205	2	bot-1544	bot-1565	27.59	w	0	12	86	0	7	35	medic
21821262	bot-1561	bravo	S00m-4420	tick	88.32	-2.10	238	2.59	1.77	33.57	6	seek	squad-212	2	bot-1560			-	0	20	101	0	7	35	medic
21821262	bot-1562	bravo	S00r-4410	tick	87.33	-0.94	243	2.01	1.68	32.33	7	seek	squad-212	3	bot-1560			-	0	1	30	0	7	35	sniper
21821262	bot-1566	bravo	F00r-4410	state	41.73	3.61	129	0.00	0.00		0		squad-205	1	bot-1544	bot-1565	22.25	y	0	29	120	0	7	35	rifleman
21821344	bot-261	bravo	S21r-4420	tier+score	75.36	-11.94	271	1.72	1.28	15.87	4	seek	squad-2	0	bot-261			-	0	1	1	0	20	101	sniper
21821344	bot-312	bravo	S21r-4320	tier+score	74.92	-4.33	251	2.15	0.11	17.41	3	seek	squad-2	5	bot-261			-	0	1	20	0	6	35	sniper
21821344	bot-426	bravo	S21r-4320	tier+score	73.12	-4.07	239	1.95	0.10	16.94	3	seek	squad-2	6	bot-261			-	0	1	2	0	0	22	sniper
21821344	bot-604	bravo	S21r-4420	tier+score	75.71	-9.96	268	1.19	0.93	22.22	4	seek	squad-2	1	bot-261			-	0	1	4	0	30	120	technical
21821344	bot-704	bravo	S21r-4420	tier+score	73.46	-2.73	243	2.06	0.10	17.37	3	seek	squad-2	7	bot-261			-	0	1	28	0	7	35	sniper
21821344	bot-776	bravo	S21r-4420	tier+score	74.13	-9.47	247	1.52	0.48	17.67	3	seek	squad-2	2	bot-261			-	0	1	4	0	30	120	technical
21821344	bot-787	bravo	S21r-3320	tier+score	72.30	-5.40	259	1.24	0.94	14.07	3	seek	squad-2	3	bot-261			-	0	18	80	0	20	101	rifleman
21821344	bot-892	bravo	M21m-43E0	state+tier+score	72.38	-0.53	209	1.97	0.50	19.50	3	seek	squad-2	8	bot-261			-	0	16	101	0	7	35	medic
21821344	bot-1404	bravo	G21r-0322	tier+score	74.50	-5.63	207	0.00	0.25		0		squad-2	4	bot-261	bot-1565	17.53	y	0	0	0	0	0	23	sniper
21821344	bot-1564	bravo	S00r-4410	state+latches	91.84	-4.51	260	0.00	0.00		0		squad-212	1	bot-1560	bot-1565	33.34	w	0	30	120	0	30	120	technical
21821344	bot-1565	alpha	S00r-4310	state+latches	59.04	-10.35	80	0.00	0.00		0		squad-198	0	bot-1565	bot-1564	33.34	w	0	23	120	0	20	101	rifleman
21821344	bot-1566	bravo	A00r-4410	state	41.73	3.61	129	0.00	0.00		0		squad-205	1	bot-1544	bot-1565	22.25	y	0	28	120	0	7	35	rifleman
21821482	bot-1546	bravo	S00m-3310	state+latches	34.94	3.04	119	0.01	0.00		0		squad-205	2	bot-1544	bot-1565	27.59	w	0	12	86	0	7	35	medic
21821482	bot-1566	bravo	F00r-4410	state	41.73	3.61	129	0.00	0.00		0		squad-205	1	bot-1544	bot-1565	22.30	y	0	28	120	0	7	35	rifleman
21821590	bot-1565	alpha	E00r-4210	state+health	59.16	-10.37	80	1.24	0.12		0		squad-198	0	bot-1565	bot-1564	33.17	w	0	23	120	0	20	101	rifleman
21821590	bot-1566	bravo	A00r-4410	state	41.73	3.61	129	0.00	0.00		0		squad-205	1	bot-1544	bot-1565	22.35	y	0	27	120	0	7	35	rifleman
21821673	bot-52	alpha	P00r-4320	tick	35.12	46.88	297	2.18	1.31		18	patrol	squad-1	0	bot-52			-	0	1	0	0	30	120	technical
21821673	bot-129	alpha	P00r-4420	tick	56.95	48.25	287	2.29	1.43	12.20	2	squad	squad-1	4	bot-52			-	0	1	30	0	20	101	sniper
21821673	bot-425	alpha	P00r-4320	tick	61.30	47.63	255	2.45	1.46	25.46	4	squad	squad-1	6	bot-52			-	0	1	27	0	20	101	sniper
21821673	bot-596	alpha	P00r-4320	tick	40.40	46.90	272	2.25	1.39	2.15	1	squad	squad-1	1	bot-52			-	0	28	120	0	7	35	rifleman
21821673	bot-760	alpha	P00r-2320	tick	43.14	46.95	243	2.40	1.43	3.00	1	squad	squad-1	2	bot-52			-	0	12	120	0	7	35	rifleman
21821673	bot-860	alpha	P00m-24E0	tick	56.96	46.74	293	2.40	1.46	4.72	1	squad	squad-1	7	bot-52			-	0	8	81	0	7	28	medic
21821673	bot-1023	alpha	P00r-4420	tick	51.70	47.48	256	2.11	1.30	8.56	2	squad	squad-1	3	bot-52			-	0	1	29	0	20	101	sniper
21821673	bot-1308	alpha	P00r-4420	tick	60.52	46.27	247	2.47	1.46	24.45	4	squad	squad-1	5	bot-52			-	0	1	29	0	7	35	sniper
21821673	bot-1530	alpha	P00m-23C0	tick	18.26	-48.17	111	2.24	1.21		12	patrol	squad-194	0	bot-1530			-	0	7	69	0	7	35	medic
21821673	bot-1547	alpha	P00r-4420	tick	12.13	-48.18	73	1.99	1.19	0.39	1	squad	squad-194	2	bot-1530			-	0	30	120	0	20	101	rifleman
21821673	bot-1548	alpha	P00m-4420	tick	4.10	-48.28	118	2.40	1.45	1.52	1	squad	squad-194	5	bot-1530			-	0	20	101	0	7	35	medic
21821673	bot-1552	alpha	P00r-4410	tick	9.85	-48.17	112	2.46	1.37	0.69	1	squad	squad-194	3	bot-1530			-	0	1	4	0	30	120	technical
21821673	bot-1559	alpha	P00r-4410	tick	1.01	-48.42	93	2.37	1.33	2.75	1	squad	squad-194	6	bot-1530			-	0	1	30	0	20	101	sniper
21821673	bot-1560	bravo	A00r-4410	state	92.52	-7.67	265	2.24	0.40	33.65	5	seek	squad-212	0	bot-1560	bot-1565	33.63	w	0	30	120	0	7	35	rifleman
21821673	bot-1564	bravo	A00r-0410	state+ammo	91.64	-4.69	260	2.48	0.27	36.22	5	seek	squad-212	1	bot-1560	bot-1565	33.11	w	0	0	4	0	30	120	technical
21821673	bot-1565	alpha	E00r-4219	latches	59.27	-10.75	80	4.02	0.39	4.54	1	flee	squad-198	0	bot-1565	bot-1564	32.97	y	0	23	120	0	20	101	rifleman
21821673	bot-1566	bravo	F00r-4410	state	41.73	3.61	129	0.00	0.00		0		squad-205	1	bot-1544	bot-1565	22.51	y	0	27	120	0	7	35	rifleman
21821738	bot-1404	bravo	G21r-032I	latches	74.50	-5.63	166	0.00	0.00		0		squad-2	4	bot-261	bot-1565	17.64	f	0	0	0	0	0	23	sniper
21821738	bot-1565	alpha	E00r-3119	ammo+health	59.33	-10.96	79	4.33	0.22	4.33	1	muzzleRecovery	squad-198	0	bot-1565	bot-1564	32.95	y	0	22	120	0	20	101	rifleman
21821738	bot-1566	bravo	A00r-441G	state+latches	41.73	3.61	129	0.00	0.00		0		squad-205	1	bot-1544	bot-1565	22.69	y	0	26	120	0	7	35	rifleman
21821793	bot-1546	bravo	A00m-3310	state	35.14	2.77	123	2.66	0.34	28.39	4	seek	squad-205	2	bot-1544	bot-1565	27.82	w	0	12	86	0	7	35	medic
21821793	bot-1565	alpha	E00r-3110	latches	59.49	-11.12	79	4.57	0.23	7.08	1	flee	squad-198	0	bot-1565	bot-1564	32.94	y	0	22	120	0	20	101	rifleman
21821873	bot-1540	alpha	P00r-4310	tick	7.55	-48.13	104	2.45	1.63	0.62	1	squad	squad-194	4	bot-1530			-	0	1	25	0	6	35	sniper
21821873	bot-1542	alpha	P00r-4310	tick	14.61	-48.11	63	2.00	1.32	0.72	1	squad	squad-194	1	bot-1530			-	0	1	3	0	27	120	technical
21821873	bot-1544	bravo	S00r-4420	tick	36.71	2.97	124	2.49	1.48	23.73	4	seek	squad-205	0	bot-1544	bot-1565	26.91	w	0	1	1	0	30	120	technical
21821873	bot-1546	bravo	F00m-3310	state	35.14	2.76	120	0.27	0.01		0		squad-205	2	bot-1544	bot-1565	27.86	y	0	12	86	0	7	35	medic
21821873	bot-1565	alpha	E00r-3019	health+latches	59.66	-11.29	79	4.73	0.24	6.84	1	flee	squad-198	0	bot-1565	bot-1564	32.82	y	0	21	120	0	20	101	rifleman
21821929	bot-1404	bravo	G21r-0322	latches	74.50	-5.63	135	0.00	0.00		0		squad-2	4	bot-261	bot-1565	17.60	f	0	0	0	0	0	23	sniper
21821929	bot-1546	bravo	A00m-331G	state+latches	35.14	2.76	120	0.05	0.00		0		squad-205	2	bot-1544	bot-1565	28.09	y	0	11	86	0	7	35	medic
21821929	bot-1560	bravo	F00r-4410	state	92.53	-7.69	264	0.01	0.02		0		squad-212	0	bot-1560	bot-1565	33.31	y	0	30	120	0	7	35	rifleman
21821929	bot-1566	bravo	S00r-4410	state+latches	41.73	3.61	129	0.00	0.00		0		squad-205	1	bot-1544	bot-1565	23.35	w	0	26	120	0	7	35	rifleman
21822034	bot-1544	bravo	A00r-4420	state	36.76	2.84	123	2.84	0.14	23.62	4	seek	squad-205	0	bot-1544	bot-1565	27.04	w	0	1	1	0	30	120	technical
21822034	bot-1560	bravo	A00r-4410	state	92.53	-7.69	264	0.00	0.00		0		squad-212	0	bot-1560	bot-1565	33.17	y	0	29	120	0	7	35	rifleman
21822104	bot-1560	bravo	F00r-4410	state	92.53	-7.69	263	0.00	0.00		0		squad-212	0	bot-1560	bot-1565	33.02	y	0	29	120	0	7	35	rifleman
21822104	bot-1565	alpha	E10r-3010	tier+latches	60.19	-11.77	78	3.93	0.72	6.84	1	flee	squad-198	0	bot-1565	bot-1564	32.42	y	0	20	120	0	20	101	rifleman
21822172	bot-1546	bravo	S00m-3310	state+latches	35.14	2.76	120	0.00	0.00		0		squad-205	2	bot-1544	bot-1565	28.80	w	0	11	86	0	7	35	medic
21822172	bot-1560	bravo	A00r-4410	state	92.53	-7.69	263	0.00	0.00		0		squad-212	0	bot-1560	bot-1565	32.87	y	0	28	120	0	7	35	rifleman
21822172	bot-1565	alpha	E10r-3019	latches	60.36	-11.94	77	4.96	0.25	6.59	1	flee	squad-198	0	bot-1565	bot-1564	32.28	y	0	19	120	0	20	101	rifleman
21822279	bot-1560	bravo	F00r-4410	state	92.53	-7.69	263	0.00	0.00		0		squad-212	0	bot-1560	bot-1565	32.71	y	0	28	120	0	7	35	rifleman
21822279	bot-1561	bravo	S00m-4420	tick	87.99	-3.43	247	2.15	1.37	32.99	6	seek	squad-212	2	bot-1560			-	0	20	101	0	7	35	medic
21822279	bot-1562	bravo	S00r-4410	tick	87.06	-2.32	239	1.01	1.42	31.62	7	seek	squad-212	3	bot-1560			-	0	1	30	0	7	35	sniper
21822279	bot-1564	bravo	A10r-4410	tier+ammo	91.62	-4.73	257	0.00	0.05		0		squad-212	1	bot-1560	bot-1565	32.16	y	0	30	120	0	30	120	technical
21822361	bot-261	bravo	S21r-4420	tick	74.31	-11.80	277	1.88	1.06	14.81	4	seek	squad-2	0	bot-261			-	0	1	1	0	20	101	sniper
21822361	bot-312	bravo	S21r-4320	tick	73.80	-4.80	243	1.88	1.21	16.20	3	seek	squad-2	5	bot-261			-	0	1	20	0	6	35	sniper
21822361	bot-426	bravo	S21r-4320	tick	72.55	-4.87	217	1.32	0.98	16.05	3	seek	squad-2	6	bot-261			-	0	1	2	0	0	22	sniper
21822361	bot-604	bravo	S21r-4420	tick	74.95	-10.35	256	1.56	0.85	21.46	4	seek	squad-2	1	bot-261			-	0	1	4	0	30	120	technical
21822361	bot-704	bravo	S21r-4420	tick	72.69	-3.55	237	1.80	1.14	16.30	3	seek	squad-2	7	bot-261			-	0	1	28	0	7	35	sniper
21822361	bot-776	bravo	S21r-4420	tick	73.07	-9.91	267	2.24	1.15	16.59	3	seek	squad-2	2	bot-261			-	0	1	4	0	30	120	technical
21822361	bot-787	bravo	S21r-3320	tick	71.70	-5.50	259	1.17	0.61	13.46	3	seek	squad-2	3	bot-261			-	0	18	80	0	20	101	rifleman
21822361	bot-892	bravo	M21m-43E0	tick	73.89	-3.00	142	4.39	2.90	2.69	1	medic	squad-2	8	bot-261			-	0	16	101	0	7	35	medic
21822361	bot-1544	bravo	F00r-4420	state	36.75	2.82	122	0.00	0.02		0		squad-205	0	bot-1544	bot-1565	27.90	y	0	1	1	0	30	120	technical
21822361	bot-1560	bravo	A00r-4410	state	92.53	-7.69	262	0.00	0.00		0		squad-212	0	bot-1560	bot-1565	32.57	y	0	27	120	0	7	35	rifleman
21822457	bot-1544	bravo	A00r-4420	state	36.75	2.82	122	0.00	0.00		0		squad-205	0	bot-1544	bot-1565	28.14	y	0	30	120	0	30	120	technical
21822457	bot-1560	bravo	F00r-4410	state	92.53	-7.69	262	0.00	0.00		0		squad-212	0	bot-1560	bot-1565	32.42	y	0	27	120	0	7	35	rifleman
21822457	bot-1565	alpha	E10r-3010	latches	60.89	-12.44	76	4.93	0.73	6.57	1	flee	squad-198	0	bot-1565	bot-1564	31.89	y	0	18	120	0	20	101	rifleman
21822539	bot-1546	bravo	A00m-3310	state	35.35	2.50	137	2.45	0.33	28.77	4	seek	squad-205	2	bot-1544	bot-1565	29.55	w	0	11	86	0	7	35	medic
21822539	bot-1560	bravo	A00r-4410	state	92.53	-7.69	262	0.00	0.00		0		squad-212	0	bot-1560	bot-1565	32.26	y	0	26	120	0	7	35	rifleman
21822539	bot-1565	alpha	E10r-3019	latches	61.07	-12.61	76	4.85	0.24	6.33	1	flee	squad-198	0	bot-1565	bot-1564	31.76	y	0	17	120	0	20	101	rifleman
21822622	bot-1546	bravo	A00m-331G	latches	35.35	2.49	127	0.00	0.01		0		squad-205	2	bot-1544	bot-1565	29.89	w	0	11	86	0	7	35	medic
21822622	bot-1560	bravo	F00r-4410	state	92.53	-7.69	261	0.00	0.00		0		squad-212	0	bot-1560	bot-1565	32.12	y	0	26	120	0	7	35	rifleman
21822676	bot-52	alpha	P00r-4320	tick	33.75	46.88	267	2.24	1.37		18	patrol	squad-1	0	bot-52			-	0	1	0	0	30	120	technical
21822676	bot-129	alpha	P00r-4420	tick	55.40	48.19	276	2.42	1.55	11.70	2	squad	squad-1	4	bot-52			-	0	1	30	0	20	101	sniper
21822676	bot-425	alpha	P00r-4320	tick	59.71	47.67	286	2.42	1.59	25.98	4	squad	squad-1	6	bot-52			-	0	1	27	0	20	101	sniper
21822676	bot-596	alpha	P00r-4320	tick	38.95	46.89	293	2.28	1.45	2.80	1	squad	squad-1	1	bot-52			-	0	28	120	0	7	35	rifleman
21822676	bot-760	alpha	P00r-2320	tick	41.58	46.92	270	2.37	1.55	2.51	1	squad	squad-1	2	bot-52			-	0	12	120	0	7	35	rifleman
21822676	bot-860	alpha	P00m-24E0	tick	55.48	46.70	262	2.14	1.48	4.30	1	squad	squad-1	7	bot-52			-	0	8	81	0	7	28	medic
21822676	bot-1023	alpha	P00r-4420	tick	50.28	47.37	251	2.37	1.42	9.24	2	squad	squad-1	3	bot-52			-	0	1	29	0	20	101	sniper
21822676	bot-1308	alpha	P00r-4420	tick	58.93	46.31	272	2.48	1.59	24.97	4	squad	squad-1	5	bot-52			-	0	1	29	0	7	35	sniper
21822676	bot-1530	alpha	P00m-23C0	tick	19.92	-48.20	96	3.04	1.66		11	patrol	squad-194	0	bot-1530			-	0	7	69	0	7	35	medic
21822676	bot-1547	alpha	P00r-4420	tick	13.38	-48.02	54	2.07	1.26	1.21	1	squad	squad-194	2	bot-1530			-	0	30	120	0	20	101	rifleman
21822676	bot-1548	alpha	P00m-4420	tick	5.63	-48.27	82	2.42	1.53	1.95	1	squad	squad-194	5	bot-1530			-	0	20	101	0	7	35	medic
21822676	bot-1552	alpha	P00r-4410	tick	11.21	-48.29	77	2.01	1.37	1.24	1	squad	squad-194	3	bot-1530			-	0	1	4	0	30	120	technical
21822676	bot-1559	alpha	P00r-4410	tick	2.53	-48.55	67	2.40	1.52	2.35	1	squad	squad-194	6	bot-1530			-	0	1	30	0	20	101	sniper
21822676	bot-1560	bravo	U00r-4410	state	92.53	-7.69	261	0.00	0.00		0		squad-212	0	bot-1560	bot-1565	31.97	y	0	25	120	0	7	35	rifleman
21822724	bot-1565	alpha	E10r-3010	latches	61.59	-13.14	75	4.97	0.74	7.00	1	flee	squad-198	0	bot-1565	bot-1564	31.39	y	0	16	120	0	20	101	rifleman
21822753	bot-1565	alpha	D00r--000	state+tier+ammo+packs	61.59	-13.14	75	0.00	0.00	7.00	1	flee	squad-198	0	bot-1565	bot-1564	31.39	y	0	16	120	0	20	101	rifleman
21822795	bot-1520	bravo	D00r--000	tick	-32.35	22.28	315	0.00	0.00	5.12	0		squad-203	-1		bot-1540	18.48	y	0	1	16	0	4	35	sniper
21822795	bot-1544	bravo	S00r-4420	state	36.75	2.82	123	0.00	0.00		0		squad-205	0	bot-1544		29.34	y	0	30	120	0	30	120	technical
21822795	bot-1546	bravo	S00m-3310	state+latches	35.35	2.48	127	0.00	0.01		0		squad-205	2	bot-1544		30.38	w	0	11	86	0	7	35	medic
21822795	bot-1560	bravo	S00r-4410	state	92.42	-7.71	260	1.25	0.12		0		squad-212	0	bot-1560		31.63	y	0	25	120	0	7	35	rifleman
21822795	bot-1564	bravo	S10r-4410	state	91.62	-4.73	255	0.00	0.00		0		squad-212	1	bot-1560		31.39	y	0	30	120	0	30	120	technical
21822972	bot-261	bravo	S00r-4420	tier+score	73.61	-11.80	267	2.17	0.70	14.11	4	seek	squad-2	0	bot-261			-	0	1	1	0	20	101	sniper
21822972	bot-312	bravo	S00r-4320	tier+score	73.34	-5.17	227	1.59	0.60	15.64	3	seek	squad-2	5	bot-261			-	0	1	20	0	6	35	sniper
21822972	bot-426	bravo	S00r-4320	tier+score	72.34	-5.19	212	0.96	0.38	15.71	3	seek	squad-2	6	bot-261			-	0	1	2	0	0	22	sniper
21822972	bot-604	bravo	S00r-4420	tier+score	74.47	-10.61	243	1.61	0.55	20.97	4	seek	squad-2	1	bot-261			-	0	1	4	0	30	120	technical
21822972	bot-704	bravo	S00r-4420	tier+score	72.19	-3.86	237	1.57	0.58	15.72	3	seek	squad-2	7	bot-261			-	0	1	28	0	7	35	sniper
21822972	bot-776	bravo	S00r-4420	tier+score	72.32	-10.23	255	2.41	0.82	15.82	3	seek	squad-2	2	bot-261			-	0	1	4	0	30	120	technical
21822972	bot-787	bravo	S00r-3320	tier+score	71.20	-5.52	271	1.62	0.50	12.97	3	seek	squad-2	3	bot-261			-	0	18	80	0	20	101	rifleman
21822972	bot-892	bravo	M00m-43E0	tier+score	74.48	-4.36	141	4.46	1.48	1.26	1	medic	squad-2	8	bot-261			-	0	16	101	0	7	35	medic
21822972	bot-1404	bravo	G00r-0322	tier+score	74.10	-5.63	101	0.00	0.40		0		squad-2	4	bot-261			-	0	0	0	0	0	23	sniper
21822972	bot-1540	alpha	P00r-4310	tick	9.07	-48.04	46	2.43	1.53	0.86	1	squad	squad-194	4	bot-1530			-	0	1	25	0	6	35	sniper
21822972	bot-1542	alpha	P00r-4310	tick	15.84	-48.11	96	1.48	1.23	1.54	1	squad	squad-194	1	bot-1530			-	0	1	3	0	27	120	technical
21822972	bot-1544	bravo	S00r-0420	ammo	36.85	2.72	128	1.59	0.14	28.61	4	seek	squad-205	0	bot-1544			-	0	0	1	0	30	120	technical
21822972	bot-1564	bravo	S10r-0410	ammo	91.50	-4.83	234	1.38	0.15	34.40	5	seek	squad-212	1	bot-1560			-	0	0	4	0	30	120	technical
