t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate
1195704	bot-211	alpha	A00r-402G	latches	-23.59	-10.98	53	0.00	0.00		0		squad-1	0	bot-211	bot-260	25.74	w
1195737	bot-255	bravo	S00r-4420	tick	-10.09	-26.06	277	1.88	2.19	13.95	7	seek	squad-72	2	bot-246	bot-264	16.22	w
1195871	bot-243	alpha	S00r-4320	state+latches	16.81	-18.21	348	0.00	0.00		0		squad-71	0	bot-243	bot-265	44.31	w
1195871	bot-265	bravo	S00r-4410	state+latches	7.97	25.09	168	0.00	0.00		0		squad-74	1	bot-263	bot-243	44.31	w
1195891	bot-246	bravo	S00r-4410	tick	-15.40	-19.22	86	2.12	2.47	32.24	8	seek	squad-72	0	bot-246	bot-243	32.44	w
1195891	bot-259	bravo	S00m-4420	tick	-13.92	-19.51	86	2.30	2.53	31.26	8	seek	squad-72	5	bot-246	bot-243	30.98	w
1195937	bot-211	alpha	P00r-4020	state+latches	-23.59	-10.98	53	0.00	0.00		0		squad-1	0	bot-211	bot-260	26.44	w
1195954	bot-211	alpha	A00r-4020	state	-23.56	-10.97	56	1.33	0.02		19	patrol	squad-1	0	bot-211	bot-260	26.50	w
1195954	bot-243	alpha	A00r-4320	state	16.76	-18.31	331	1.34	0.11	44.48	15	seek	squad-71	0	bot-243	bot-265	44.39	w
1195971	bot-211	alpha	A00r-402G	latches	-23.56	-10.97	53	0.02	0.00		0		squad-1	0	bot-211	bot-260	26.59	w
1196004	bot-127	alpha	P00m-2320	tick	-30.73	-17.31	357	0.00	0.00		0		squad-1	2	bot-211			-
1196054	bot-253	bravo	S00r-4410	ammo	-12.16	-21.31	45	2.33	1.33	31.43	11	seek	squad-72	1	bot-246			-
1196071	bot-266	alpha	C32r-4410	state	4.00	14.80	342	2.40	0.80	8.88	4	seek	squad-73	1	bot-262			-
1196087	bot-266	alpha	C32r-4412	latches	3.93	14.94	333	4.57	0.15	4.63	4	cover	squad-73	1	bot-262			-
1196137	bot-262	alpha	G32r-4312	tick	1.25	14.25	36	0.00	0.00		0		squad-73	0	bot-262	bot-263	20.00	w
1196204	bot-243	alpha	S00r-4320	state	16.76	-18.31	28	0.00	0.00		0		squad-71	0	bot-243	bot-265	44.48	w
1196204	bot-264	alpha	S00r-4410	tick	-26.19	-26.08	31	2.44	2.44	28.29	11	seek	squad-1	1	bot-211	bot-257	37.80	w
1196226	bot-211	alpha	P00r-4020	state+latches	-23.56	-10.97	53	0.00	0.00		0		squad-1	0	bot-211	bot-260	27.43	w
1196354	bot-211	alpha	A00r-4020	state	-23.52	-10.96	60	1.37	0.05		19	patrol	squad-1	0	bot-211	bot-260	27.86	w
1196421	bot-263	bravo	G00r-4412	tick	1.25	34.25	164	0.00	0.44		0		squad-74	0	bot-263	bot-262	19.29	w
1196437	bot-266	alpha	S32r-4410	state+latches	3.05	16.08	311	4.45	1.44	3.26	3	cover	squad-73	1	bot-262			-
1196471	bot-211	alpha	A00r-402G	latches	-23.52	-10.96	52	0.00	0.00		0		squad-1	0	bot-211	bot-260	28.34	w
1196504	bot-257	bravo	S00r-3410	tick	-3.94	5.05	72	2.52	3.85	3.88	1	grenade	squad-72	3	bot-246	bot-264	39.06	w
1196537	bot-260	bravo	H00r-4220	tick	-0.96	6.74	41	4.15	3.55	3.34	1	grenade	squad-72	4	bot-246			-
1196554	bot-243	alpha	A00r-4320	state	16.37	-19.07	118	2.41	0.85	44.76	15	seek	squad-71	0	bot-243	bot-265	45.24	w
1196621	bot-253	bravo	S00r-0410	ammo	-13.37	-21.39	88	1.92	1.21	32.64	11	seek	squad-72	1	bot-246			-
1196654	bot-263	bravo	C00r-4412	state	1.28	33.41	181	0.00	0.84		0		squad-74	0	bot-263	bot-262	18.32	w
1196722	bot-211	alpha	P00r-4020	state+latches	-23.52	-10.96	52	0.00	0.00		0		squad-1	0	bot-211	bot-260	29.22	w
1196722	bot-262	alpha	G00r-4312	tier+score	-0.25	15.25	358	0.00	1.80		0		squad-73	0	bot-262	bot-263	18.30	w
1196722	bot-266	alpha	S00r-4410	tier+score	2.39	16.32	349	2.35	0.70	6.53	2	seek	squad-73	1	bot-262			-
1196744	bot-211	alpha	A00r-4020	state	-23.47	-10.96	59	1.33	0.05		19	patrol	squad-1	0	bot-211	bot-260	29.29	w
1196744	bot-255	bravo	S00r-4420	tick	-9.34	-27.29	226	1.29	1.44	14.96	6	seek	squad-72	2	bot-246	bot-264	16.91	w
1196772	bot-211	alpha	F00r-4020	state	-23.47	-10.95	52	0.03	0.01		0		squad-1	0	bot-211	bot-260	29.48	y
1196772	bot-243	alpha	S00r-4320	state	16.37	-19.07	61	0.00	0.00		0		squad-71	0	bot-243	bot-265	45.37	w
1196793	bot-211	alpha	A00r-4020	state	-23.47	-10.95	52	0.00	0.00		0		squad-1	0	bot-211	bot-260	29.55	y
1196873	bot-265	bravo	S00r-4410	tick	5.78	25.00	211	2.40	2.19	44.62	15	seek	squad-74	1	bot-263	bot-243	45.63	w
1196888	bot-211	alpha	F00r-4020	state	-23.47	-10.95	51	0.00	0.00		0		squad-1	0	bot-211	bot-260	29.94	y
1196904	bot-211	alpha	A00r-4020	state	-23.47	-10.95	51	0.00	0.00		0		squad-1	0	bot-211	bot-260	30.01	y
1196904	bot-246	bravo	S00r-4410	tick	-15.43	-20.93	183	1.64	1.71	32.45	8	seek	squad-72	0	bot-246	bot-243	31.87	w
1196904	bot-259	bravo	S00m-4420	tick	-14.52	-21.24	217	1.36	1.83	32.02	9	seek	squad-72	5	bot-246	bot-243	31.01	w
1196904	bot-263	bravo	G00r-4412	state	1.26	33.86	233	4.84	0.45	0.39	1	cover	squad-74	0	bot-263	bot-262	18.60	w
1197020	bot-127	alpha	P00m-2320	tick	-30.73	-17.31	357	0.00	0.00		0		squad-1	2	bot-211			-
1197171	bot-253	bravo	S00r-R410	ammo	-14.06	-21.13	8	2.51	0.74	33.32	10	seek	squad-72	1	bot-246			-
1197187	bot-253	bravo	C00r-R410	state	-14.06	-21.13	8	2.51	0.00	33.32	10	seek	squad-72	1	bot-246			-
1197204	bot-253	bravo	C00r-R412	latches	-14.02	-20.98	13	4.85	0.16	9.47	6	cover	squad-72	1	bot-246			-
1197220	bot-264	alpha	S00r-4410	tick	-26.25	-28.56	171	2.45	2.48	30.48	11	seek	squad-1	1	bot-211	bot-257	42.08	w
1197337	bot-257	bravo	S32r-3310	tier+score+health	-2.12	6.09	51	4.93	2.09	34.40	12	seek	squad-72	3	bot-246	bot-264	42.60	w
1197337	bot-260	bravo	H32r-4220	tier+score	1.03	9.01	47	0.00	3.01	0.33	0	grenade	squad-72	4	bot-246			-
1197470	bot-257	bravo	A32r-3310	state	-2.52	5.67	81	4.94	0.58	33.82	12	seek	squad-72	3	bot-246	bot-264	42.18	w
1197504	bot-243	alpha	A00r-4320	state	15.74	-20.32	350	1.26	1.41	45.78	15	seek	squad-71	0	bot-243	bot-265	46.80	w
1197504	bot-257	bravo	A32r-331G	latches	-2.52	5.67	90	0.00	0.00		0		squad-72	3	bot-246	bot-243	32.01	w
1197523	bot-243	alpha	A00r-432G	latches	15.74	-20.32	347	0.00	0.00		0		squad-71	0	bot-243	bot-257	32.02	w
1197537	bot-255	bravo	C00r-4420	state	-10.03	-28.27	290	1.74	1.19	14.61	6	seek	squad-72	2	bot-246	bot-264	16.08	w
1197554	bot-255	bravo	C00r-4422	latches	-9.90	-28.19	282	4.76	0.15	3.96	3	cover	squad-72	2	bot-246	bot-264	16.08	y
1197554	bot-264	alpha	C00r-4410	state	-26.02	-29.24	90	2.39	0.72	30.98	10	seek	squad-1	1	bot-211	bot-257	42.18	w
1197572	bot-255	bravo	C00r-442I	latches	-9.83	-28.14	287	4.76	0.09	3.88	3	cover	squad-72	2	bot-246	bot-264	16.16	w
1197572	bot-264	alpha	C00r-441I	latches	-26.04	-29.10	82	4.23	0.15	4.90	1	cover	squad-1	1	bot-211	bot-255	16.23	w
1197737	bot-262	alpha	G00r-4312	tick	0.53	14.74	335	0.02	0.93		0		squad-73	0	bot-262	bot-263	19.45	w
1197737	bot-266	alpha	S00r-4410	tick	1.47	17.98	357	2.36	1.89	4.78	1	seek	squad-73	1	bot-262			-
1197754	bot-257	bravo	S32r-3310	state+latches	-2.54	5.67	90	0.00	0.02		0		squad-72	3	bot-246	bot-243	31.98	w
1197772	bot-243	alpha	S00r-4320	state+latches	15.75	-20.31	347	0.00	0.01		0		squad-71	0	bot-243	bot-257	31.98	w
1197804	bot-255	bravo	C00r-4422	latches	-9.35	-27.18	346	5.18	1.08	2.85	2	cover	squad-72	2	bot-246	bot-264	16.87	w
1197804	bot-264	alpha	C00r-4412	latches	-26.20	-28.12	22	4.37	0.99	3.91	1	cover	squad-1	1	bot-211	bot-255	16.90	w
1197821	bot-257	bravo	S32r-3320	packs	-2.83	5.37	112	4.92	0.41	30.25	12	seek	squad-72	3	bot-246	bot-243	31.94	w
1197838	bot-255	bravo	S00r-4420	state+latches	-9.33	-27.09	351	5.09	0.09	2.78	2	cover	squad-72	2	bot-246	bot-264	16.91	w
1197887	bot-265	bravo	S00r-4410	tick	3.35	24.90	171	2.40	2.43	45.18	15	seek	squad-74	1	bot-263	bot-243	47.04	w
1197904	bot-211	alpha	A00r-4020	tick	-23.47	-10.95	52	0.00	0.00		0		squad-1	0	bot-211	bot-257	26.00	y
1197904	bot-246	bravo	S00r-4410	tick	-14.98	-22.55	80	1.77	1.67	32.25	7	seek	squad-72	0	bot-246	bot-243	30.88	w
1197904	bot-253	bravo	S00r-R410	state+latches	-14.43	-17.86	350	4.54	3.14	7.77	6	cover	squad-72	1	bot-246			-
1197904	bot-259	bravo	S00m-4420	tick	-14.08	-22.73	80	2.16	1.55	31.81	8	seek	squad-72	5	bot-246	bot-243	30.04	w
1197904	bot-263	bravo	G00r-4412	tick	1.25	34.25	162	0.00	0.39		0		squad-74	0	bot-263	bot-262	20.00	w
1197987	bot-127	alpha	S00m-2320	state	-30.73	-17.31	357	0.00	0.00		0		squad-1	2	bot-211			-
1197987	bot-127	alpha	P00m-2320	state	-30.73	-17.31	357	0.00	0.00		0		squad-1	2	bot-211			-
1198037	bot-211	alpha	A00r-402G	latches	-23.47	-10.95	52	0.00	0.00		0		squad-1	0	bot-211	bot-257	25.77	w
1198037	bot-264	alpha	S00r-4410	state+latches	-26.34	-27.17	352	4.50	0.96	2.95	1	cover	squad-1	1	bot-211	bot-255	16.87	w
1198237	bot-243	alpha	A00r-4320	state	15.54	-20.73	261	1.42	0.46	32.18	12	seek	squad-71	0	bot-243	bot-257	32.23	w
1198237	bot-253	bravo	C00r-R410	state	-14.49	-18.66	76	2.40	0.80	33.76	9	seek	squad-72	1	bot-246			-
1198237	bot-260	bravo	H32r-422G	latches	1.00	9.01	218	0.01	0.02	0.35	0	grenade	squad-72	4	bot-246	bot-243	33.42	w
1198254	bot-243	alpha	A00r-432G	latches	15.54	-20.73	265	0.00	0.00		0		squad-71	0	bot-243	bot-260	33.42	w
1198254	bot-253	bravo	C00r-R412	latches	-14.50	-18.81	85	4.57	0.15	9.70	3	cover	squad-72	1	bot-246			-
1198270	bot-211	alpha	P00r-4020	state+latches	-23.47	-10.95	52	0.00	0.00		0		squad-1	0	bot-211	bot-257	25.48	w
1198270	bot-260	bravo	H32r-432G	health	1.00	9.01	221	0.00	0.00	0.35	0	grenade	squad-72	4	bot-246	bot-243	33.40	w
1198287	bot-260	bravo	H32r-4320	latches	1.00	9.01	222	0.00	0.00	0.35	0	grenade	squad-72	4	bot-246	bot-211	31.55	y
1198304	bot-211	alpha	A00r-4020	state	-23.43	-10.94	59	1.35	0.04		19	patrol	squad-1	0	bot-211	bot-257	25.42	w
1198487	bot-243	alpha	S00r-4320	state+latches	15.55	-20.71	265	0.00	0.01		0		squad-71	0	bot-243	bot-260	33.36	w
1198506	bot-263	bravo	C00r-4412	state	1.28	33.41	208	0.00	0.84		0		squad-74	0	bot-263	bot-262	19.25	w
1198754	bot-262	alpha	G00r-4312	tick	1.25	14.25	50	0.00	0.87		0		squad-73	0	bot-262	bot-263	19.61	w
1198754	bot-263	bravo	G00r-4412	state	1.27	33.86	260	4.84	0.45	0.39	1	cover	squad-74	0	bot-263	bot-262	19.53	w
1198754	bot-266	alpha	S00r-4410	tick	1.34	20.45	358	2.40	2.48	2.30	1	seek	squad-73	1	bot-262			-
1198837	bot-257	bravo	S32r-3320	tick	-4.27	3.88	214	2.43	2.08	29.95	12	seek	squad-72	3	bot-246	bot-243	32.18	w
1198854	bot-255	bravo	S00r-4420	tick	-10.25	-28.32	259	1.73	1.54	17.34	5	seek	squad-72	2	bot-246	bot-264	15.92	w
1198871	bot-246	bravo	A00r-4410	state	-14.03	-24.20	145	2.26	1.90	31.67	7	seek	squad-72	0	bot-246	bot-243	29.70	w
1198887	bot-255	bravo	A00r-4420	state	-10.27	-28.35	259	1.80	0.03	17.32	5	seek	squad-72	2	bot-246	bot-264	15.88	w
1198887	bot-265	bravo	S00r-4410	tick	0.95	24.80	212	2.40	2.40	45.86	15	seek	squad-74	1	bot-263	bot-243	48.26	w
1198904	bot-259	bravo	S00m-4420	tick	-12.49	-24.20	136	2.01	2.17	30.55	7	seek	squad-72	5	bot-246	bot-243	28.19	w
1198904	bot-264	alpha	C00r-4410	state	-26.06	-29.20	142	2.40	2.05	16.34	3	seek	squad-1	1	bot-211	bot-255	15.84	w
1198920	bot-255	bravo	A00r-442G	latches	-10.27	-28.35	265	0.00	0.00		0		squad-72	2	bot-246	bot-264	15.83	w
1198920	bot-264	alpha	C00r-441I	latches	-26.08	-29.06	134	4.17	0.14	4.85	1	cover	squad-1	1	bot-211	bot-255	15.83	w
1198937	bot-257	bravo	A32r-3320	state	-4.41	3.73	214	2.43	0.20	29.92	12	seek	squad-72	3	bot-246	bot-243	32.23	w
1198937	bot-263	bravo	S00r-4410	state+latches	1.25	34.25	223	0.00	0.39		0		squad-74	0	bot-263	bot-262	20.00	w
1198954	bot-257	bravo	A32r-332G	latches	-4.42	3.73	210	0.14	0.01		0		squad-72	3	bot-246	bot-243	32.28	w
1198954	bot-260	bravo	A32r-4320	state	1.00	9.01	268	0.00	0.00	0.35	0	grenade	squad-72	4	bot-246	bot-211	31.55	y
1198954	bot-262	alpha	S00r-4310	state+latches	1.25	14.25	36	0.00	0.00		0		squad-73	0	bot-262	bot-263	20.00	w
1198970	bot-243	alpha	A00r-4320	state	15.22	-21.22	255	1.82	0.60	33.52	12	seek	squad-71	0	bot-243	bot-260	33.76	f
1198970	bot-246	bravo	A00r-441G	latches	-14.03	-24.20	124	0.00	0.00		0		squad-72	0	bot-246	bot-243	29.63	w
1198987	bot-243	alpha	A00r-432G	latches	15.22	-21.22	259	0.00	0.00		0		squad-71	0	bot-243	bot-246	29.63	w
1198987	bot-253	bravo	C00r-4412	ammo	-14.68	-21.47	185	2.73	2.66	8.34	3	cover	squad-72	1	bot-246			-
1199004	bot-127	alpha	P00m-2320	tick	-30.73	-17.31	357	0.00	0.00		0		squad-1	2	bot-211			-
1199170	bot-255	bravo	S00r-4420	state+latches	-10.27	-28.34	265	0.00	0.00		0		squad-72	2	bot-246	bot-264	15.97	w
1199170	bot-264	alpha	C00r-4412	latches	-26.24	-27.99	69	4.41	1.08	3.78	1	cover	squad-1	1	bot-211	bot-255	15.97	w
1199187	bot-257	bravo	S32r-3320	state+latches	-4.42	3.73	210	0.00	0.00		0		squad-72	3	bot-246	bot-243	32.27	w
1199205	bot-246	bravo	S00r-4410	state+latches	-14.03	-24.20	124	0.00	0.00		0		squad-72	0	bot-246	bot-243	29.61	w
1199222	bot-243	alpha	S00r-4320	state+latches	15.22	-21.21	259	0.00	0.00		0		squad-71	0	bot-243	bot-246	29.61	w
1199239	bot-243	alpha	A00r-4320	state	15.21	-21.23	262	0.86	0.02	29.62	7	seek	squad-71	0	bot-243	bot-246	29.58	w
1199270	bot-260	bravo	F32r-4320	state	0.99	9.01	231	0.00	0.00		0		squad-72	4	bot-246	bot-211	31.54	y
1199287	bot-260	bravo	A32r-4320	state	0.99	9.01	231	0.00	0.00		0		squad-72	4	bot-246	bot-211	31.54	y
1199320	bot-211	alpha	A00r-4020	tick	-23.43	-10.94	51	0.00	0.00		0		squad-1	0	bot-211	bot-260	31.54	y
1199387	bot-260	bravo	F32r-4320	state	0.99	9.01	231	0.00	0.00		0		squad-72	4	bot-246	bot-211	31.54	y
1199404	bot-260	bravo	A32r-4320	state	0.99	9.01	231	0.00	0.00		0		squad-72	4	bot-246	bot-211	31.54	y
1199504	bot-260	bravo	F32r-4320	state	0.99	9.01	231	0.00	0.00		0		squad-72	4	bot-246	bot-211	31.54	y
1199504	bot-260	bravo	F32r-3320	ammo	0.99	9.01	231	0.00	0.00		0		squad-72	4	bot-246	bot-211	31.54	y
1199525	bot-260	bravo	A32r-3320	state	0.99	9.01	231	0.00	0.00		0		squad-72	4	bot-246	bot-211	31.54	y
1199620	bot-260	bravo	F32r-3320	state	0.99	9.01	231	0.00	0.00		0		squad-72	4	bot-246	bot-211	31.54	y
1199637	bot-260	bravo	A32r-3320	state	0.99	9.01	231	0.00	0.00		0		squad-72	4	bot-246	bot-211	31.54	y
1199737	bot-260	bravo	F32r-3320	state	0.99	9.01	231	0.00	0.00		0		squad-72	4	bot-246	bot-211	31.54	y
1199754	bot-260	bravo	U32r-3320	state	0.99	9.01	231	0.00	0.00		0		squad-72	4	bot-246	bot-211	31.54	y
1199770	bot-266	alpha	S00r-4410	tick	1.28	22.01	358	1.32	1.56	0.74	1	seek	squad-73	1	bot-262			-
1199904	bot-265	bravo	S00r-4410	tick	-0.67	23.41	162	2.41	2.14	45.15	14	seek	squad-74	1	bot-263	bot-243	47.54	w
1199920	bot-259	bravo	S00m-4420	tick	-11.25	-26.00	73	1.98	2.18	29.81	7	seek	squad-72	5	bot-246	bot-243	27.06	w
1199920	bot-264	alpha	S00r-4410	state+latches	-26.69	-24.79	354	4.10	3.23	0.54	1	cover	squad-1	1	bot-211	bot-255	15.58	w
1199954	bot-262	alpha	S00r-4310	tick	3.01	14.76	347	2.40	1.83	14.36	6	seek	squad-73	0	bot-262	bot-263	18.16	w
1199954	bot-263	bravo	S00r-4410	tick	0.93	32.71	186	1.69	1.57	17.05	3	seek	squad-74	0	bot-263	bot-262	18.12	w
1199971	bot-257	bravo	A32r-3320	state	-5.56	2.95	235	1.50	1.39	30.51	12	seek	squad-72	3	bot-246	bot-243	32.25	f
1199988	bot-211	alpha	A00r-402G	latches	-23.43	-10.94	52	0.00	0.00		0		squad-1	0	bot-211	bot-257	22.66	w
1199988	bot-253	bravo	C00r-4412	tick	-14.62	-22.10	172	0.00	0.63		0		squad-72	1	bot-246			-
1199988	bot-257	bravo	A32r-332G	latches	-5.56	2.95	232	0.00	0.00		0		squad-72	3	bot-246	bot-211	22.66	w
1200020	bot-127	alpha	P00m-2320	tick	-30.73	-17.31	357	0.00	0.00		0		squad-1	2	bot-211			-
1200037	bot-211	alpha	A00r-4020	latches	-23.43	-10.94	51	0.00	0.00		0		squad-1	0	bot-211	bot-260	31.01	y
1200170	bot-255	bravo	S00r-4420	tick	-12.16	-28.78	256	2.35	1.94	15.38	4	seek	squad-72	2	bot-246	bot-264	14.90	w
1200221	bot-246	bravo	S00r-4410	tick	-11.86	-24.88	77	2.48	2.27	26.82	7	seek	squad-72	0	bot-246	bot-243	27.54	w
1200221	bot-257	bravo	S32r-3320	state+latches	-5.55	2.95	232	0.00	0.01		0		squad-72	3	bot-246	bot-211	22.70	w
1200254	bot-243	alpha	A00r-4320	tick	15.21	-21.22	319	0.00	0.00		0		squad-71	0	bot-243	bot-257	32.33	y
1200254	bot-267	alpha	P00m-0420	initial	4.75	16.75	0	0.00			0			-1				-
1200270	bot-267	alpha	P00m-4420	ammo	4.75	16.75	0	0.00	0.00		0		squad-73	2	bot-262			-
1200304	bot-257	bravo	A32r-3320	state	-5.61	2.92	215	0.86	0.07	22.95	5	seek	squad-72	3	bot-246	bot-211	22.65	w
1200324	bot-257	bravo	A00r-3320	tier+score	-5.61	2.92	207	0.00	0.00		0		squad-72	3	bot-246	bot-243	32.34	y
1200324	bot-260	bravo	U00r-3320	tier+score	-0.26	7.77	231	3.68	1.76	18.98	3	pursue	squad-72	4	bot-246	bot-211	29.86	y
1200770	bot-266	alpha	S00r-4410	tick	1.26	21.53	326	1.32	0.48	2.69	3	seek	squad-73	1	bot-262			-
1200920	bot-259	bravo	S00m-4420	tick	-9.37	-26.62	97	2.24	1.98	28.22	6	seek	squad-72	5	bot-246	bot-243	25.33	w
1200920	bot-264	alpha	S00r-4410	tick	-26.46	-27.24	94	2.42	2.46	16.25	4	seek	squad-1	1	bot-211	bot-255	12.76	w
1200920	bot-265	bravo	S00r-4410	tick	-1.83	21.26	155	2.41	2.45	43.66	14	seek	squad-74	1	bot-263	bot-243	45.94	w
1200970	bot-262	alpha	S00r-4310	tick	2.03	16.36	301	2.33	1.87	12.60	5	seek	squad-73	0	bot-262	bot-263	14.78	w
1200970	bot-263	bravo	S00r-4410	tick	0.57	30.91	187	1.94	1.84	15.22	3	seek	squad-74	0	bot-263	bot-262	14.76	w
1200987	bot-262	alpha	C00r-4310	state	2.03	16.36	301	2.33	0.00	12.60	5	seek	squad-73	0	bot-262	bot-263	14.78	w
1200987	bot-267	alpha	S00m-4420	state	4.15	16.99	347	2.18	0.64	1.27	1	squad	squad-73	2	bot-262			-
1201004	bot-253	bravo	C00r-4412	tick	-14.62	-22.09	172	0.00	0.01		0		squad-72	1	bot-246			-
1201004	bot-262	alpha	C00r-4312	latches	2.18	16.34	310	4.51	0.15	2.29	3	cover	squad-73	0	bot-262	bot-265	6.22	y
1201004	bot-265	bravo	A00r-4410	state	-1.90	21.11	155	2.42	0.16	43.56	14	seek	squad-74	1	bot-263	bot-243	45.84	w
1201020	bot-265	bravo	A00r-441G	latches	-1.90	21.11	150	0.00	0.00		0		squad-74	1	bot-263	bot-262	6.33	w
1201037	bot-127	alpha	P00m-2320	tick	-30.73	-17.31	357	0.00	0.00		0		squad-1	2	bot-211			-
1201037	bot-262	alpha	C00r-431I	latches	2.33	16.33	318	4.51	0.15	2.34	3	cover	squad-73	0	bot-262	bot-265	6.33	w
1201054	bot-211	alpha	A00r-4020	tick	-23.43	-10.94	52	0.00	0.00		0		squad-1	0	bot-211	bot-260	27.03	y
1201170	bot-255	bravo	S00r-4420	tick	-14.45	-29.36	259	2.42	2.36	13.02	4	seek	squad-72	2	bot-246	bot-264	12.10	w
1201220	bot-257	bravo	F00r-3320	state	-5.60	2.92	139	0.00	0.01		0		squad-72	3	bot-246	bot-243	32.34	y
1201220	bot-257	bravo	F00r-2320	ammo	-5.60	2.92	139	0.00	0.00		0		squad-72	3	bot-246	bot-243	32.34	y
1201237	bot-243	alpha	E00r-4120	state+health	15.21	-21.22	326	0.00	0.00		0		squad-71	0	bot-243	bot-260	32.30	y
1201237	bot-246	bravo	S00r-4410	tick	-9.58	-25.54	94	2.36	2.37	24.78	7	seek	squad-72	0	bot-246	bot-243	25.39	w
1201237	bot-257	bravo	A00r-2320	state	-5.60	2.92	139	0.00	0.00		0		squad-72	3	bot-246	bot-243	32.34	y
1201255	bot-243	alpha	E00r-4129	latches	15.19	-21.26	326	1.21	0.04	5.23	3	flee	squad-71	0	bot-243	bot-260	32.29	y
1201255	bot-265	bravo	S00r-4410	state+latches	-1.90	21.11	150	0.00	0.00		0		squad-74	1	bot-263	bot-262	7.14	w
1201275	bot-262	alpha	C00r-4312	latches	3.00	15.73	20	4.59	0.90	2.29	2	cover	squad-73	0	bot-262	bot-265	7.17	w
1201337	bot-257	bravo	F00r-2320	state	-5.60	2.92	139	0.00	0.01		0		squad-72	3	bot-246	bot-243	32.39	y
1201337	bot-260	bravo	U00r-3320	tick	-3.13	4.89	232	4.63	4.07	14.95	3	pursue	squad-72	4	bot-246	bot-211	25.83	y
1201337	bot-265	bravo	C00r-4410	state	-1.82	20.94	140	2.31	0.19	4.80	2	seek	squad-74	1	bot-263	bot-262	7.30	w
1201354	bot-243	alpha	E00r-4029	health	15.14	-21.37	325	1.27	0.12	5.14	3	flee	squad-71	0	bot-243	bot-260	32.32	y
1201354	bot-257	bravo	A00r-2320	state	-5.60	2.92	139	0.00	0.00		0		squad-72	3	bot-246	bot-243	32.41	y
1201354	bot-265	bravo	C00r-4412	latches	-1.77	20.80	139	4.46	0.15	4.80	1	cover	squad-74	1	bot-263	bot-262	7.32	y
1201454	bot-257	bravo	F00r-2320	state	-5.60	2.92	140	0.00	0.00		0		squad-72	3	bot-246	bot-243	32.46	y
1201454	bot-257	bravo	P00r-2320	state	-5.60	2.92	140	0.00	0.00		0		squad-72	3	bot-246		32.46	y
