t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate	nav_region	mag	reserve	self_threat	sidearm_mag	sidearm_reserve
1354729	bot-683	bravo	S00r-4410	state+latches	53.26	-9.59	336	0.00	0.01		0		squad-53	2	bot-675	bot-496	32.95	w	0	30	120	0	20	101
1354764	bot-647	alpha	E33r-4120	latches	14.37	9.32	319	5.74	0.21	6.86	2	flee	squad-65	2				-	0	26	120	0	20	101
1354764	bot-651	alpha	G33r-4412	tick	14.75	17.00	243	0.00	0.01		0		squad-65	5				-	0	1	29	0	20	101
1354764	bot-672	bravo	A34r-R32G	state+latches	-45.74	-28.16	133	0.00	0.11		0	muzzleRecovery	squad-2	4	bot-642	bot-663	35.23	y	0	0	26	0	7	35
1354787	bot-647	alpha	E33r-4129	latches	14.32	9.38	323	3.19	0.07	5.14	1	grenade	squad-65	2				-	0	26	120	0	20	101
1354787	bot-680	alpha	P00r-4410	tick	87.56	-32.11	142	2.08	2.20		2	patrol	squad-77	0	bot-680			-	0	30	120	0	7	35
1354813	bot-647	alpha	E33r-4120	latches	14.27	9.44	323	3.20	0.08	5.06	1	grenade	squad-65	2				-	0	26	120	0	20	101
1354813	bot-656	bravo	H00r-4220	health	-4.02	28.31	135	0.00	0.00		0		squad-72	0	bot-656	bot-616	30.24	w	0	1	0	0	30	120
1354851	bot-610	alpha	E00r-4210	tier+score	22.64	7.12	315	2.72	0.65	4.79	1	grenade	squad-65	0		bot-679	26.26	w	0	1	13	0	7	35
1354851	bot-657	alpha	H00m-2010	tier+score	39.89	14.50	58	0.00	0.60	5.21	1	grenade	squad-65	6				-	0	9	101	0	7	35
1354851	bot-659	alpha	C00r-3412	tier+score	40.67	13.15	47	3.11	0.74	4.90	1	grenade	squad-65	3				-	0	22	120	0	20	101
1354915	bot-647	alpha	E33r-4129	latches	14.25	9.50	319	3.58	0.06	5.32	1	grenade	squad-65	2				-	0	26	120	0	20	101
1354942	bot-647	alpha	E33r-4120	latches	14.37	9.39	319	5.84	0.16	6.91	2	flee	squad-65	2				-	0	26	120	0	20	101
1354942	bot-663	alpha	S00r-4310	state+latches	-14.93	-43.53	297	4.12	0.77	24.24	4	pursue	squad-74	0	bot-663	bot-672	34.57	w	0	25	98	0	20	101
1354967	bot-544	alpha	S00r-4420	tick	54.84	19.52	198	2.09	2.34	48.20	7	seek	squad-1	1	bot-496			-	0	29	97	0	7	35
1354967	bot-637	alpha	S00r-4320	tick	57.25	22.94	204	2.13	1.92	53.05	8	seek	squad-1	3	bot-496			-	0	25	120	0	20	101
1354967	bot-647	alpha	E33r-4129	latches	14.29	9.44	315	3.85	0.10	5.73	1	grenade	squad-65	2				-	0	26	120	0	20	101
1354967	bot-682	alpha	S00m-4420	tick	50.92	24.40	184	2.37	2.38	54.53	8	seek	squad-1	7	bot-496			-	0	20	101	0	7	35
1354986	bot-647	alpha	E33r-4120	latches	14.24	9.48	319	3.48	0.07	5.66	2	grenade	squad-65	2				-	0	26	120	0	20	101
1354986	bot-660	bravo	H00r-2220	health	-21.14	34.91	50	0.00	0.00		0		squad-72	1	bot-656			-	0	14	120	0	7	35
1354986	bot-668	bravo	A32r-R310	state	-45.71	-11.52	81	2.41	0.48	41.97	8	seek	squad-2	1	bot-642			-	0	10	120	0	7	35
1354986	bot-672	bravo	S34r-R320	state+latches	-45.74	-28.16	133	0.00	0.00		0		squad-2	4	bot-642	bot-663	34.32	w	0	0	26	0	7	35
1355012	bot-668	bravo	A32r-R31G	latches	-45.71	-11.52	85	0.00	0.00		0		squad-2	1	bot-642	bot-663	44.18	w	0	10	120	0	7	35
1355058	bot-647	alpha	E33r-4129	latches	14.21	9.47	319	3.53	0.03	5.31	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355058	bot-663	alpha	U00r-4310	state	-15.12	-43.40	303	2.43	0.24	34.28	6	seek	squad-74	0	bot-663	bot-672	34.25	w	0	25	98	0	20	101
1355058	bot-672	bravo	A34r-R320	state	-45.71	-28.18	124	1.02	0.04	35.21	6	seek	squad-2	4	bot-642	bot-663	34.19	w	0	0	26	0	7	35
1355116	bot-647	alpha	E33r-4120	latches	14.42	9.27	319	5.74	0.29	6.79	2	flee	squad-65	2				-	0	26	120	0	20	101
1355174	bot-496	alpha	A00r-3420	state	39.96	19.86	156	2.14	0.62	32.23	4	seek	squad-1	0	bot-496	bot-683	31.99	w	0	16	120	0	7	35
1355174	bot-647	alpha	E33r-4129	latches	14.30	9.41	319	3.52	0.18	5.42	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355174	bot-651	alpha	C33r-4412	state	14.10	16.81	271	0.00	0.68		0		squad-65	5				-	0	1	29	0	20	101
1355174	bot-663	alpha	U00r-431G	latches	-15.63	-43.07	296	4.12	0.61	33.68	6	seek	squad-74	0	bot-663	bot-672	33.78	w	0	25	98	0	20	101
1355174	bot-672	bravo	A34r-R32G	latches	-45.72	-28.19	116	0.08	0.02		0		squad-2	4	bot-642	bot-663	33.57	w	0	0	26	0	7	35
1355174	bot-683	bravo	A00r-4410	state	52.91	-9.17	340	1.36	0.54	33.75	5	seek	squad-53	2	bot-675	bot-496	31.89	w	0	30	120	0	20	101
1355228	bot-496	alpha	A00r-342G	latches	39.94	19.86	156	0.06	0.02		0		squad-1	0	bot-496	bot-683	31.82	w	0	16	120	0	7	35
1355228	bot-642	bravo	A44rb4310	state+latches	-39.25	-16.00	70	0.03	0.22		0		squad-2	0	bot-642			-	0	23	120	0	7	35
1355228	bot-646	bravo	C32m-4310	state	-43.77	-13.06	141	2.44	1.01	40.63	5	seek	squad-2	3	bot-642			-	0	20	86	0	7	35
1355228	bot-647	alpha	E33r-4120	latches	14.18	9.53	319	3.49	0.17	5.24	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355228	bot-657	alpha	H00m-201G	latches	39.87	14.51	150	0.00	0.03	5.22	1	grenade	squad-65	6		bot-683	27.06	w	0	9	101	0	7	35
1355228	bot-679	bravo	F00r-4410	state	31.87	-17.48	304	0.00	0.01		0		squad-53	1	bot-675	bot-645	36.63	y	0	28	120	0	20	101
1355228	bot-683	bravo	A00r-441G	latches	52.91	-9.18	336	0.36	0.01		0		squad-53	2	bot-675	bot-496	31.82	w	0	30	120	0	20	101
1355283	bot-548	alpha	S00r-4320	tick	64.49	29.25	212	2.07	2.20	60.09	9	seek	squad-1	6	bot-496			-	0	1	17	0	7	35
1355283	bot-616	alpha	M36m-23E0	score	-0.04	-2.95	227	4.57	2.29	1.07	1	medic	squad-65	4		bot-642	41.66	y	0	3	30	0	3	30
1355283	bot-645	alpha	E38r-4210	state+score+health	1.67	3.11	356	2.18	0.88		0		squad-65	1		bot-656	26.11	w	0	25	120	0	20	101
1355283	bot-646	bravo	A32m-4310	state	-43.57	-13.18	128	4.66	0.23	5.16	1	cover	squad-2	3	bot-642			-	0	20	86	0	7	35
1355283	bot-647	alpha	E44rm4120	tier+score+element	14.40	9.34	319	5.85	0.29	6.85	2	flee	squad-65	2				-	0	26	120	0	20	101
1355283	bot-668	bravo	S32r-R310	state+latches	-45.71	-11.52	85	0.00	0.00		0		squad-2	1	bot-642	bot-663	43.39	w	0	10	120	0	7	35
1355283	bot-679	bravo	A00r-4410	state	31.87	-17.48	304	0.00	0.00		0		squad-53	1	bot-675	bot-645	36.70	y	0	27	120	0	20	101
1355323	bot-642	bravo	A44rm4310	element	-39.25	-16.00	72	0.00	0.00		0		squad-2	0	bot-642	bot-616	41.34	y	0	23	120	0	7	35
1355323	bot-645	alpha	E38r-4219	latches	1.58	2.78	356	3.53	0.35	2.68	4	flee	squad-65	1		bot-656	26.18	w	0	25	120	0	20	101
1355323	bot-647	alpha	E44rm4129	latches	14.30	9.45	319	3.60	0.14	5.39	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355323	bot-651	alpha	G33r-4412	state	14.34	16.87	302	2.28	0.24	0.43	1	cover	squad-65	5				-	0	1	29	0	20	101
1355364	bot-647	alpha	E44rm4120	latches	14.17	9.52	319	3.55	0.15	5.25	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355364	bot-679	bravo	F00r-4410	state	31.88	-17.46	304	0.00	0.03		0		squad-53	1	bot-675	bot-645	36.59	y	0	27	120	0	20	101
1355404	bot-616	alpha	M37m-23E0	score	-0.35	-3.41	252	4.60	0.56	0.52	1	medic	squad-65	4		bot-642	41.19	y	0	3	30	0	3	30
1355404	bot-645	alpha	E39r-4119	score+health	1.44	2.45	356	4.40	0.36	2.86	4	flee	squad-65	1		bot-656	26.47	w	0	25	120	0	20	101
1355404	bot-646	bravo	A32m-431G	latches	-43.56	-13.20	101	0.00	0.02		0		squad-2	3	bot-642	bot-616	44.36	w	0	20	86	0	7	35
1355404	bot-647	alpha	E45rm4120	score	14.35	9.36	319	5.86	0.24	6.90	2	flee	squad-65	2				-	0	26	120	0	20	101
1355404	bot-663	alpha	S00r-4310	state+latches	-16.25	-42.65	296	4.17	0.75	22.63	3	pursue	squad-74	0	bot-663	bot-672	33.00	w	0	25	98	0	20	101
1355404	bot-672	bravo	S34r-R320	state+latches	-45.72	-28.19	116	0.00	0.00		0		squad-2	4	bot-642	bot-663	32.83	w	0	0	26	0	7	35
1355404	bot-679	bravo	A00r-4410	state	31.88	-17.46	303	0.00	0.00		0		squad-53	1	bot-675	bot-645	36.56	y	0	26	120	0	20	101
1355443	bot-496	alpha	S00r-3420	state+latches	39.94	19.85	156	0.00	0.00		0		squad-1	0	bot-496	bot-683	31.84	w	0	16	120	0	7	35
1355443	bot-647	alpha	E45rm4129	latches	14.24	9.44	319	3.48	0.14	5.36	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355443	bot-657	alpha	H00m-2110	health+latches	39.87	14.51	169	0.00	0.00	5.22	1	grenade	squad-65	6		bot-683	27.09	w	0	9	101	0	7	35
1355443	bot-668	bravo	A32r-R310	state	-45.56	-11.69	120	1.33	0.23	42.30	5	seek	squad-2	1	bot-642	bot-663	42.59	w	0	10	120	0	7	35
1355443	bot-683	bravo	S00r-4410	state+latches	52.91	-9.18	336	0.00	0.00		0		squad-53	2	bot-675	bot-496	31.83	w	0	30	120	0	20	101
1355485	bot-642	bravo	A00r-431G	tier+score+element+latches	-39.25	-16.00	72	0.00	0.00		0		squad-2	0	bot-642	bot-616	40.75	w	0	23	120	0	7	35
1355485	bot-646	bravo	A00m-431G	tier+score	-43.56	-13.20	101	0.00	0.00		0		squad-2	3	bot-642	bot-616	44.10	w	0	20	86	0	7	35
1355485	bot-647	alpha	E45rm4120	latches	14.42	9.28	319	5.75	0.24	6.79	2	flee	squad-65	2				-	0	26	120	0	20	101
1355485	bot-663	alpha	U00r-4310	state	-16.41	-42.55	303	2.41	0.19	32.75	5	seek	squad-74	0	bot-663	bot-672	32.70	w	0	25	98	0	20	101
1355485	bot-668	bravo	A00r-R310	tier+score	-45.56	-11.69	104	0.00	0.00		0		squad-2	1	bot-642	bot-616	45.76	y	0	10	120	0	7	35
1355485	bot-672	bravo	A32r-R320	state+score	-45.66	-28.22	116	1.02	0.08	33.81	6	seek	squad-2	4	bot-642	bot-663	32.61	w	0	0	26	0	7	35
1355485	bot-677	bravo	A00m-4420	state	65.69	-15.74	67	1.85	1.91	22.87	8	seek	squad-53	3	bot-675			-	0	16	101	0	7	35
1355485	bot-679	bravo	F00r-4410	state	31.88	-17.46	303	0.00	0.00		0		squad-53	1	bot-675	bot-645	36.49	y	0	26	120	0	20	101
1355523	bot-647	alpha	E45rm4129	latches	14.33	9.38	319	3.58	0.14	5.46	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355523	bot-675	bravo	S00r-4410	tick	62.89	-13.40	76	2.14	2.33	25.06	5	seek	squad-53	0	bot-675			-	0	24	120	0	20	101
1355523	bot-679	bravo	A00r-4410	state	31.88	-17.46	303	0.00	0.00		0		squad-53	1	bot-675	bot-645	36.41	y	0	25	120	0	20	101
1355558	bot-635	alpha	S00r-4420	tick	49.56	20.74	202	2.19	2.22	40.73	6	seek	squad-1	2	bot-496	bot-679	42.50	w	0	1	2	0	30	120
1355558	bot-647	alpha	E45rm4120	latches	14.24	9.46	319	3.48	0.12	5.34	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355591	bot-467	alpha	S00r-3320	tick	52.96	25.35	189	2.30	2.24	47.16	7	seek	squad-1	5	bot-496			-	0	15	101	0	15	101
1355591	bot-610	alpha	E33r-4210	tier+score	21.26	8.72	323	3.73	2.11	4.13	1	grenade	squad-65	0		bot-679	28.28	w	0	1	13	0	7	35
1355591	bot-674	bravo	S00r-4310	tick	-39.65	-4.81	149	2.36	2.35	48.82	6	seek	squad-2	2	bot-642			-	0	1	3	0	30	120
1355591	bot-677	bravo	A00m-442G	latches	65.69	-15.74	91	0.00	0.00		0		squad-53	3	bot-675	bot-680	28.71	w	0	16	101	0	7	35
1355624	bot-646	bravo	S00m-4310	state+latches	-43.56	-13.20	101	0.00	0.00		0		squad-2	3	bot-642	bot-616	44.12	w	0	20	86	0	7	35
1355624	bot-647	alpha	E45rm4129	latches	14.30	9.40	319	3.51	0.08	5.42	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355624	bot-675	bravo	A00r-4410	state	63.01	-13.32	76	2.10	0.14	24.93	5	seek	squad-53	0	bot-675			-	0	24	120	0	20	101
1355656	bot-647	alpha	E45rm4120	latches	14.21	9.47	319	3.45	0.11	5.31	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355656	bot-684	alpha	S00r-4410	tick	37.03	19.58	192	2.44	2.31	39.94	6	seek	squad-1	4	bot-496			-	0	30	120	0	7	35
1355723	bot-642	bravo	S00r-4314	state+latches	-39.25	-16.00	72	0.00	0.00		0		squad-2	0	bot-642	bot-616	40.76	w	0	23	120	0	7	35
1355723	bot-647	alpha	E45rm4129	latches	14.27	9.43	319	3.48	0.07	5.38	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355754	bot-647	alpha	E45rm4120	latches	14.19	9.50	319	3.43	0.11	5.28	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355754	bot-683	bravo	A00r-4410	state	52.70	-8.91	336	1.73	0.34	31.68	4	seek	squad-53	2	bot-675	bot-496	31.10	w	0	30	120	0	20	101
1355786	bot-642	bravo	S00r-4310	latches	-39.21	-16.00	79	1.22	0.04	40.35	6	seek	squad-2	0	bot-642	bot-616	40.76	w	0	23	120	0	7	35
1355817	bot-647	alpha	E45rm4129	latches	14.25	9.44	319	3.46	0.08	5.36	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355817	bot-656	bravo	H00r-4220	tick	-4.02	28.31	215	0.00	0.00		0		squad-72	0	bot-656	bot-616	32.41	w	0	1	0	0	30	120
1355817	bot-677	bravo	S00m-4420	state+latches	65.69	-15.74	91	0.00	0.00		0		squad-53	3	bot-675	bot-680	29.08	w	0	16	101	0	7	35
1355817	bot-680	alpha	P00r-4410	tick	88.29	-34.23	153	2.24	2.24		2	patrol	squad-77	0	bot-680			-	0	30	120	0	7	35
1355817	bot-683	bravo	A00r-441G	latches	52.70	-8.91	332	0.42	0.00		0		squad-53	2	bot-675	bot-659	25.00	w	0	30	120	0	20	101
1355848	bot-616	alpha	P37m-23E0	state	-0.52	-3.76	260	4.55	0.39	0.16	1	muzzleRecovery	squad-65	4		bot-668	45.77	y	0	2	30	0	2	30
1355848	bot-647	alpha	E45rm4120	latches	14.39	9.33	319	5.83	0.18	6.85	2	flee	squad-65	2				-	0	26	120	0	20	101
1355869	bot-616	alpha	M37m-23E0	state	-0.41	-3.85	252	0.00	0.14	0.25	0	muzzleRecovery	squad-65	4		bot-668	45.77	y	0	2	30	0	2	30
1355869	bot-647	alpha	E45rm4129	latches	14.33	9.37	319	3.50	0.07	5.46	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355869	bot-659	alpha	C00r-3412	tick	40.92	13.13	65	2.96	0.25	5.45	1	grenade	squad-65	3				-	0	22	120	0	20	101
1355897	bot-647	alpha	E45rm4120	latches	14.26	9.44	319	3.48	0.10	5.37	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355953	bot-656	bravo	H00r-4320	health	-4.02	28.31	223	0.00	0.00		0		squad-72	0	bot-656	bot-616	32.56	w	0	1	0	0	30	120
1355981	bot-544	alpha	S00r-4420	tick	53.61	17.41	189	2.47	2.44	45.92	7	seek	squad-1	1	bot-496			-	0	29	97	0	7	35
1355981	bot-637	alpha	S00r-4320	tick	55.89	21.15	187	2.39	2.25	51.09	7	seek	squad-1	3	bot-496			-	0	25	120	0	20	101
1355981	bot-647	alpha	E45rm4129	latches	14.26	9.46	319	3.48	0.03	5.35	1	grenade	squad-65	2				-	0	26	120	0	20	101
1355981	bot-668	bravo	A00r-R31G	latches	-45.55	-11.69	80	0.00	0.00		0		squad-2	1	bot-642	bot-616	45.79	w	0	10	120	0	7	35
1355981	bot-677	bravo	A00m-4420	state	65.86	-15.78	125	1.11	0.18	31.45	4	seek	squad-53	3	bot-675	bot-680	29.27	w	0	16	101	0	7	35
1355981	bot-682	alpha	S00m-4420	tick	50.52	22.18	184	2.27	2.26	52.28	8	seek	squad-1	7	bot-496			-	0	20	101	0	7	35
1356008	bot-616	alpha	M37m-R3EG	ammo+latches	-0.45	-3.95	260	0.42	0.10		0		squad-65	4		bot-668	45.79	w	0	2	30	0	2	30
1356008	bot-647	alpha	E45rm4120	latches	14.38	9.36	319	5.84	0.16	6.88	2	flee	squad-65	2				-	0	26	120	0	20	101
1356008	bot-660	bravo	H00r-2220	tick	-21.14	34.91	164	0.00	0.00		0		squad-72	1	bot-656			-	0	14	120	0	7	35
1356008	bot-677	bravo	A00m-442G	latches	65.86	-15.78	130	0.16	0.00		0		squad-53	3	bot-675	bot-680	29.35	w	0	16	101	0	7	35
1356035	bot-647	alpha	E45rm4129	latches	14.31	9.42	319	3.52	0.10	5.41	1	grenade	squad-65	2				-	0	26	120	0	20	101
1356063	bot-647	alpha	E45rm4120	latches	14.23	9.49	319	3.49	0.10	5.31	1	grenade	squad-65	2				-	0	26	120	0	20	101
1356063	bot-663	alpha	U00r-431G	latches	-18.60	-41.26	296	4.10	2.54	19.84	3	pursue	squad-74	0	bot-663	bot-672	30.16	w	0	25	98	0	20	101
1356063	bot-672	bravo	A32r-R32G	latches	-45.67	-28.23	116	0.05	0.02		0		squad-2	4	bot-642	bot-663	30.05	w	0	0	26	0	7	35
1356063	bot-683	bravo	S00r-4410	state+latches	52.70	-8.92	332	0.00	0.00		0		squad-53	2	bot-675	bot-659	25.23	w	0	30	120	0	20	101
1356095	bot-672	bravo	C32r-R32G	state	-45.67	-28.23	116	0.05	0.00		0		squad-2	4	bot-642	bot-663	30.05	w	0	0	26	0	7	35
1356127	bot-647	alpha	E45rm4129	latches	14.29	9.44	319	3.52	0.07	5.39	1	grenade	squad-65	2				-	0	26	120	0	20	101
1356127	bot-660	bravo	H00r-2320	health	-21.14	34.91	155	0.00	0.00		0		squad-72	1	bot-656			-	0	14	120	0	7	35
1356127	bot-672	bravo	C32r-R32I	latches	-45.74	-28.30	129	1.67	0.10	6.52	1	cover	squad-2	4	bot-642	bot-663	29.80	w	0	0	26	0	7	35
1356151	bot-647	alpha	E45rm4120	latches	14.23	9.50	319	3.49	0.08	5.30	1	grenade	squad-65	2				-	0	26	120	0	20	101
1356151	bot-675	bravo	A00r-441G	latches	63.00	-13.33	130	0.00	0.01		0		squad-53	0	bot-675	bot-680	33.40	w	0	24	120	0	20	101
1356174	bot-645	alpha	E39r-4110	latches	4.27	2.64	356	2.06	2.83		0		squad-65	1		bot-656	27.01	w	0	25	120	0	20	101
1356201	bot-647	alpha	E45rm4129	latches	14.26	9.48	319	3.50	0.04	5.34	1	grenade	squad-65	2				-	0	26	120	0	20	101
1356237	bot-616	alpha	M37m-R3E0	latches	-0.44	-3.96	260	0.00	0.01		0		squad-65	4		bot-668	45.80	w	0	2	30	0	2	30
1356237	bot-647	alpha	E45rm4120	latches	14.42	9.34	319	5.84	0.21	6.84	2	flee	squad-65	2				-	0	26	120	0	20	101
1356237	bot-668	bravo	S00r-R310	state+latches	-45.55	-11.69	80	0.00	0.00		0		squad-2	1	bot-642	bot-616	45.80	w	0	10	120	0	7	35
1356237	bot-677	bravo	S00m-4420	state+latches	65.86	-15.78	130	0.00	0.00		0		squad-53	3	bot-675	bot-680	29.73	w	0	16	101	0	7	35
1356284	bot-548	alpha	S00r-4320	tick	63.17	27.89	197	1.91	1.91	58.39	9	seek	squad-1	6	bot-496			-	0	1	17	0	7	35
1356284	bot-610	alpha	E45rm4110	tier+score+element+health	19.54	11.04	321	5.18	2.89	6.90	2	flee	squad-65	0		bot-679	30.93	w	0	1	13	0	7	35
1356284	bot-647	alpha	E47rm4129	score+latches	14.59	9.14	319	5.05	0.26	6.58	2	flee	squad-65	2				-	0	26	120	0	20	101
1356284	bot-651	alpha	G45rb4412	tier+score+element	14.75	17.00	237	0.00	0.43		0		squad-65	5				-	0	1	29	0	20	101
1356312	bot-496	alpha	A00r-3420	state	40.44	18.09	163	2.44	1.83	29.76	4	seek	squad-1	0	bot-496	bot-683	29.65	w	0	16	120	0	7	35
1356312	bot-610	alpha	E45rm4119	latches	19.44	11.17	321	5.84	0.16	6.74	2	flee	squad-65	0		bot-679	31.19	w	0	1	13	0	7	35
1356312	bot-659	alpha	A00r-3410	state+latches	40.81	12.88	93	5.59	0.27	6.55	1	cover	squad-65	3				-	0	22	120	0	20	101
1356312	bot-663	alpha	S00r-4310	state+latches	-19.41	-40.84	296	4.09	0.91	18.93	3	pursue	squad-74	0	bot-663	bot-672	29.42	w	0	25	98	0	20	101
1356312	bot-672	bravo	C32r-R322	latches	-45.94	-28.50	167	1.53	0.29	6.23	1	cover	squad-2	4	bot-642	bot-663	29.18	w	0	0	26	0	7	35
1356312	bot-679	bravo	F00r-4410	state	31.89	-17.45	293	0.00	0.01		0		squad-53	1	bot-675	bot-616	35.18	y	0	25	120	0	20	101
1356312	bot-683	bravo	A00r-4410	state	52.55	-8.73	324	1.49	0.25	24.72	3	seek	squad-53	2	bot-675	bot-659	24.72	w	0	30	120	0	20	101
1356362	bot-616	alpha	E38m-R2E0	state+score+health	-0.44	-3.96	260	0.00	0.00		0		squad-65	4		bot-668	45.69	w	0	2	30	0	2	30
1356362	bot-657	alpha	H00m-211G	latches	39.87	14.51	171	0.00	0.00	5.22	1	grenade	squad-65	6		bot-683	26.49	w	0	9	101	0	7	35
1356362	bot-679	bravo	A00r-4410	state	31.89	-17.45	293	0.00	0.00		0		squad-53	1	bot-675	bot-616	35.18	y	0	24	120	0	20	101
1356390	bot-496	alpha	A00r-342G	latches	40.44	18.09	156	0.00	0.00		0		squad-1	0	bot-496	bot-683	29.45	w	0	16	120	0	7	35
1356390	bot-616	alpha	E38m-R2E9	latches	-0.02	-3.98	260	5.46	0.42	0.77	1	flee	squad-65	4		bot-668	45.86	w	0	2	30	0	2	30
1356390	bot-659	alpha	A00r-341G	latches	40.81	12.88	121	0.00	0.00		0		squad-65	3		bot-683	24.62	w	0	22	120	0	20	101
