t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate
39998	bot-7	alpha	E33m-42B9	ammo	-14.25	-10.23	355	5.03	0.33	2.84	1	flee	squad-1	3	bot-11	bot-12	27.97	y
39998	bot-11	alpha	F33r-3410	state	-14.01	-12.93	355	0.00	0.00		0		squad-1	0	bot-11	bot-12	30.74	y
40015	bot-10	bravo	U00r-2410	tick	-8.54	-3.12	77	0.00	0.33		0		squad-2	1	bot-2	bot-19	20.86	y
40015	bot-11	alpha	A33r-3410	state	-14.01	-12.93	355	0.00	0.00		0		squad-1	0	bot-11	bot-12	30.74	y
40015	bot-12	bravo	A00r-R31G	ammo+latches	-16.59	17.70	175	0.10	0.00		0		squad-2	2	bot-2	bot-7	28.08	w
40015	bot-14	bravo	U00r-3320	tick	-6.67	-0.88	82	0.01	2.03		0		squad-2	3	bot-2	bot-19	18.62	y
40015	bot-16	bravo	C00m-4422	tick	-1.45	-1.81	263	0.00	0.00		0		squad-2	6	bot-2			-
40032	bot-7	alpha	E33m-42BP	latches	-14.37	-10.35	355	5.06	0.17	2.67	1	flee	squad-1	3	bot-11	bot-12	28.08	w
40161	bot-11	alpha	F33r-3410	state	-14.01	-12.93	355	0.00	0.00		0		squad-1	0	bot-11	bot-12	30.74	y
40161	bot-11	alpha	F33r-2410	ammo	-14.01	-12.93	355	0.00	0.00		0		squad-1	0	bot-11	bot-12	30.74	y
40169	bot-11	alpha	A33r-2410	state	-14.01	-12.93	355	0.00	0.00		0		squad-1	0	bot-11	bot-12	30.74	y
40252	bot-12	bravo	S00r-R310	state+latches	-16.59	17.70	175	0.00	0.00		0		squad-2	2	bot-2	bot-7	28.61	w
40268	bot-7	alpha	E33m-42B9	latches	-14.99	-10.98	355	5.09	0.88	1.79	1	flee	squad-1	3	bot-11	bot-12	28.65	w
40288	bot-11	alpha	F33r-2410	state	-14.01	-12.93	355	0.00	0.00		0		squad-1	0	bot-11	bot-12	30.72	y
40302	bot-1	alpha	D00r--000	tick	-13.77	-10.05	3	0.00	0.00	3.31	0		squad-1	-1	bot-11	bot-6	7.20	y
40302	bot-11	alpha	A33r-2410	state	-14.01	-12.93	355	0.00	0.00		0		squad-1	0	bot-11	bot-12	30.70	y
40320	bot-9	alpha	G33r-3312	state	-13.33	-17.14	105	4.57	1.31	0.45	1	cover	squad-1	2	bot-11	bot-14	17.62	w
40402	bot-11	alpha	F33r-2410	state	-14.01	-12.93	355	0.00	0.00		0		squad-1	0	bot-11	bot-12	30.57	y
40418	bot-11	alpha	U33r-2410	state	-14.01	-12.93	355	0.00	0.00		0		squad-1	0	bot-11	bot-12	30.55	y
40601	bot-7	alpha	E33m-42B0	latches	-16.05	-12.05	355	0.00	1.51		0		squad-1	3	bot-11	bot-12	29.18	w
40618	bot-12	bravo	A00r-R310	state	-16.48	17.08	170	2.40	0.63	27.42	4	seek	squad-2	2	bot-2	bot-7	29.18	w
40651	bot-8	bravo	S00m-3310	state	5.23	8.51	210	0.00	0.01		0		squad-2	7	bot-2			-
40701	bot-19	alpha	U32r-4420	tick	11.75	1.70	262	0.03	0.82		0		squad-3	0	bot-19	bot-14	18.61	y
40751	bot-8	bravo	P00m-3310	state	5.19	8.38	231	1.57	0.14	27.44	6	seek	squad-2	7	bot-2			-
40768	bot-21	alpha	P00r-0410	initial	11.25	5.25	0	0.00			0			-1				-
40785	bot-21	alpha	C32r-4410	state+tier+score+ammo	11.25	5.25	0	0.00	0.00		0		squad-3	1	bot-19			-
40801	bot-20	bravo	P00r-4410	tick	26.07	12.53	139	0.00	0.00		0		squad-2	5	bot-2			-
40801	bot-21	alpha	C32r-4412	latches	11.40	5.20	9	4.61	0.15	6.37	2	cover	squad-3	1	bot-19			-
40835	bot-18	bravo	P00r-4410	tick	24.11	12.13	275	0.00	0.00		0		squad-2	4	bot-2			-
40835	bot-19	alpha	A32r-4420	state	11.75	1.70	262	0.00	0.00		0		squad-3	0	bot-19	bot-14	18.61	y
40918	bot-2	bravo	S00r-3414	tick	5.15	9.11	266	0.00	0.01		0		squad-2	0	bot-2			-
40918	bot-3	alpha	C33r-2312	tick	-15.34	-9.17	312	0.00	0.01		0		squad-1	1	bot-11	bot-14	12.04	w
41018	bot-10	bravo	U00r-2410	tick	-8.54	-3.12	77	0.00	0.00		0		squad-2	1	bot-2	bot-19	20.86	y
41018	bot-14	bravo	U00r-3320	tick	-6.66	-0.87	82	0.00	0.01		0		squad-2	3	bot-2	bot-19	18.63	y
41018	bot-16	bravo	C00m-4422	tick	-3.92	-2.87	245	3.46	2.69	2.51	3	cover	squad-2	6	bot-2			-
41101	bot-7	alpha	H33m-42B0	state	-16.05	-12.06	355	0.00	0.01		0		squad-1	3	bot-11	bot-12	29.14	w
41151	bot-2	bravo	S00r-3410	latches	5.15	9.10	246	0.67	0.01	29.34	6	seek	squad-2	0	bot-2			-
41318	bot-1	alpha	D00r--000	tick	-13.77	-10.05	3	0.00	0.00	3.31	0		squad-1	-1	bot-11	bot-6	7.20	y
41335	bot-9	alpha	G33r-3312	tick	-12.91	-17.00	346	0.00	0.45		0		squad-1	2	bot-11	bot-14	17.38	w
41434	bot-11	alpha	U33r-2410	tick	-14.06	-9.54	355	4.06	3.39	15.93	3	pursue	squad-1	0	bot-11	bot-12	26.80	y
41618	bot-12	bravo	A00r-R310	tick	-16.48	17.08	174	0.00	0.00		0		squad-2	2	bot-2	bot-11	26.02	y
41668	bot-16	bravo	G00m-4422	state	-5.18	-4.78	188	4.36	2.29	0.40	1	cover	squad-2	6	bot-2			-
41751	bot-7	alpha	H33m-43B0	health	-16.05	-12.06	346	0.00	0.00		0		squad-1	3	bot-11	bot-12	29.14	w
41751	bot-8	bravo	P00m-3310	tick	4.86	7.68	213	0.00	0.78		0		squad-2	7	bot-2			-
41801	bot-20	bravo	P00r-4410	tick	26.07	12.53	139	0.00	0.00		0		squad-2	5	bot-2			-
41801	bot-21	alpha	C32r-4412	tick	15.52	3.69	110	4.52	4.39	2.30	2	cover	squad-3	1	bot-19			-
41835	bot-18	bravo	P00r-4410	tick	24.11	12.13	275	0.00	0.00		0		squad-2	4	bot-2			-
41835	bot-19	alpha	F32r-4420	state	11.75	1.71	262	0.00	0.00		0		squad-3	0	bot-19	bot-14	18.63	y
41851	bot-10	bravo	U21r-2410	tier+score	-8.54	-3.12	77	0.00	0.00		0		squad-2	1	bot-2	bot-19	20.87	y
41851	bot-14	bravo	E21r-3220	state+tier+score+health	-6.65	-0.87	82	0.00	0.01		0		squad-2	3	bot-2	bot-19	18.63	y
41851	bot-16	bravo	G21m-4422	tier+score	-5.00	-5.13	147	0.00	0.40		0		squad-2	6	bot-2			-
41851	bot-19	alpha	A32r-4420	state	11.75	1.71	262	0.00	0.00		0		squad-3	0	bot-19	bot-14	18.63	y
41885	bot-14	bravo	E21r-3229	latches	-6.70	-1.05	82	3.89	0.19	6.90	2	flee	squad-2	3	bot-2	bot-19	18.68	y
41918	bot-12	bravo	A00r-4310	ammo	-16.48	17.08	174	0.00	0.00		0		squad-2	2	bot-2	bot-11	24.90	y
41935	bot-3	alpha	C33r-2312	tick	-15.34	-9.18	330	0.00	0.01		0		squad-1	1	bot-11	bot-14	11.80	w
41951	bot-19	alpha	F32r-4420	state	11.75	1.71	261	0.00	0.00		0		squad-3	0	bot-19	bot-14	18.81	y
41968	bot-10	bravo	U32r-2410	tier+score	-8.54	-3.12	77	0.00	0.00		0		squad-2	1	bot-2	bot-19	20.87	y
41968	bot-14	bravo	E32r-3029	tier+score+health	-6.81	-1.38	81	4.41	0.35	6.60	2	flee	squad-2	3	bot-2	bot-19	18.84	y
41968	bot-16	bravo	G32m-4422	tier+score	-5.00	-5.13	123	0.00	0.00		0		squad-2	6	bot-2			-
41968	bot-19	alpha	A32r-4420	state	11.75	1.71	261	0.00	0.00		0		squad-3	0	bot-19	bot-14	18.84	y
42068	bot-19	alpha	F32r-4420	state	11.75	1.71	259	0.00	0.00		0		squad-3	0	bot-19	bot-14	19.06	y
42068	bot-19	alpha	P32r-4420	state	11.75	1.71	259	0.00	0.00		0		squad-3	0	bot-19		19.06	y
42068	bot-14	bravo	D00r--000	state+tier+score+ammo+packs+latches	-6.95	-1.84	79	0.00	0.48	6.19	2	flee	squad-2	3	bot-2	bot-19	19.06	y
42085	bot-10	bravo	U34r-2410	score	-8.54	-3.12	77	0.00	0.00		0		squad-2	1	bot-2	bot-19	20.87	y
42085	bot-16	bravo	G34m-4422	score	-5.00	-5.13	99	0.00	0.00		0		squad-2	5	bot-2			-
42085	bot-19	alpha	A32r-4420	state	11.75	1.71	259	0.00	0.00		0		squad-3	0	bot-19		19.10	y
42151	bot-2	bravo	S00r-3410	tick	4.22	7.57	233	2.44	1.79	27.67	6	seek	squad-2	0	bot-2			-
42318	bot-1	alpha	D00r--000	tick	-13.77	-10.05	3	0.00	0.00	3.31	0		squad-1	-1	bot-11	bot-6	7.20	y
42318	bot-21	alpha	G32r-4412	state	16.68	2.13	170	4.57	1.95	0.38	1	cover	squad-3	1	bot-19			-
42335	bot-9	alpha	G33r-3312	tick	-11.81	-17.00	40	0.00	1.10		0		squad-1	2	bot-11			-
42434	bot-7	alpha	S33m-43B0	state	-16.05	-12.06	315	0.00	0.00		0		squad-1	3	bot-11	bot-12	29.14	w
42434	bot-11	alpha	U33r-2410	tick	-14.42	-5.91	355	4.00	3.65	12.28	3	pursue	squad-1	0	bot-11	bot-12	23.16	y
42618	bot-12	bravo	F00r-4310	state	-16.48	17.08	175	0.00	0.00		0		squad-2	2	bot-2	bot-11	22.41	y
42635	bot-3	alpha	C44rm2312	tier+score+element	-15.22	-10.02	283	4.58	0.85	6.80	1	cover	squad-1	1	bot-11			-
42635	bot-7	alpha	S44mm43B0	tier+score+element	-15.93	-11.55	359	2.40	0.52	26.86	5	seek	squad-1	3	bot-11	bot-12	28.67	w
42635	bot-9	alpha	G44rb3312	tier+score+element	-11.81	-17.00	16	0.00	0.00		0		squad-1	2	bot-11			-
42635	bot-11	alpha	U44rb2314	tier+score+element+health+latches	-14.56	-5.17	355	0.01	0.75		1	muzzleRecovery	squad-1	0	bot-11	bot-12	22.35	y
42635	bot-12	bravo	A00r-4310	state	-16.48	17.08	175	0.00	0.00		0		squad-2	2	bot-2	bot-11	22.35	y
42651	bot-11	alpha	P44rb2314	state	-14.56	-5.17	355	1.33	0.00		1	muzzleRecovery	squad-1	0	bot-11	bot-12	22.35	y
42735	bot-11	alpha	U44rb2314	state	-14.61	-5.07	338	0.00	0.11		0	muzzleRecovery	squad-1	0	bot-11	bot-12	22.25	y
42735	bot-12	bravo	F00r-4310	state	-16.48	17.08	175	0.00	0.00		0		squad-2	2	bot-2	bot-11	22.23	y
42751	bot-3	alpha	C45rm2312	score	-15.03	-10.51	253	4.50	0.52	6.29	1	cover	squad-1	1	bot-11			-
42751	bot-7	alpha	M45mm43B0	state+score	-15.91	-11.31	359	2.39	0.24	26.62	5	seek	squad-1	3	bot-11	bot-12	28.44	w
42751	bot-9	alpha	G45rb3312	score	-11.81	-17.00	7	0.00	0.00		0		squad-1	2	bot-11			-
42751	bot-11	alpha	E45rb2210	state+score+health+latches	-14.61	-5.07	341	0.08	0.00		0		squad-1	0	bot-11	bot-12	22.23	y
42751	bot-12	bravo	A00r-4310	state	-16.48	17.08	175	0.00	0.00		0		squad-2	2	bot-2	bot-11	22.23	y
42768	bot-8	bravo	P00m-3310	tick	4.94	7.53	184	1.84	0.16	7.04	7	squad	squad-2	6	bot-2			-
42768	bot-11	alpha	E45rb2219	latches	-14.65	-5.08	348	1.52	0.05	7.26	2	flee	squad-1	0	bot-11	bot-12	22.23	y
42818	bot-19	alpha	F32r-4420	state	11.75	1.71	257	0.00	0.00		0		squad-3	0	bot-19	bot-10	20.87	y
42818	bot-19	alpha	F32r-3420	ammo	11.75	1.71	257	0.00	0.00		0		squad-3	0	bot-19	bot-10	20.87	y
42818	bot-20	bravo	P00r-4410	tick	26.06	12.53	139	0.00	0.00		0		squad-2	4	bot-2			-
42835	bot-10	bravo	U35r-2310	score+health	-8.54	-3.12	77	0.00	0.00		0		squad-2	1	bot-2	bot-19	20.87	y
42835	bot-16	bravo	G35m-4422	score	-5.00	-5.13	110	0.00	0.00		0		squad-2	5	bot-2			-
42835	bot-19	alpha	A32r-3420	state	11.75	1.71	257	0.00	0.00		0		squad-3	0	bot-19	bot-10	20.87	y
42851	bot-12	bravo	F00r-4310	state	-16.48	17.08	176	0.00	0.00		0		squad-2	2	bot-2	bot-11	22.26	y
42851	bot-18	bravo	P00r-4410	tick	24.11	12.13	275	0.00	0.00		0		squad-2	3	bot-2			-
42868	bot-3	alpha	C46rm2312	score	-14.76	-10.96	223	4.57	0.53	5.81	1	cover	squad-1	1	bot-11			-
42868	bot-7	alpha	M46mm43B0	score	-16.05	-10.64	359	4.49	0.69	5.75	1	medic	squad-1	3	bot-11	bot-12	27.79	w
42868	bot-9	alpha	G46rb3312	score	-12.17	-17.00	359	0.00	0.37		0		squad-1	2	bot-11			-
42868	bot-11	alpha	E46rb2119	score+health	-14.80	-5.12	356	1.48	0.15	7.13	2	flee	squad-1	0	bot-11	bot-12	22.26	y
42868	bot-12	bravo	A00r-431G	state+latches	-16.48	17.08	176	0.00	0.00		0		squad-2	2	bot-2	bot-11	22.26	y
42884	bot-11	alpha	E46rm211P	element+latches	-14.82	-5.13	356	1.35	0.02	7.11	2	flee	squad-1	0	bot-11	bot-12	22.27	w
42901	bot-3	alpha	C45rm2312	score	-14.71	-11.10	214	4.57	0.15	5.66	1	cover	squad-1	1	bot-11			-
42901	bot-7	alpha	M45mm43B0	score	-16.07	-10.49	356	4.49	0.15	5.61	1	medic	squad-1	3	bot-11	bot-12	27.65	w
42901	bot-9	alpha	G45rb3312	score	-12.42	-17.00	357	0.00	0.25		0		squad-1	2	bot-11			-
42901	bot-11	alpha	E45rm211P	score	-14.84	-5.13	356	1.45	0.02	7.09	2	flee	squad-1	0	bot-11	bot-12	22.27	w
42935	bot-19	alpha	F32r-3420	state	11.75	1.71	257	0.00	0.00		0		squad-3	0	bot-19	bot-10	20.87	y
42951	bot-10	bravo	E36r-2110	state+score+health	-8.54	-3.12	77	0.00	0.00		0		squad-2	1	bot-2	bot-19	20.87	y
42951	bot-16	bravo	G36m-4422	score	-5.00	-5.13	101	0.00	0.00		0		squad-2	5	bot-2			-
42951	bot-19	alpha	A32r-3420	state	11.75	1.71	257	0.00	0.00		0		squad-3	0	bot-19	bot-10	20.87	y
42968	bot-10	bravo	E36r-2119	latches	-8.52	-3.29	76	5.12	0.17	6.01	3	flee	squad-2	1	bot-2	bot-19	20.88	y
42985	bot-3	alpha	S45rm2310	state+latches	-14.67	-11.40	197	4.58	0.30	5.36	1	cover	squad-1	1	bot-11			-
43051	bot-19	alpha	F32r-3420	state	11.75	1.71	255	0.00	0.00		0		squad-3	0	bot-19	bot-10	20.94	y
43068	bot-2	bravo	C37r-3410	state+tier+score	2.58	6.80	261	2.27	1.82	25.90	5	seek	squad-2	0	bot-2			-
43068	bot-8	bravo	C36m-3310	state+tier+score	5.41	7.83	110	2.28	0.56	6.96	7	squad	squad-2	6	bot-2			-
43068	bot-10	bravo	E37r-2019	score+health	-8.46	-3.80	75	5.08	0.51	5.83	1	muzzleRecovery	squad-2	1	bot-2	bot-19	20.95	y
43068	bot-16	bravo	G37m-4422	score	-5.00	-5.13	92	0.00	0.00		0		squad-2	5	bot-2			-
43068	bot-19	alpha	A32r-3420	state	11.75	1.71	255	0.00	0.00		0		squad-3	0	bot-19	bot-10	20.95	y
43084	bot-2	bravo	C00r-3412	tier+score+latches	2.73	6.79	252	4.61	0.15	7.87	9	cover	squad-2	0	bot-2			-
43084	bot-8	bravo	C00m-3312	tier+score+latches	5.53	7.92	102	4.60	0.15	6.56	6	cover	squad-2	6	bot-2			-
43084	bot-10	bravo	E37r-2010	latches	-8.45	-3.88	75	5.08	0.08	6.83	3	flee	squad-2	1	bot-2	bot-19	20.96	y
43102	bot-10	bravo	E37r-2019	latches	-8.44	-3.97	75	5.07	0.09	6.78	3	flee	squad-2	1	bot-2	bot-19	20.98	y
43102	bot-12	bravo	S00r-4310	state+latches	-16.48	17.08	176	0.00	0.00		0		squad-2	2	bot-2	bot-11	22.40	w
43135	bot-11	alpha	E45rm2119	latches	-15.54	-5.34	356	3.20	0.72	6.47	3	flee	squad-1	0	bot-11	bot-12	22.40	w
43168	bot-19	alpha	F32r-3420	state	11.75	1.71	254	0.00	0.00		0		squad-3	0	bot-19	bot-10	21.03	y
43168	bot-19	alpha	P32r-3420	state	11.75	1.71	253	0.00	0.00		0		squad-3	0	bot-19		21.03	y
43168	bot-10	bravo	D00r--000	state+tier+score+ammo+packs+latches	-8.41	-4.30	74	0.00	0.33	6.58	3	flee	squad-2	1	bot-2	bot-19	21.03	y
43185	bot-16	bravo	G39m-4422	score	-5.00	-5.13	83	0.00	0.00		0		squad-2	4	bot-2			-
43268	bot-3	alpha	C45rm2310	state	-14.71	-10.73	270	2.39	0.68	29.98	4	seek	squad-1	1	bot-11			-
43285	bot-3	alpha	C45rm2312	latches	-14.67	-10.59	279	4.51	0.15	5.68	4	cover	squad-1	1	bot-11			-
43301	bot-11	alpha	E45rb2119	element	-16.00	-5.52	360	2.83	0.50	6.03	3	flee	squad-1	0	bot-11	bot-8	26.38	y
43334	bot-1	alpha	D00r--000	tick	-13.77	-10.05	3	0.00	0.00	3.31	0		squad-1	-1	bot-11	bot-6	7.20	y
43334	bot-21	alpha	G32r-4412	tick	16.75	1.75	294	0.00	0.38		0		squad-3	1	bot-19			-
43401	bot-2	bravo	A00r-3410	state+latches	4.08	6.85	175	4.59	1.36	7.49	8	cover	squad-2	0	bot-2			-
43418	bot-12	bravo	A00r-4310	state	-16.40	16.58	176	2.38	0.51	21.89	3	seek	squad-2	1	bot-2	bot-11	22.30	w
43435	bot-3	alpha	A45rm2310	state+latches	-14.50	-10.01	313	4.54	0.60	5.26	4	cover	squad-1	1	bot-11			-
43718	bot-7	alpha	M45mb43B0	element	-14.62	-7.54	30	4.37	3.28	1.68	1	medic	squad-1	3	bot-11	bot-12	24.25	y
43751	bot-8	bravo	P00m-3310	state+latches	8.05	9.79	54	4.66	3.14	4.53	6	cover	squad-2	5	bot-2			-
43834	bot-20	bravo	P00r-4410	tick	26.06	12.54	139	0.00	0.00		0		squad-2	3	bot-2			-
43851	bot-9	alpha	G35r-3312	tier+element	-12.91	-17.00	316	0.00	0.49		0		squad-1	2	bot-11			-
43868	bot-18	bravo	P00r-4410	tick	24.11	12.13	275	0.00	0.00		0		squad-2	2	bot-2			-
44168	bot-19	alpha	P32r-3420	tick	9.77	1.30	260	2.40	2.02		7	patrolLocal	squad-3	0	bot-19			-
44185	bot-16	bravo	G39m-4422	tick	-5.00	-4.03	25	0.00	1.10		0		squad-2	4	bot-2			-
44251	bot-3	alpha	F45rm2310	state	-14.50	-10.01	356	0.00	0.00		0		squad-1	1	bot-11	bot-12	26.66	y
44268	bot-3	alpha	A45rm2310	state	-14.50	-10.01	356	0.00	0.00		0		squad-1	1	bot-11	bot-12	26.66	y
44301	bot-11	alpha	E45rb2119	tick	-19.56	-7.59	59	5.12	4.12	2.66	1	flee	squad-1	0	bot-11	bot-2	27.68	y
44334	bot-1	alpha	D00r--000	tick	-13.77	-10.05	3	0.00	0.00	3.31	0		squad-1	-1	bot-11	bot-6	7.20	y
44334	bot-21	alpha	G32r-4412	tick	16.32	0.93	218	0.00	0.92		0		squad-3	1	bot-19			-
44352	bot-2	bravo	A00r-341G	latches	4.08	6.86	238	0.00	0.01		0		squad-2	0	bot-2	bot-11	27.82	w
44352	bot-11	alpha	E45rm211P	element+latches	-19.57	-7.85	58	5.04	0.26	2.41	1	flee	squad-1	0	bot-11	bot-2	27.82	w
44368	bot-3	alpha	F45rm2310	state	-14.50	-10.01	356	0.00	0.00		0		squad-1	1	bot-11	bot-12	26.66	y
44368	bot-11	alpha	E45rb2119	element+latches	-19.58	-7.93	57	4.94	0.08	2.33	1	flee	squad-1	0	bot-11	bot-8	32.80	y
44384	bot-3	alpha	A45rm2310	state	-14.50	-10.01	356	0.00	0.00		0		squad-1	1	bot-11	bot-12	26.66	y
44384	bot-11	alpha	E45rm211P	element+latches	-19.58	-8.01	57	4.81	0.08	2.25	1	flee	squad-1	0	bot-11	bot-8	32.85	w
44418	bot-12	bravo	A00r-4310	tick	-16.40	16.58	174	0.00	0.00		0		squad-2	1	bot-2	bot-7	23.21	y
44484	bot-3	alpha	F45rm2310	state	-14.50	-10.01	356	0.00	0.00		0		squad-1	1	bot-11	bot-12	26.66	y
44501	bot-3	alpha	U45rm2310	state	-14.50	-10.01	356	0.00	0.00		0		squad-1	1	bot-11	bot-12	26.66	y
44518	bot-7	alpha	P45mb43B4	state+latches	-13.90	-6.49	354	4.18	1.27	0.44	1	muzzleRecovery	squad-1	3	bot-11	bot-12	23.21	y
44585	bot-2	bravo	S00r-3410	state+latches	4.08	6.86	238	0.00	0.00		0		squad-2	0	bot-2	bot-11	28.44	w
44602	bot-7	alpha	M45mb43B0	state+latches	-13.57	-6.37	15	0.00	0.35	0.11	0	muzzleRecovery	squad-1	3	bot-11	bot-12	23.15	y
44618	bot-3	alpha	U45rmR31G	ammo+latches	-14.53	-9.84	356	1.31	0.17	15.68	2	pursue	squad-1	1	bot-11	bot-12	26.51	w
44618	bot-11	alpha	E45rm2119	latches	-19.66	-9.12	57	4.87	1.11	1.13	1	flee	squad-1	0	bot-11	bot-8	33.54	w
44718	bot-19	alpha	P00r-3420	tier+score	8.48	1.02	277	2.40	1.32		7	patrolLocal	squad-3	0	bot-19			-
44718	bot-21	alpha	G00r-4412	tier+score	16.47	1.20	222	0.00	0.31		0		squad-3	1	bot-19			-
44768	bot-8	bravo	P00m-3310	tick	8.05	9.80	54	0.00	0.01		0		squad-2	5	bot-2			-
44818	bot-11	alpha	E45rm2110	latches	-19.73	-9.95	57	0.04	0.83		0		squad-1	0	bot-11	bot-8	34.11	w
44835	bot-20	bravo	P00r-4410	tick	26.06	12.54	139	0.00	0.00		0		squad-2	3	bot-2			-
44851	bot-7	alpha	M45mb33B0	ammo	-13.57	-6.37	353	0.00	0.00	0.11	0	medic	squad-1	3	bot-11	bot-12	23.13	y
44851	bot-16	bravo	G38m-4422	score	-5.00	-5.13	73	0.00	1.10		0		squad-2	4	bot-2			-
44868	bot-3	alpha	S45rmR310	state+latches	-14.64	-9.19	356	3.83	0.66	15.03	2	pursue	squad-1	1	bot-11	bot-12	25.89	w
44868	bot-9	alpha	G35r-3312	tick	-11.81	-17.00	33	0.00	1.10		0		squad-1	2	bot-11			-
44885	bot-18	bravo	P00r-4410	tick	24.11	12.13	275	0.00	0.00		0		squad-2	2	bot-2			-
44968	bot-16	bravo	G37m-4422	score	-5.00	-5.13	82	0.00	0.00		0		squad-2	4	bot-2			-
45101	bot-16	bravo	C37m-4420	state+latches	-5.00	-5.13	91	0.00	0.00		0		squad-2	4	bot-2			-
45118	bot-16	bravo	G37m-4422	state+latches	-5.00	-5.13	91	0.00	0.00		0		squad-2	4	bot-2			-
45218	bot-7	alpha	P45mb33B4	state+latches	-13.57	-6.37	353	4.15	0.00	0.11	1	muzzleRecovery	squad-1	3	bot-11	bot-12	23.13	y
45251	bot-7	alpha	M45mb33B0	state+latches	-13.63	-6.49	344	0.00	0.14	0.25	0	muzzleRecovery	squad-1	3	bot-11	bot-12	23.19	y
45251	bot-19	alpha	A00r-3420	state	7.27	0.85	297	2.40	1.23		6	patrolLocal	squad-3	0	bot-19			-
45334	bot-1	alpha	D00r--000	tick	-13.77	-10.05	3	0.00	0.00	3.31	0		squad-1	-1	bot-11	bot-6	7.20	y
45334	bot-11	alpha	H45rm2110	state	-19.73	-9.95	57	0.00	0.00		0		squad-1	0	bot-11	bot-8	34.11	w
45418	bot-12	bravo	A00r-4310	tick	-16.40	16.58	173	0.00	0.00		0		squad-2	1	bot-2	bot-7	23.25	y
45485	bot-16	bravo	S37m-4420	state+latches	-5.00	-5.13	121	0.00	0.00		0		squad-2	4	bot-2			-
45485	bot-16	bravo	P37m-4420	state	-5.00	-5.13	121	0.00	0.00		0		squad-2	4	bot-2			-
45551	bot-7	alpha	M45mb23B0	ammo	-13.63	-6.50	353	0.00	0.01	0.25	0		squad-1	3	bot-11	bot-12	23.25	y
45585	bot-2	bravo	S00r-3410	tick	2.06	6.62	232	2.10	2.04	26.87	5	seek	squad-2	0	bot-2	bot-11	27.40	w
45634	bot-3	alpha	S44rmR310	score	-14.75	-7.59	355	1.91	1.61	26.34	4	seek	squad-1	1	bot-11	bot-12	24.27	w
45634	bot-7	alpha	M44mb23B0	score	-13.63	-6.50	353	0.00	0.00	0.25	0	medic	squad-1	3	bot-11	bot-12	23.25	y
45634	bot-9	alpha	G34r-3312	score	-11.81	-17.00	1	0.00	0.00		0		squad-1	2	bot-11			-
45634	bot-11	alpha	H44rm2110	score	-19.73	-9.95	352	0.00	0.00		0		squad-1	0	bot-11	bot-8	34.09	w
45701	bot-12	bravo	F00r-4310	state	-16.40	16.58	173	0.00	0.00		0		squad-2	1	bot-2	bot-7	23.25	y
45721	bot-3	alpha	S45rmR310	score	-14.76	-7.43	0	1.69	0.16	26.18	4	seek	squad-1	1	bot-11	bot-12	24.11	w
45721	bot-7	alpha	E45mb22B0	state+score+health	-13.63	-6.50	353	0.00	0.00		0		squad-1	3	bot-11	bot-12	23.25	y
45721	bot-9	alpha	G35r-3312	score	-11.81	-17.00	354	0.00	0.00		0		squad-1	2	bot-11			-
45721	bot-11	alpha	H45rm2110	score	-19.73	-9.95	353	0.00	0.00		0		squad-1	0	bot-11	bot-8	34.09	w
45721	bot-12	bravo	A00r-4310	state	-16.40	16.58	173	0.00	0.00		0		squad-2	1	bot-2	bot-7	23.25	y
45721	bot-21	alpha	G00r-4412	tick	16.75	1.75	332	0.00	0.62		0		squad-3	1	bot-19			-
45737	bot-3	alpha	S44rmR310	score	-14.78	-7.41	0	1.72	0.03	26.16	4	seek	squad-1	1	bot-11	bot-12	24.08	w
45737	bot-7	alpha	E44mb22B9	score+latches	-13.75	-6.64	353	5.08	0.18	5.03	1	flee	squad-1	3	bot-11	bot-12	23.32	y
45737	bot-9	alpha	G34r-3312	score	-11.92	-17.00	353	0.00	0.12		0		squad-1	2	bot-11			-
45737	bot-11	alpha	H44rm2110	score	-19.73	-9.95	354	0.00	0.00		0		squad-1	0	bot-11	bot-8	34.09	w
45753	bot-8	bravo	S00m-3310	state	8.04	9.81	54	0.00	0.01		0		squad-2	5	bot-2			-
45784	bot-22	alpha	P00m-0420	initial	10.75	1.25	0	0.00			0			-1				-
45784	bot-23	bravo	P00r-0410	initial	-19.75	12.25	0	0.00			0			-1				-
45801	bot-22	alpha	S00m-4420	state+ammo	10.75	1.25	0	0.00	0.00		0		squad-3	2	bot-19			-
45801	bot-23	bravo	S00r-4410	state+ammo	-19.75	12.25	0	0.00	0.00		0		squad-5	0	bot-23			-
45818	bot-2	bravo	S36r-3410	tier+score	1.57	6.56	241	2.18	0.49	26.45	5	seek	squad-2	0	bot-2	bot-11	26.98	w
45818	bot-12	bravo	F00r-4310	state	-16.40	16.58	174	0.00	0.00		0		squad-2	1	bot-2	bot-7	23.63	y
45818	bot-16	bravo	P36m-4420	score	-5.00	-5.13	96	0.00	0.00		0		squad-2	4	bot-2			-
45834	bot-3	alpha	S45rmR310	score	-14.86	-7.26	356	1.68	0.17	26.01	4	seek	squad-1	1	bot-11	bot-12	23.93	w
45834	bot-7	alpha	E45mb21B9	score+health	-13.99	-7.07	354	5.12	0.49	4.56	1	flee	squad-1	3	bot-11	bot-12	23.70	y
