t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode
6089	bot-711	alpha	H35r-421G	latches	12.37	22.86	228	0.00	0.00		0	
6089	bot-712	bravo	A47rm441G	element+latches	-9.07	13.01	65	0.00	0.00		0	
6128	bot-698	bravo	S47rm3320	tick	4.79	12.48	66	1.45	1.38	1.38	1	seek
6128	bot-708	bravo	S47rm4420	tick	2.88	12.17	3	1.33	2.33	2.88	1	seek
6197	bot-696	bravo	P00r-3320	tick	-12.14	6.50	84	2.40	2.41	11.20	2	squad
6238	bot-709	alpha	M35m-3320	state	9.75	15.99	269	0.00	0.00		0	
6323	bot-711	alpha	H35r-4210	latches	12.37	22.86	210	0.00	0.00		0	
6323	bot-712	bravo	S47rm4414	state+latches	-9.07	13.00	65	0.00	0.01		0	
6405	bot-712	bravo	S47rm0414	ammo	-9.07	13.00	80	0.00	0.00		0	
6572	bot-685	bravo	S46rmR420	score	0.97	8.47	8	2.41	1.23	8.02	4	seek
6572	bot-698	bravo	S46rm3320	score	5.35	12.74	66	1.35	0.61	0.77	1	seek
6572	bot-706	bravo	M46mm4320	score	-3.62	9.39	256	4.62	3.79	8.39	2	medic
6572	bot-708	bravo	S46rm4420	score	2.92	12.77	3	1.33	0.59	2.29	1	seek
6572	bot-712	bravo	S46rm0410	score+latches	-9.05	13.01	89	0.95	0.02	23.82	3	seek
6622	bot-709	alpha	M34m-3320	score	11.58	16.04	262	4.55	1.83	6.87	2	medic
6622	bot-711	alpha	H34r-4210	score	12.37	22.86	197	0.00	0.00		0	
6706	bot-685	bravo	S45rmR420	score	1.07	8.75	38	2.40	0.30	7.78	3	seek
6706	bot-698	bravo	S45rm3320	score	5.51	12.81	66	1.36	0.19	0.59	1	seek
6706	bot-706	bravo	M45mm4320	score	-4.21	9.24	256	4.58	0.61	7.78	2	medic
6706	bot-708	bravo	S45rm4420	score	2.93	12.94	3	1.33	0.18	2.11	1	seek
6706	bot-712	bravo	S45rm0410	score	-8.94	13.09	65	1.04	0.14	23.68	3	seek
6756	bot-711	alpha	H34r-4310	health	12.37	22.86	208	0.00	0.00		0	
6774	bot-709	alpha	M32m-3320	score	11.79	16.56	266	4.32	0.56	6.33	1	medic
6774	bot-711	alpha	H32r-4310	score	12.37	22.86	209	0.00	0.00		0	
6873	bot-688	bravo	G00r-4322	tick	-19.45	-13.95	143	0.09	0.42		0	
6873	bot-712	bravo	A45rm0410	state	-8.76	13.20	65	1.89	0.21	23.47	3	seek
6890	bot-711	alpha	H32r-431G	latches	12.37	22.86	218	0.00	0.00		0	
6890	bot-712	bravo	A45rm041G	latches	-8.76	13.20	65	0.00	0.00		0	
6908	bot-696	bravo	P33r-3320	tier+score	-10.73	7.39	69	2.24	1.66	7.40	1	squad
6940	bot-696	bravo	S45rm3320	state+tier+score+element	-10.73	7.39	69	2.24	0.00	7.40	1	squad
6964	bot-712	bravo	A45rm441G	ammo	-8.76	13.18	65	0.16	0.02		0	
7040	bot-520	alpha	P00r-4320	tick	-10.91	-16.22	25	1.09	1.01		0	
7040	bot-536	alpha	P00r-3320	tick	-10.61	-18.70	2	0.00	0.00		0	
7040	bot-565	alpha	P00r-3310	tick	-14.12	-16.01	284	0.00	0.27		0	
7040	bot-656	alpha	P00r-4410	tick	-12.22	-20.94	53	0.00	0.00		0	
7040	bot-658	alpha	P00m-4420	tick	-16.74	-20.33	90	0.00	0.00		0	
7040	bot-709	alpha	S32m-3320	state	11.92	17.66	331	4.51	1.11	5.22	1	medic
7124	bot-711	alpha	H32r-4310	latches	12.37	22.86	236	0.00	0.00		0	
7124	bot-712	bravo	S45rm4410	state+latches	-8.76	13.18	65	0.00	0.00		0	
7193	bot-708	bravo	A45rb4420	state+element	2.96	13.57	3	1.33	0.63	1.48	1	seek
7193	bot-709	alpha	A32m-3320	state	11.95	17.31	293	2.40	0.36	14.35	4	seek
7224	bot-696	bravo	S45rm3324	latches	-10.27	7.89	47	0.09	0.69		0	
7324	bot-685	bravo	S45rm4420	ammo	2.29	9.56	56	2.36	1.46	6.31	3	seek
7408	bot-712	bravo	A45rm4410	state	-8.47	13.37	65	1.98	0.34	23.14	3	seek
7426	bot-711	alpha	A32r-4310	state	12.37	22.86	259	0.00	0.00		0	
7458	bot-711	alpha	A32r-431G	latches	12.37	22.86	248	0.00	0.00		0	
7458	bot-712	bravo	A45rm441G	latches	-8.47	13.36	65	0.39	0.00		0	
7516	bot-712	bravo	A45rm041G	ammo	-8.47	13.36	65	0.01	0.00		0	
7710	bot-698	bravo	S45rm3320	tick	6.12	12.73	153	1.14	0.61	0.60	1	seek
7710	bot-706	bravo	M45mm4320	tick	-8.75	8.29	262	4.66	4.63	1.67	1	medic
7710	bot-711	alpha	S32r-4310	state+latches	12.37	22.86	245	0.00	0.00		0	
7710	bot-712	bravo	S45rm0410	state+latches	-8.47	13.36	65	0.00	0.00		0	
7710	bot-713	alpha	P00r-0410	initial	16.05	20.05	0	0.00			0	
7710	bot-714	bravo	P00r-0410	initial	16.05	8.05	0	0.00			0	
7729	bot-713	alpha	S32r-4410	state+tier+score+ammo	16.05	20.05	0	0.00	0.00		0	
7729	bot-714	bravo	S00r-4410	state+ammo	16.05	8.05	0	0.00	0.00		0	
7753	bot-709	alpha	F32m-3320	state	11.95	17.31	247	0.00	0.00		0	
7770	bot-709	alpha	P32m-3320	state	11.95	17.31	247	1.33	0.00		1	muzzleRecovery
7793	bot-714	bravo	A00r-4410	state	16.03	8.19	345	2.37	0.14	10.17	4	seek
7845	bot-706	bravo	T45mm4320	state	-9.30	8.25	268	4.66	0.55	1.13	1	medic
7880	bot-685	bravo	S45rm1420	ammo	3.13	10.43	42	4.09	1.21	3.88	1	grenade
7880	bot-688	bravo	G00r-4322	tick	-19.89	-14.65	135	0.00	0.83		0	
7901	bot-709	alpha	P32m-332G	latches	12.14	17.38	217	1.34	0.20		1	muzzleRecovery
7916	bot-708	bravo	A45rm442G	element+latches	2.97	13.38	79	3.93	0.19	3.83	1	grenade
7943	bot-711	alpha	A32r-4310	state	12.56	22.69	230	4.21	0.26	5.40	1	grenade
7943	bot-712	bravo	A45rm0410	state	-8.23	13.50	57	2.06	0.28	22.87	3	seek
7994	bot-685	bravo	S44rm1420	score	3.12	9.96	71	4.18	0.47	3.41	1	grenade
7994	bot-696	bravo	S00r-3324	tier+score+element	-10.28	7.90	69	0.00	0.01		0	
7994	bot-698	bravo	S44rm3320	score	5.54	12.52	217	3.57	0.62	2.67	1	grenade
7994	bot-706	bravo	T00m-4320	tier+score+element	-9.31	8.26	310	0.00	0.02	1.13	1	medic
7994	bot-708	bravo	A44rm442G	score	2.97	13.08	99	3.94	0.30	3.53	1	grenade
7994	bot-709	alpha	A32m-332G	state	12.23	17.42	201	0.00	0.10		0	muzzleRecovery
7994	bot-712	bravo	A44rm0410	score	-8.23	13.50	67	0.07	0.00		0	
8010	bot-696	bravo	S44rm3324	tier+score+element	-10.28	7.90	68	0.00	0.00		0	
8010	bot-706	bravo	T44mm4320	tier+score+element	-9.31	8.26	315	0.00	0.00	1.13	1	medic
8044	bot-520	alpha	P00r-4320	tick	-10.23	-15.50	114	0.95	0.99		0	
8044	bot-536	alpha	P00r-3320	tick	-10.61	-18.70	2	0.00	0.00		0	
8044	bot-565	alpha	P00r-3310	tick	-14.12	-16.01	284	0.00	0.00		0	
8044	bot-656	alpha	P00r-4410	tick	-12.22	-20.94	53	0.00	0.00		0	
8044	bot-658	alpha	P00m-4420	tick	-16.74	-20.33	90	0.00	0.00		0	
8083	bot-712	bravo	A44rm4410	ammo	-8.23	13.50	68	0.00	0.00		0	
8096	bot-712	bravo	A44rm441G	latches	-8.27	13.46	70	4.23	0.05	5.73	1	grenade
8111	bot-711	alpha	A32r-431G	latches	13.13	22.18	184	4.17	0.76	4.64	1	grenade
8127	bot-711	alpha	A32r-4310	latches	13.18	22.13	179	4.17	0.07	4.57	1	grenade
8127	bot-712	bravo	A44rm4410	latches	-8.36	13.37	78	4.25	0.13	5.59	1	grenade
8144	bot-709	alpha	S32m-3320	state+latches	12.44	16.84	163	4.14	0.62	1.89	1	grenade
8161	bot-708	bravo	S44rm4424	state+latches	2.99	12.48	138	3.95	0.60	2.94	1	grenade
8194	bot-711	alpha	A32r-431G	latches	13.38	21.94	162	4.15	0.28	4.29	1	grenade
8228	bot-712	bravo	A44rm441G	latches	-8.68	13.07	104	4.43	0.44	5.16	1	grenade
8287	bot-685	bravo	S32r-1420	tier+score+element	3.15	8.77	145	4.11	1.19	3.32	1	grenade
8287	bot-696	bravo	S00r-3324	tier+score+element	-10.55	7.73	34	4.32	0.32	5.36	1	grenade
8287	bot-698	bravo	S32r-3320	tier+score+element	4.72	12.16	243	4.13	0.89	3.83	1	grenade
8287	bot-706	bravo	T00m-4320	tier+score+element	-9.48	7.93	338	3.99	0.37	5.56	1	grenade
8287	bot-708	bravo	S32r-4424	tier+score+element	3.02	11.92	165	3.94	0.56	4.01	1	grenade
8287	bot-711	alpha	A32r-4310	latches	13.68	21.80	138	4.15	0.33	4.48	1	grenade
8287	bot-712	bravo	A00r-441G	tier+score+element	-8.86	12.89	119	4.37	0.26	4.90	1	grenade
8405	bot-708	bravo	S32r-4420	latches	3.14	11.48	165	3.88	0.46	3.55	1	grenade
8450	bot-685	bravo	S32r-4420	ammo	3.54	8.22	145	4.10	0.67	2.65	1	grenade
8470	bot-712	bravo	S00r-4410	state+latches	-9.37	12.40	161	4.60	0.71	4.20	1	grenade
8646	bot-712	bravo	S00r-0410	ammo	-9.95	11.80	212	4.19	0.83	5.13	1	grenade
8663	bot-706	bravo	S00m-4320	state	-10.08	6.83	246	2.79	1.26	5.24	1	grenade
8736	bot-713	alpha	S32r-4410	tick	14.10	18.88	264	4.59	2.27	13.76	3	seek
8748	bot-714	bravo	A00r-441G	latches	16.16	8.05	349	0.00	0.19		0	
8798	bot-714	bravo	A00r-4410	latches	16.16	8.05	350	0.00	0.00		0	
8891	bot-688	bravo	G00r-4322	tick	-19.45	-13.95	204	0.13	0.83		0	
9014	bot-685	bravo	S32r-1420	ammo	3.95	9.62	49	4.49	1.46	5.35	2	seek
9047	bot-520	alpha	P00r-4320	tick	-9.99	-15.50	107	0.00	0.24		0	
9047	bot-536	alpha	P00r-3320	tick	-10.61	-18.70	2	0.00	0.00		0	
9047	bot-565	alpha	P00r-3310	tick	-14.12	-16.01	284	0.00	0.00		0	
9047	bot-656	alpha	P00r-4410	tick	-12.22	-20.94	53	0.00	0.00		0	
9047	bot-658	alpha	P00m-4420	tick	-16.74	-20.33	90	0.00	0.00		0	
9047	bot-711	alpha	F32r-4310	state	13.69	21.80	170	0.05	0.01		0	
9047	bot-714	bravo	A00r-4310	health	16.16	8.05	350	0.00	0.00		0	
9064	bot-685	bravo	S33r-1420	score	3.96	9.84	51	4.50	0.22	5.20	2	seek
9064	bot-698	bravo	S33r-3320	score	6.93	12.66	153	4.35	2.26	0.62	1	seek
9064	bot-708	bravo	S33r-4420	score	3.68	12.68	53	4.73	1.31	8.33	4	seek
9064	bot-711	alpha	A32r-4310	state	13.69	21.80	170	0.00	0.00		0	
9163	bot-696	bravo	S00r-3320	latches	-12.42	5.55	185	3.06	2.87	4.92	1	grenade
9163	bot-709	alpha	S32m-3320	tick	9.65	15.65	257	2.22	3.03	5.45	4	seek
9163	bot-711	alpha	F32r-4310	state	13.69	21.80	170	0.00	0.00		0	
9163	bot-714	bravo	E00r-4210	state+health	16.16	8.04	350	0.00	0.00		0	
9187	bot-685	bravo	S44rm1420	tier+score+element	3.98	10.41	56	4.62	0.56	4.85	2	seek
9187	bot-698	bravo	S44rm3320	tier+score+element	6.97	12.33	169	1.10	0.34	0.50	1	seek
9187	bot-708	bravo	S44rm4420	tier+score+element	3.77	13.26	21	4.75	0.59	7.90	4	seek
9187	bot-711	alpha	A32r-4310	state	13.69	21.80	170	0.00	0.00		0	
9187	bot-714	bravo	E00r-4219	latches	16.15	7.97	350	1.67	0.08	4.92	1	flee
9209	bot-712	bravo	S00r-4410	ammo	-9.86	11.80	144	3.61	0.09	4.71	1	grenade
9284	bot-711	alpha	F32r-4310	state	13.69	21.80	170	0.00	0.00		0	
9284	bot-714	bravo	E00r-4119	health	16.15	7.81	350	1.65	0.16	4.76	1	flee
9315	bot-685	bravo	S45rm1420	score	3.99	10.71	59	2.34	0.31	4.68	2	seek
9315	bot-698	bravo	S45rm3320	score	6.86	12.25	195	1.10	0.14	0.37	1	seek
9315	bot-708	bravo	S45rm4420	score	3.83	13.62	9	2.55	0.37	7.64	4	seek
9315	bot-711	alpha	A32r-4310	state	13.69	21.80	170	0.00	0.00		0	
9410	bot-711	alpha	F32r-4310	state	13.69	21.80	170	0.00	0.00		0	
9410	bot-714	bravo	E00r-4019	health	16.14	7.46	350	5.12	0.35	4.41	1	flee
9424	bot-685	bravo	S46rm1420	score	4.00	10.97	62	2.45	0.26	4.55	2	seek
9424	bot-698	bravo	S46rm3320	score	6.76	12.22	217	1.02	0.10	0.73	1	seek
9424	bot-708	bravo	S46rm4420	score	3.88	13.88	8	2.44	0.27	7.45	4	seek
9424	bot-711	alpha	A32r-4310	state	13.69	21.80	170	0.00	0.00		0	
9486	bot-709	alpha	A32m-3320	state	8.96	15.57	224	2.28	0.69	4.90	4	seek
9503	bot-708	bravo	A46rb4420	state+element	3.90	14.03	21	2.52	0.15	7.35	4	seek
9536	bot-711	alpha	F32r-4310	state	13.69	21.80	171	0.00	0.00		0	
9536	bot-711	alpha	P32r-4310	state	13.69	21.80	171	0.00	0.00		0	
9536	bot-714	bravo	D00r--000	state+ammo+packs+latches	16.13	6.90	351	0.00	0.56	3.85	1	flee
9553	bot-678	bravo	D00m--0A0	tick	15.55	16.17	12	0.00	0.00	5.34	0	
9553	bot-685	bravo	S48rm1420	score	4.02	11.29	66	2.44	0.32	4.40	2	seek
9553	bot-698	bravo	S48rm3320	score	6.62	12.19	244	1.11	0.14	0.59	1	seek
9553	bot-708	bravo	A48rb4420	score	3.90	14.03	38	0.00	0.00		0	
9553	bot-711	alpha	S32r-4310	state	13.69	21.80	171	0.00	0.00		0	
9570	bot-685	bravo	S48rm4420	ammo	4.02	11.33	66	2.44	0.04	4.38	2	seek
9570	bot-711	alpha	P32r-4310	state	13.68	21.78	174	1.25	0.02	15.11	3	seek
9670	bot-706	bravo	S00m-4320	tick	-7.24	4.60	128	3.66	3.61	4.16	1	grenade
9742	bot-713	alpha	S32r-4410	tick	11.80	18.75	261	2.18	2.31	11.54	3	seek
9770	bot-712	bravo	S00r-0410	ammo	-8.51	13.07	46	3.13	1.85	5.68	1	grenade
9903	bot-688	bravo	G00r-4322	tick	-19.45	-13.95	125	0.00	0.00		0	
9903	bot-708	bravo	F48rb4420	state	3.90	14.03	73	0.00	0.00		0	
9919	bot-708	bravo	A48rb4420	state	3.90	14.03	73	0.00	0.00		0	
9953	bot-709	alpha	F32m-3320	state	8.96	15.57	253	0.00	0.00		0	
9972	bot-709	alpha	A32m-3320	state	8.96	15.57	253	0.00	0.00		0	
10064	bot-520	alpha	P00r-4320	tick	-9.99	-15.50	107	0.00	0.00		0	
10064	bot-536	alpha	P00r-3320	tick	-10.61	-18.70	2	0.00	0.00		0	
10064	bot-565	alpha	P00r-3310	tick	-14.12	-16.01	284	0.00	0.00		0	
10064	bot-656	alpha	P00r-4410	tick	-12.22	-20.94	53	0.00	0.00		0	
10064	bot-658	alpha	P00m-4420	tick	-16.74	-20.33	90	0.00	0.00		0	
10104	bot-709	alpha	F32m-3320	state	8.96	15.57	253	0.00	0.00		0	
10104	bot-712	bravo	S32r-0410	tier+score	-7.70	13.84	45	3.48	1.11	4.57	1	grenade
10123	bot-685	bravo	S48rm1420	ammo	4.44	11.85	72	1.34	0.66	3.81	1	seek
10123	bot-709	alpha	P32m-3320	state	8.96	15.57	253	2.27	0.00		1	muzzleRecovery
10168	bot-696	bravo	S00r-3320	tick	-10.06	3.18	135	4.08	3.34	4.41	1	grenade
10185	bot-709	alpha	A32m-3320	state	8.99	15.71	270	0.00	0.15		0	muzzleRecovery
10244	bot-708	bravo	F48rb4420	state	3.90	14.03	72	0.00	0.00		0	
10244	bot-708	bravo	F48rb3420	ammo	3.90	14.03	72	0.00	0.00		1	muzzleRecovery
10263	bot-708	bravo	P48rb3424	state+latches	3.90	14.03	72	2.45	0.00		1	muzzleRecovery
10263	bot-709	alpha	F32m-3320	state	8.99	15.71	252	0.00	0.00		0	
10278	bot-709	alpha	A32m-3320	state	8.99	15.71	252	0.00	0.00		0	
10320	bot-712	bravo	S32r-4410	ammo	-7.12	14.41	45	3.94	0.81	5.17	1	grenade
10336	bot-708	bravo	A48rb3420	state+latches	3.96	14.21	52	0.00	0.19		0	muzzleRecovery
10419	bot-709	alpha	F32m-3320	state	8.99	15.71	253	0.00	0.00		0	
10419	bot-709	alpha	F32m-2320	ammo	8.99	15.71	253	0.00	0.00		0	
10419	bot-712	bravo	S33r-4410	score	-6.84	14.68	45	3.98	0.40	4.78	1	grenade
10437	bot-685	bravo	S49rm1420	score	4.82	12.04	56	1.43	0.43	3.38	1	seek
10437	bot-698	bravo	S49rm3320	score	5.66	12.09	267	1.19	0.96	0.61	1	seek
10437	bot-708	bravo	A49rb3320	score+health	3.96	14.22	73	0.00	0.00		0	
10437	bot-709	alpha	A32m-2320	state	8.99	15.71	253	0.00	0.00		0	
10569	bot-709	alpha	F32m-2320	state	8.99	15.71	253	0.00	0.00		0	
10569	bot-712	bravo	S34r-4410	score	-6.41	15.11	45	4.08	0.61	5.59	1	grenade
10587	bot-708	bravo	E49rb3220	state+health	3.96	14.22	73	0.00	0.00		0	
10587	bot-709	alpha	E33m-2120	state+score+health	8.99	15.71	253	0.00	0.00		0	
10587	bot-711	alpha	P33r-4310	score	13.62	19.81	199	2.26	1.97	7.96	2	squad
10587	bot-713	alpha	S33r-4410	score	9.86	18.63	245	2.39	1.94	9.71	3	seek
10603	bot-708	bravo	E49rb3229	latches	3.93	14.07	73	4.59	0.15	6.65	2	flee
10603	bot-709	alpha	E33m-2129	latches	9.16	15.73	252	5.12	0.17	6.87	2	flee
10621	bot-709	alpha	E33m-212P	latches	9.25	15.74	252	5.17	0.09	6.80	2	flee
10637	bot-708	bravo	E49rm322P	element+latches	3.89	13.91	72	4.63	0.16	6.52	2	flee
10687	bot-685	bravo	S49rm4420	ammo	5.06	12.29	58	1.36	0.34	3.09	1	seek
10687	bot-706	bravo	S00m-4320	tick	-4.96	2.64	136	3.36	3.01	5.73	1	grenade
10854	bot-709	alpha	E33m-2129	latches	10.45	15.87	252	5.17	1.21	5.90	2	flee
10854	bot-711	alpha	A33r-4310	state	13.12	19.60	253	2.20	0.54	4.48	1	squad
10854	bot-712	bravo	A34r-4410	state	-5.63	15.88	45	4.13	1.10	4.49	1	grenade
10870	bot-712	bravo	A34r-0410	ammo	-5.53	15.98	45	4.13	0.14	4.35	1	grenade
10887	bot-708	bravo	E49rm3229	latches	3.64	12.76	72	4.84	1.18	5.60	2	flee
10904	bot-688	bravo	G00r-4322	tick	-19.89	-14.65	152	0.00	0.83		0	
10904	bot-706	bravo	M00m-4320	state	-4.54	2.84	110	4.78	0.46	17.72	3	seek
10920	bot-713	alpha	A33r-4410	state	9.12	18.59	243	2.34	0.75	9.02	3	seek
11073	bot-520	alpha	P00r-4320	tick	-9.99	-15.50	107	0.00	0.00		0	
11073	bot-536	alpha	P00r-3320	tick	-10.61	-18.70	2	0.00	0.00		0	
11073	bot-565	alpha	P00r-3310	tick	-14.12	-16.01	284	0.00	0.00		0	
11073	bot-656	alpha	P00r-4410	tick	-12.22	-20.94	53	0.00	0.00		0	
11073	bot-658	alpha	P00m-4420	tick	-16.74	-20.33	90	0.00	0.00		0	
11073	bot-688	bravo	S00r-4320	state+latches	-19.89	-14.65	164	0.00	0.00		0	
11172	bot-696	bravo	S00r-3320	tick	-7.52	0.64	135	2.22	3.59	5.06	1	grenade
11238	bot-685	bravo	S49rm1420	ammo	5.62	12.22	71	1.37	0.57	2.57	1	seek
11255	bot-706	bravo	M44mm4320	tier+score+element	-2.53	4.37	55	6.90	2.53	8.90	4	medic
11425	bot-706	bravo	M46mm4320	score	-1.61	5.03	55	6.17	1.13	7.80	4	medic
11425	bot-712	bravo	A34r-4410	ammo	-5.21	16.29	81	0.00	0.45		0	
11441	bot-698	bravo	S49rm3320	tick	6.36	12.99	36	1.36	1.14	1.19	1	seek
11441	bot-706	bravo	M48mm4320	score	-1.53	5.08	55	6.05	0.09	7.71	4	medic
11456	bot-706	bravo	M49mm4320	score	-1.46	5.13	55	6.02	0.09	7.63	4	medic
11472	bot-712	bravo	A35r-4410	score	-5.21	16.29	81	0.00	0.00		0	
11690	bot-713	alpha	F33r-4410	state	9.12	18.59	261	0.00	0.00		0	
11707	bot-712	bravo	A36r-4310	score+health	-5.21	16.29	81	0.00	0.00		0	
11707	bot-713	alpha	A33r-4410	state	9.12	18.59	261	0.00	0.00		0	
11773	bot-709	alpha	E00m-2129	tier+score	13.52	18.86	252	5.14	4.28	1.77	1	flee
11773	bot-711	alpha	A00r-4310	tier+score	13.12	19.60	260	0.00	0.01		0	
11773	bot-713	alpha	A00r-4410	tier+score	9.12	18.59	261	0.00	0.00		0	
11790	bot-685	bravo	S49rm4420	ammo	6.38	12.16	62	1.36	0.76	1.89	1	seek
11810	bot-711	alpha	F00r-4310	state	13.12	19.60	260	0.00	0.00		0	
11810	bot-711	alpha	F00r-3310	ammo	13.12	19.60	260	0.00	0.00		0	
11810	bot-712	bravo	E37r-4210	state+score+health	-5.21	16.29	81	0.00	0.00		0	
11827	bot-711	alpha	A00r-3310	state	13.12	19.60	260	0.00	0.00		0	
11827	bot-712	bravo	E37r-4219	latches	-5.25	16.25	81	1.56	0.06	7.35	1	flee
11847	bot-713	alpha	F00r-4410	state	9.12	18.59	261	0.00	0.00		0	
11867	bot-713	alpha	A00r-4410	state	9.12	18.59	261	0.00	0.00		0	
11907	bot-708	bravo	E49rm3229	tick	0.54	9.85	72	5.06	4.25	1.52	1	flee
11927	bot-711	alpha	F00r-3310	state	13.13	19.60	260	0.00	0.00		0	
11927	bot-712	bravo	E38r-4119	score+health	-5.36	16.14	80	1.55	0.15	7.20	1	flee
11949	bot-711	alpha	A00r-3310	state	13.13	19.60	259	0.00	0.00		0	
11971	bot-713	alpha	A00r-441G	latches	9.12	18.59	260	0.00	0.00		0	
11987	bot-712	bravo	E38r-011P	ammo+latches	-5.42	16.08	80	1.55	0.09	7.11	1	flee
12006	bot-712	bravo	E38r-0119	latches	-5.44	16.06	79	1.55	0.03	7.08	1	flee
12027	bot-706	bravo	T49mm4320	state	0.78	7.33	32	6.08	3.14	2.52	1	medic
12027	bot-708	bravo	E49rm3329	health	-0.04	9.73	72	4.95	0.60	0.93	1	flee
12044	bot-711	alpha	F00r-3310	state	13.13	19.60	259	0.00	0.00		0	
12044	bot-712	bravo	E39r-0019	score+health	-5.52	15.98	79	4.59	0.11	6.97	1	flee
12065	bot-711	alpha	A00r-3310	state	13.13	19.60	259	0.00	0.00		0	
12079	bot-520	alpha	P00r-4320	tick	-9.99	-15.50	107	0.00	0.00		0	
12079	bot-536	alpha	P00r-3320	tick	-10.61	-18.70	2	0.00	0.00		0	
12079	bot-565	alpha	P00r-3310	tick	-14.12	-16.01	284	0.00	0.00		0	
12079	bot-656	alpha	P00r-4410	tick	-12.22	-20.94	53	0.00	0.00		0	
12079	bot-658	alpha	P00m-4420	tick	-16.74	-20.33	90	0.00	0.00		0	
12079	bot-688	bravo	S00r-4320	tick	-19.90	-15.06	162	2.39	0.41	3.04	2	seek
12079	bot-706	bravo	M49mm4320	state	0.78	7.34	46	0.00	0.00	2.51	1	medic
12125	bot-711	alpha	A00r-331G	latches	13.13	19.60	259	0.00	0.00		0	
12141	bot-709	alpha	E00m-2120	latches	14.24	20.31	257	0.00	1.62		0	
12175	bot-696	bravo	S00r-3320	tick	-5.41	2.42	47	2.40	2.76	21.72	3	seek
12192	bot-708	bravo	E49rm3320	latches	-0.68	9.61	72	0.01	0.65		0	
12209	bot-712	bravo	E49rb0019	tier+element	-6.08	15.42	77	4.91	0.79	6.18	1	flee
12209	bot-713	alpha	S00r-4410	state+latches	9.12	18.59	260	0.00	0.00		0	
12227	bot-706	bravo	T49mm4320	state	0.71	8.19	9	5.96	0.86	1.66	1	medic
12227	bot-709	alpha	E00m-212G	latches	14.24	20.31	257	0.00	0.00		0	
12227	bot-712	bravo	E49rm001P	element+latches	-6.14	15.35	77	4.91	0.09	6.09	1	flee
12309	bot-688	bravo	C00r-4320	state	-19.91	-15.57	158	2.40	0.51	2.57	2	seek
12326	bot-688	bravo	C00r-432I	latches	-19.92	-15.42	150	4.57	0.15	1.54	2	cover
12342	bot-685	bravo	S49rm1420	ammo	7.13	12.29	81	1.36	0.77	1.19	1	seek
12359	bot-711	alpha	S00r-3310	state+latches	13.13	19.60	259	0.00	0.00		0	
12409	bot-706	bravo	M49mm4320	state	0.71	8.19	37	0.00	0.00	1.66	1	medic
12442	bot-698	bravo	S49rm3320	tick	7.54	12.95	177	1.32	1.19	0.90	1	seek
12460	bot-709	alpha	E00m-2120	latches	14.24	20.31	257	0.00	0.00		0	
12460	bot-712	bravo	E49rm0019	latches	-6.97	14.52	77	5.06	1.17	4.92	1	flee
12543	bot-712	bravo	E49rm4019	ammo	-7.27	14.22	77	5.11	0.42	4.49	1	flee
12559	bot-688	bravo	C00r-4322	latches	-19.94	-14.35	89	4.59	1.07	0.63	2	cover
12627	bot-688	bravo	G00r-4322	state	-19.81	-14.19	76	4.55	0.20	0.43	1	cover
12643	bot-709	alpha	H00m-2120	state	14.24	20.31	257	0.00	0.00		0	
12693	bot-708	bravo	H49rm3320	state	-0.68	9.61	72	0.00	0.00		0	
12693	bot-709	alpha	H00m-2220	health	14.24	20.31	274	0.00	0.00		0	
12727	bot-715	bravo	P00m-0420	initial	-16.95	1.05	0	0.00			0	
12743	bot-715	bravo	S21m-4420	state+tier+score+ammo	-16.95	1.05	0	0.00	0.00		0	
12777	bot-712	bravo	E00r-4019	tier+score+element	-8.13	13.36	77	5.25	1.22	3.27	1	flee
12905	bot-685	bravo	S49rm4420	ammo	7.86	12.33	45	1.80	0.73	0.99	1	seek
12939	bot-696	bravo	S49rm3320	tier+score+element	-4.65	4.14	25	2.46	1.88	19.87	3	seek
13069	bot-708	bravo	S49rm3320	state	-0.68	9.61	15	0.00	0.00		0	
13086	bot-520	alpha	P00r-4320	tick	-9.99	-15.50	107	0.00	0.00		0	
13086	bot-536	alpha	P00r-3320	tick	-10.61	-18.70	2	0.00	0.00		0	
13086	bot-565	alpha	P00r-3310	tick	-14.12	-16.01	284	0.00	0.00		0	
13086	bot-656	alpha	P00r-4410	tick	-12.22	-20.94	53	0.00	0.00		0	
13086	bot-658	alpha	P00m-4420	tick	-16.74	-20.33	90	0.00	0.00		0	
13103	bot-712	bravo	E00r-0019	ammo	-9.35	12.13	77	5.22	1.73	1.54	1	flee
13119	bot-685	bravo	S48rm4420	score	8.14	12.45	35	1.38	0.30	0.73	1	seek
13119	bot-696	bravo	S47rm3320	score	-4.46	4.54	25	2.45	0.44	19.44	3	seek
13119	bot-698	bravo	S48rm3320	score	7.15	13.00	250	1.13	0.40	2.76	1	seek
13119	bot-706	bravo	M47mm4320	score	-1.58	11.35	285	5.45	3.90	7.81	1	medic
13186	bot-712	bravo	E47rm0019	tier+score+element	-9.66	11.83	77	5.25	0.44	1.11	1	flee
13219	bot-713	alpha	S00r-4410	tick	7.01	18.60	263	2.23	2.11	13.55	2	seek
13369	bot-711	alpha	S00r-3310	tick	11.13	19.45	251	2.23	2.00	19.18	3	seek
13369	bot-712	bravo	E47rm0010	latches	-10.22	11.28	77	0.00	0.78		0	
