t_ms	type	attacker	attacker_team	victim	victim_team	weapon	cause	amount	victim_health	ax	az	vx	vz	dist
167929	damage	bot-262	alpha	bot-267	bravo	cz_805_bren	bullet	24.00	28.00	-18.73	24.07	-20.95	18.84	5.69
168054	damage	bot-262	alpha	bot-267	bravo	cz_805_bren	bullet	24.00	4.00	-18.73	24.07	-20.35	18.75	5.56
168171	kill	bot-262	alpha	bot-267	bravo	cz_805_bren	bullet	24.00	0.00	-18.73	24.07	-19.80	18.67	5.50
171705	damage	bot-268	alpha	bot-246	bravo	cz_805_bren	bullet	24.00	34.51	-22.24	-24.10	-14.82	10.40	35.28
172052	damage	bot-246	bravo	bot-262	alpha	five_seven	bullet	20.00	80.00	-15.51	11.02	-17.83	22.46	11.67
172186	damage	bot-260	bravo	bot-258	alpha	m1911	bullet	33.00	67.00	8.08	-7.02	4.38	-12.15	6.32
174662	damage	bot-265	alpha	bot-250	bravo	five_seven	bullet	20.00	75.89	-9.92	-10.09	-10.10	-6.00	4.09
175149	damage	bot-262	alpha	bot-246	bravo	cz_805_bren	bullet	24.00	41.09	-18.09	23.08	-15.25	14.56	8.97
175196	damage	bot-265	alpha	bot-250	bravo	five_seven	bullet	20.00	55.89	-10.06	-10.50	-9.75	-5.75	4.76
175281	damage	bot-262	alpha	bot-246	bravo	cz_805_bren	bullet	24.00	17.09	-18.09	23.08	-15.25	14.56	8.97
175789	kill	bot-262	alpha	bot-246	bravo	cz_805_bren	bullet	24.00	0.00	-17.96	23.38	-15.24	14.57	9.22
176663	damage	bot-270	alpha	bot-244	bravo	five_seven	bullet	20.00	52.01	-14.77	-30.25	0.16	-33.83	15.35
176817	damage	bot-270	alpha	bot-244	bravo	five_seven	bullet	20.00	32.01	-14.77	-30.25	0.31	-33.96	15.53
176817	damage	bot-271	bravo	bot-263	alpha	five_seven	bullet	20.00	8.00	-33.91	-25.71	-28.85	-24.90	5.13
176968	damage	bot-270	alpha	bot-244	bravo	five_seven	bullet	20.00	12.01	-14.77	-30.26	0.56	-33.99	15.78
177119	kill	bot-270	alpha	bot-244	bravo	five_seven	bullet	20.00	0.00	-14.77	-30.26	0.80	-34.01	16.02
177411	damage	bot-270	alpha	bot-260	bravo	five_seven	bullet	20.00	41.80	-14.75	-30.24	14.42	-12.03	34.39
177411	kill	bot-271	bravo	bot-263	alpha	five_seven	bullet	20.00	0.00	-33.98	-24.49	-28.02	-22.01	6.46
177863	damage	bot-270	alpha	bot-260	bravo	five_seven	bullet	20.00	29.52	-14.72	-30.22	14.41	-12.00	34.36
178047	damage	bot-270	alpha	bot-260	bravo	five_seven	bullet	20.00	12.77	-14.73	-30.22	14.41	-12.00	34.37
178138	damage	bot-262	alpha	bot-252	bravo	cz_805_bren	bullet	24.00	48.03	-17.11	22.18	6.53	3.87	29.91
178211	kill	bot-270	alpha	bot-260	bravo	five_seven	bullet	20.00	0.00	-14.73	-30.22	14.41	-12.00	34.37
178262	damage	bot-262	alpha	bot-252	bravo	cz_805_bren	bullet	24.00	24.03	-17.15	22.17	6.52	4.07	29.79
178367	damage	bot-268	alpha	bot-79	bravo	cz_805_bren	bullet	24.00	50.62	-20.63	-15.53	-24.40	6.57	22.42
178405	damage	bot-262	alpha	bot-252	bravo	cz_805_bren	bullet	24.00	0.03	-17.16	22.17	6.50	4.43	29.57
178963	damage	bot-270	alpha	bot-271	bravo	five_seven	bullet	20.00	80.00	-14.79	-29.94	-30.65	-22.25	17.63
179121	damage	bot-270	alpha	bot-271	bravo	five_seven	bullet	20.00	60.00	-14.80	-29.94	-30.14	-21.71	17.41
179439	damage	bot-270	alpha	bot-271	bravo	five_seven	bullet	20.00	40.00	-14.80	-29.94	-28.90	-20.68	16.87
180186	damage	bot-268	alpha	bot-79	bravo	cz_805_bren	bullet	24.00	26.62	-20.44	-13.35	-27.25	11.64	25.90
180323	damage	bot-268	alpha	bot-79	bravo	cz_805_bren	bullet	24.00	2.62	-20.44	-13.35	-27.25	11.64	25.90
180593	kill	bot-268	alpha	bot-79	bravo	cz_805_bren	bullet	24.00	0.00	-20.44	-13.35	-27.25	11.64	25.90
180818	damage	bot-268	alpha	bot-87	bravo	cz_805_bren	bullet	24.00	57.56	-20.44	-13.35	-12.96	16.22	30.50
180966	damage	bot-268	alpha	bot-87	bravo	cz_805_bren	bullet	24.00	33.56	-20.44	-13.35	-12.78	16.97	31.27
181227	damage	bot-268	alpha	bot-87	bravo	cz_805_bren	bullet	24.00	9.56	-20.44	-13.35	-12.31	18.13	32.52
181354	kill	bot-268	alpha	bot-87	bravo	cz_805_bren	bullet	24.00	0.00	-20.44	-13.35	-11.91	18.38	32.86
185570	damage	bot-270	alpha	bot-271	bravo	five_seven	bullet	20.00	67.89	-22.36	-25.25	-24.90	-19.84	5.97
186656	damage	bot-275	bravo	bot-262	alpha	cz_805_bren	bullet	24.00	34.25	1.25	6.24	-9.94	20.62	18.23
186744	damage	bot-262	alpha	bot-275	bravo	cz_805_bren	bullet	24.00	76.00	-9.90	20.70	1.25	6.23	18.26
186783	damage	bot-275	bravo	bot-262	alpha	cz_805_bren	bullet	24.00	10.25	1.25	6.23	-9.82	20.83	18.32
186896	damage	bot-262	alpha	bot-275	bravo	cz_805_bren	bullet	24.00	52.00	-9.76	20.95	1.25	6.23	18.38
187019	damage	bot-262	alpha	bot-275	bravo	cz_805_bren	bullet	24.00	28.00	-9.63	21.18	1.44	6.21	18.63
187019	kill	bot-275	bravo	bot-262	alpha	cz_805_bren	bullet	24.00	0.00	1.44	6.21	-9.60	21.24	18.65
200104	damage	bot-269	bravo	bot-241	alpha	five_seven	bullet	20.00	76.06	19.92	-12.04	7.87	-6.08	13.45
200247	damage	bot-269	bravo	bot-241	alpha	five_seven	bullet	20.00	56.06	19.93	-12.04	7.79	-5.95	13.58
200282	damage	bot-275	bravo	bot-274	alpha	cz_805_bren	bullet	24.00	76.00	-6.34	23.54	-16.56	-17.88	42.66
200390	damage	bot-269	bravo	bot-241	alpha	five_seven	bullet	20.00	36.06	19.93	-12.04	7.14	-6.41	13.97
200418	damage	bot-275	bravo	bot-274	alpha	cz_805_bren	bullet	24.00	52.00	-6.34	23.54	-16.55	-18.08	42.86
201336	damage	bot-271	bravo	bot-270	alpha	five_seven	bullet	20.00	80.00	-28.77	-19.94	-29.56	-25.67	5.79
202821	damage	bot-269	bravo	bot-274	alpha	five_seven	bullet	20.00	41.34	18.90	-11.36	-12.93	-22.97	33.89
202968	damage	bot-269	bravo	bot-274	alpha	five_seven	bullet	20.00	23.91	18.91	-11.34	-12.93	-22.97	33.90
203117	damage	bot-269	bravo	bot-274	alpha	five_seven	bullet	20.00	6.81	18.92	-11.34	-12.93	-22.97	33.91
203270	kill	bot-269	bravo	bot-274	alpha	five_seven	bullet	20.00	0.00	18.92	-11.34	-12.93	-22.97	33.91
204153	damage	bot-269	bravo	bot-241	alpha	five_seven	bullet	20.00	75.79	19.17	-10.43	5.37	-7.69	14.07
204459	damage	bot-269	bravo	bot-241	alpha	five_seven	bullet	20.00	55.79	19.18	-10.42	5.28	-7.41	14.22
205969	damage	bot-241	alpha	bot-269	bravo	cz_805_bren	bullet	24.00	76.00	1.56	-10.64	17.98	-9.50	16.45
206469	damage	bot-265	alpha	bot-242	bravo	five_seven	bullet	20.00	52.59	-10.35	-7.01	4.70	5.44	19.53
207351	damage	bot-269	bravo	bot-258	alpha	five_seven	bullet	20.00	47.00	15.16	-10.56	3.42	-11.84	11.80
207584	damage	bot-269	bravo	bot-241	alpha	five_seven	bullet	20.00	52.14	15.16	-10.56	2.54	-12.01	12.70
207745	damage	bot-241	alpha	bot-269	bravo	cz_805_bren	bullet	24.00	52.00	2.35	-12.07	15.16	-10.56	12.89
207964	damage	bot-271	bravo	bot-270	alpha	five_seven	bullet	20.00	60.00	-29.79	-20.27	-26.98	-23.10	3.99
208193	damage	bot-270	alpha	bot-277	bravo	five_seven	bullet	20.00	47.08	-26.74	-23.31	-6.96	5.06	34.59
208588	damage	bot-271	bravo	bot-270	alpha	five_seven	bullet	20.00	40.00	-29.79	-20.27	-25.36	-24.66	6.23
208630	damage	bot-265	alpha	bot-250	bravo	five_seven	bullet	20.00	22.62	-9.27	-5.80	-0.83	-1.53	9.46
208779	damage	bot-265	alpha	bot-250	bravo	five_seven	bullet	20.00	5.30	-9.28	-5.82	-0.83	-1.53	9.47
208922	kill	bot-265	alpha	bot-250	bravo	five_seven	bullet	20.00	0.00	-9.28	-5.82	-0.83	-1.53	9.47
208991	damage	bot-283	bravo	bot-265	alpha	cz_805_bren	bullet	24.00	76.00	3.90	16.78	-9.28	-5.82	26.17
209081	damage	bot-276	alpha	bot-224	bravo	cz_805_bren	bullet	24.00	48.37	-13.46	-4.90	-7.63	18.76	24.37
209113	damage	bot-283	bravo	bot-265	alpha	cz_805_bren	bullet	24.00	52.00	3.90	16.78	-9.28	-5.82	26.17
209133	damage	bot-265	alpha	bot-277	bravo	five_seven	bullet	20.00	27.08	-9.28	-5.82	-3.67	6.71	13.72
209199	damage	bot-276	alpha	bot-224	bravo	cz_805_bren	bullet	24.00	24.37	-13.46	-4.90	-7.37	19.02	24.69
209256	damage	bot-283	bravo	bot-265	alpha	cz_805_bren	bullet	24.00	28.00	3.90	16.78	-9.49	-5.82	26.27
209314	damage	bot-276	alpha	bot-224	bravo	cz_805_bren	bullet	24.00	0.37	-13.46	-4.91	-7.16	19.22	24.93
209440	kill	bot-276	alpha	bot-224	bravo	cz_805_bren	bullet	24.00	0.00	-13.46	-4.91	-6.99	19.39	25.14
209472	damage	bot-269	bravo	bot-276	alpha	five_seven	bullet	20.00	80.00	17.94	-8.44	-13.46	-4.91	31.60
210882	damage	bot-271	bravo	bot-270	alpha	five_seven	bullet	20.00	21.59	-29.98	-20.57	-19.01	-24.51	11.66
211056	damage	bot-271	bravo	bot-270	alpha	five_seven	bullet	20.00	4.72	-29.98	-20.57	-19.01	-24.51	11.66
211201	kill	bot-271	bravo	bot-270	alpha	five_seven	bullet	20.00	0.00	-29.98	-20.57	-19.01	-24.51	11.66
211201	damage	bot-276	alpha	bot-275	bravo	cz_805_bren	bullet	24.00	26.67	-13.11	-4.43	-4.01	14.89	21.35
211276	damage	bot-275	bravo	bot-276	alpha	cz_805_bren	bullet	24.00	56.00	-4.03	14.88	-13.11	-4.43	21.34
211691	damage	bot-269	bravo	bot-241	alpha	five_seven	bullet	20.00	32.83	17.25	-8.08	4.76	-10.92	12.81
211853	damage	bot-269	bravo	bot-241	alpha	five_seven	bullet	20.00	12.83	17.24	-8.08	4.20	-11.52	13.49
211880	damage	bot-241	alpha	bot-269	bravo	cz_805_bren	bullet	24.00	48.01	4.20	-11.52	17.24	-8.08	13.49
211880	damage	bot-258	alpha	bot-269	bravo	m1911	bullet	33.00	15.01	1.66	-12.54	17.24	-8.08	16.21
212477	kill	bot-258	alpha	bot-269	bravo	m1911	bullet	33.00	0.00	1.68	-12.43	18.38	-8.35	17.19
212635	kill	bot-283	bravo	bot-241	alpha	cz_805_bren	bullet	24.00	0.00	3.85	14.08	1.70	-14.44	28.60
213099	damage	bot-283	bravo	bot-258	alpha	cz_805_bren	bullet	24.00	23.00	4.02	13.87	1.72	-13.90	27.87
213801	damage	bot-258	alpha	bot-283	bravo	m1911	bullet	33.00	67.00	0.93	-12.97	4.61	13.30	26.53
214049	damage	bot-278	alpha	bot-275	bravo	five_seven	bullet	20.00	35.48	-2.79	23.91	-4.14	15.50	8.52
214228	kill	bot-283	bravo	bot-258	alpha	cz_805_bren	bullet	24.00	0.00	4.86	13.06	1.58	-14.00	27.25
216016	damage	bot-278	alpha	bot-283	bravo	five_seven	bullet	20.00	47.00	-3.46	21.75	5.25	14.25	11.49
218472	damage	bot-268	alpha	bot-271	bravo	cz_805_bren	bullet	24.00	43.89	-27.17	-23.49	-31.24	-33.03	10.38
218612	damage	bot-268	alpha	bot-271	bravo	cz_805_bren	bullet	24.00	19.89	-27.17	-23.49	-31.39	-33.15	10.55
218645	damage	bot-271	bravo	bot-268	alpha	five_seven	bullet	20.00	80.00	-31.44	-33.22	-27.17	-23.49	10.63
218752	kill	bot-268	alpha	bot-271	bravo	cz_805_bren	bullet	24.00	0.00	-27.16	-23.43	-31.62	-33.43	10.95
219861	damage	bot-278	alpha	bot-287	bravo	five_seven	bullet	20.00	80.00	0.56	17.55	21.67	1.65	26.43
220002	damage	bot-278	alpha	bot-287	bravo	five_seven	bullet	20.00	60.00	0.56	17.55	21.82	1.68	26.53
220151	damage	bot-278	alpha	bot-287	bravo	five_seven	bullet	20.00	40.00	0.56	17.55	21.92	1.53	26.70
220301	damage	bot-278	alpha	bot-287	bravo	five_seven	bullet	20.00	20.00	0.56	17.55	22.01	1.37	26.87
220452	kill	bot-278	alpha	bot-287	bravo	five_seven	bullet	20.00	0.00	0.56	17.55	22.09	1.24	27.01
220933	damage	bot-277	bravo	bot-284	alpha	five_seven	bullet	20.00	80.00	-1.49	11.03	-5.90	23.28	13.02
221489	damage	bot-277	bravo	bot-284	alpha	five_seven	bullet	20.00	60.00	-1.56	11.04	-5.96	23.25	12.98
221489	damage	bot-278	alpha	bot-283	bravo	five_seven	bullet	20.00	52.19	1.62	16.48	6.96	13.53	6.10
221663	damage	bot-277	bravo	bot-284	alpha	five_seven	bullet	20.00	40.00	-1.59	11.01	-5.94	23.51	13.23
222188	damage	bot-288	alpha	bot-277	bravo	m1911	bullet	33.00	39.10	-7.57	-1.95	-1.88	11.32	14.44
222529	damage	bot-288	alpha	bot-277	bravo	m1911	bullet	33.00	6.10	-7.57	-1.95	-2.97	12.66	15.32
222807	damage	bot-272	alpha	bot-289	bravo	m1911	bullet	33.00	67.00	31.44	8.50	26.99	8.52	4.45
222871	kill	bot-288	alpha	bot-277	bravo	m1911	bullet	33.00	0.00	-7.55	-1.95	-4.05	14.06	16.39
222996	damage	bot-283	bravo	bot-288	alpha	cz_805_bren	bullet	24.00	76.00	11.70	12.89	-7.39	-1.97	24.19
223111	damage	bot-283	bravo	bot-288	alpha	cz_805_bren	bullet	24.00	52.00	11.70	12.89	-7.21	-2.00	24.07
223848	damage	bot-272	alpha	bot-289	bravo	m1911	bullet	33.00	34.00	30.58	10.83	26.75	8.69	4.39
224567	damage	bot-285	bravo	bot-272	alpha	five_seven	bullet	20.00	62.03	11.35	13.88	29.38	11.06	18.25
224717	damage	bot-285	bravo	bot-272	alpha	five_seven	bullet	20.00	42.03	11.35	13.88	29.38	11.06	18.25
224860	damage	bot-285	bravo	bot-272	alpha	five_seven	bullet	20.00	22.03	11.35	13.88	29.61	11.16	18.46
225017	damage	bot-285	bravo	bot-272	alpha	five_seven	bullet	20.00	2.03	11.35	13.88	30.08	11.33	18.90
225195	kill	bot-285	bravo	bot-272	alpha	five_seven	bullet	20.00	0.00	11.35	13.88	30.89	11.64	19.67
227255	damage	bot-286	alpha	bot-285	bravo	five_seven	bullet	20.00	80.00	4.29	13.96	8.75	9.75	6.13
227432	damage	bot-286	alpha	bot-285	bravo	five_seven	bullet	20.00	60.00	4.29	13.96	8.93	9.87	6.19
227578	damage	bot-286	alpha	bot-285	bravo	five_seven	bullet	20.00	40.00	4.29	13.96	9.29	10.13	6.30
227608	damage	bot-285	bravo	bot-286	alpha	five_seven	bullet	20.00	80.00	9.29	10.13	4.35	13.85	6.19
227695	damage	bot-268	alpha	bot-273	bravo	cz_805_bren	bullet	24.00	66.88	-34.44	-34.03	12.37	-16.89	49.85
227812	damage	bot-268	alpha	bot-273	bravo	cz_805_bren	bullet	24.00	42.88	-34.44	-34.03	12.37	-16.89	49.85
227853	damage	bot-285	bravo	bot-286	alpha	five_seven	bullet	20.00	60.00	10.28	10.79	4.91	12.82	5.75
228007	damage	bot-285	bravo	bot-286	alpha	five_seven	bullet	20.00	40.00	10.79	11.15	4.58	13.36	6.58
228007	damage	bot-286	alpha	bot-285	bravo	five_seven	bullet	20.00	20.00	4.58	13.36	10.98	11.31	6.72
228188	damage	bot-286	alpha	bot-242	bravo	five_seven	bullet	20.00	52.29	4.11	14.14	19.11	14.05	15.00
231208	damage	bot-268	alpha	bot-273	bravo	cz_805_bren	bullet	24.00	48.26	-30.14	-33.53	17.08	-17.24	49.95
232101	damage	bot-293	bravo	bot-292	alpha	five_seven	bullet	20.00	80.00	31.16	-15.52	27.58	-28.89	13.84
232279	damage	bot-292	alpha	bot-293	bravo	cz_805_bren	bullet	24.00	76.00	27.59	-28.90	31.16	-15.52	13.85
232279	damage	bot-293	bravo	bot-292	alpha	five_seven	bullet	20.00	60.00	31.16	-15.52	27.59	-28.90	13.85
232392	damage	bot-292	alpha	bot-293	bravo	cz_805_bren	bullet	24.00	52.00	27.50	-28.99	31.16	-15.52	13.96
232436	damage	bot-293	bravo	bot-292	alpha	five_seven	bullet	20.00	40.00	31.19	-15.47	27.41	-29.08	14.12
232529	damage	bot-268	alpha	bot-273	bravo	cz_805_bren	bullet	24.00	31.23	-29.27	-33.55	17.97	-17.25	49.97
232529	damage	bot-292	alpha	bot-293	bravo	cz_805_bren	bullet	24.00	28.00	27.37	-29.13	31.27	-15.37	14.31
232602	damage	bot-293	bravo	bot-292	alpha	five_seven	bullet	20.00	20.00	31.35	-15.26	27.06	-29.48	14.86
232671	damage	bot-268	alpha	bot-273	bravo	cz_805_bren	bullet	24.00	10.10	-29.27	-33.55	17.97	-17.25	49.97
232778	kill	bot-293	bravo	bot-292	alpha	five_seven	bullet	20.00	0.00	31.80	-14.64	26.44	-30.13	16.39
232818	kill	bot-268	alpha	bot-273	bravo	cz_805_bren	bullet	24.00	0.00	-29.27	-33.55	17.97	-17.25	49.97
235891	damage	bot-268	alpha	bot-291	bravo	cz_805_bren	bullet	24.00	76.00	-23.33	-29.44	18.59	-9.28	46.52
236143	damage	bot-268	alpha	bot-291	bravo	cz_805_bren	bullet	24.00	52.00	-23.33	-29.44	18.17	-8.94	46.29
236232	damage	bot-285	bravo	bot-278	alpha	five_seven	bullet	20.00	80.00	11.54	10.17	3.68	14.44	8.94
236403	damage	bot-285	bravo	bot-278	alpha	five_seven	bullet	20.00	60.00	11.56	10.24	4.02	13.93	8.40
236556	damage	bot-268	alpha	bot-291	bravo	cz_805_bren	bullet	24.00	28.00	-23.33	-29.44	18.63	-8.45	46.92
236909	damage	bot-294	alpha	bot-291	bravo	five_seven	bullet	20.00	8.00	31.89	-5.68	19.16	-7.88	12.92
237064	kill	bot-294	alpha	bot-291	bravo	five_seven	bullet	20.00	0.00	31.89	-5.68	19.67	-7.33	12.34
237402	damage	bot-294	alpha	bot-293	bravo	five_seven	bullet	20.00	52.04	31.89	-5.68	26.13	-18.02	13.62
237467	damage	bot-242	bravo	bot-286	alpha	cz_805_bren	bullet	24.00	48.70	25.56	14.47	3.31	14.04	22.25
237613	damage	bot-294	alpha	bot-293	bravo	five_seven	bullet	20.00	32.04	31.89	-5.68	25.63	-18.57	14.33
237733	damage	bot-242	bravo	bot-286	alpha	cz_805_bren	bullet	24.00	24.70	25.57	14.51	3.30	14.52	22.27
240280	damage	bot-242	bravo	bot-280	alpha	cz_805_bren	bullet	24.00	76.00	22.13	13.95	3.66	15.26	18.52
240419	damage	bot-268	alpha	bot-289	bravo	cz_805_bren	bullet	24.00	48.21	-19.07	-26.63	17.75	-3.25	43.62
240540	damage	bot-242	bravo	bot-280	alpha	cz_805_bren	bullet	24.00	52.00	22.14	13.96	3.66	15.26	18.53
241689	kill	bot-286	alpha	bot-279	bravo	five_seven	bullet	20.00	0.00	-1.41	18.07	13.53	-28.60	49.01
245872	damage	bot-268	alpha	bot-289	bravo	cz_805_bren	bullet	24.00	48.09	-14.29	-24.09	18.75	-2.90	39.25
247208	damage	bot-299	bravo	bot-265	alpha	cz_805_bren	bullet	24.00	48.13	12.76	-27.27	-28.25	-27.41	41.01
247354	damage	bot-299	bravo	bot-265	alpha	cz_805_bren	bullet	24.00	24.13	12.76	-27.27	-28.43	-27.41	41.18
247737	damage	bot-299	bravo	bot-265	alpha	cz_805_bren	bullet	24.00	0.13	12.76	-27.27	-29.68	-27.38	42.44
248099	kill	bot-299	bravo	bot-265	alpha	cz_805_bren	bullet	24.00	0.00	12.76	-27.27	-31.11	-27.37	43.87
248890	damage	bot-278	alpha	bot-299	bravo	five_seven	bullet	20.00	80.00	-3.73	19.35	12.91	-27.28	49.51
249006	damage	bot-268	alpha	bot-299	bravo	cz_805_bren	bullet	24.00	56.00	-11.17	-22.83	12.91	-27.28	24.49
249044	damage	bot-278	alpha	bot-299	bravo	five_seven	bullet	20.00	36.00	-3.73	19.35	12.99	-27.29	49.55
249136	damage	bot-268	alpha	bot-299	bravo	cz_805_bren	bullet	24.00	12.00	-11.17	-22.83	13.13	-27.32	24.71
249284	kill	bot-268	alpha	bot-299	bravo	cz_805_bren	bullet	24.00	0.00	-11.17	-22.83	13.49	-27.21	25.05
249877	damage	bot-284	alpha	bot-297	bravo	cz_805_bren	bullet	24.00	76.00	-4.01	13.47	-19.07	1.41	19.30
251386	damage	bot-284	alpha	bot-297	bravo	cz_805_bren	bullet	24.00	52.00	-4.57	13.00	-18.82	1.38	18.39
251698	damage	bot-286	alpha	bot-283	bravo	five_seven	bullet	20.00	54.82	-6.68	23.06	4.95	13.86	14.83
251810	damage	bot-284	alpha	bot-297	bravo	cz_805_bren	bullet	24.00	28.00	-4.57	13.00	-20.04	1.20	19.46
251933	damage	bot-284	alpha	bot-297	bravo	cz_805_bren	bullet	24.00	4.00	-4.56	13.00	-20.72	1.09	20.07
252052	kill	bot-284	alpha	bot-297	bravo	cz_805_bren	bullet	24.00	0.00	-4.56	13.00	-21.24	1.04	20.53
253461	kill	bot-242	bravo	bot-286	alpha	cz_805_bren	bullet	24.00	0.00	4.61	14.03	-6.68	23.06	14.46
253666	damage	bot-242	bravo	bot-278	alpha	cz_805_bren	bullet	24.00	48.38	4.61	14.03	-3.63	20.19	10.29
255158	damage	bot-268	alpha	bot-285	bravo	cz_805_bren	bullet	24.00	41.83	-5.00	-21.82	7.68	10.94	35.13
255300	damage	bot-268	alpha	bot-285	bravo	cz_805_bren	bullet	24.00	17.83	-5.00	-21.82	7.26	11.29	35.32
256646	damage	bot-268	alpha	bot-242	bravo	cz_805_bren	bullet	24.00	48.04	-4.02	-21.05	7.75	14.25	37.21
257233	damage	bot-295	bravo	bot-302	alpha	five_seven	bullet	20.00	80.00	-25.40	31.64	-21.18	26.75	6.46
257272	damage	bot-268	alpha	bot-303	bravo	cz_805_bren	bullet	24.00	76.00	-4.02	-21.05	14.24	23.99	48.61
257814	damage	bot-268	alpha	bot-242	bravo	cz_805_bren	bullet	24.00	24.04	-4.02	-21.05	9.64	14.35	37.94
257814	damage	bot-295	bravo	bot-302	alpha	five_seven	bullet	20.00	60.00	-26.09	32.04	-20.02	25.96	8.59
257977	damage	bot-295	bravo	bot-302	alpha	five_seven	bullet	20.00	40.00	-26.09	32.04	-19.64	25.16	9.44
258308	damage	bot-295	bravo	bot-302	alpha	five_seven	bullet	20.00	20.00	-26.09	32.04	-18.94	23.61	11.06
258492	kill	bot-295	bravo	bot-302	alpha	five_seven	bullet	20.00	0.00	-26.09	32.04	-18.60	22.84	11.87
259052	damage	bot-300	alpha	bot-289	bravo	cz_805_bren	bullet	24.00	14.50	33.17	-31.64	17.89	-3.83	31.72
259193	kill	bot-300	alpha	bot-289	bravo	cz_805_bren	bullet	24.00	0.00	33.17	-31.64	17.98	-4.04	31.50
259874	damage	bot-284	alpha	bot-301	bravo	cz_805_bren	bullet	24.00	76.00	-4.49	19.46	-22.54	-17.42	41.06
259951	damage	bot-301	bravo	bot-284	alpha	five_seven	bullet	20.00	71.82	-22.54	-17.42	-4.49	19.46	41.06
260001	damage	bot-284	alpha	bot-301	bravo	cz_805_bren	bullet	24.00	52.00	-4.49	19.46	-22.54	-17.42	41.06
260116	damage	bot-284	alpha	bot-301	bravo	cz_805_bren	bullet	24.00	28.00	-4.49	19.46	-22.69	-17.53	41.22
260251	damage	bot-284	alpha	bot-301	bravo	cz_805_bren	bullet	24.00	4.00	-4.49	19.46	-22.91	-17.71	41.48
262072	damage	bot-300	alpha	bot-285	bravo	cz_805_bren	bullet	24.00	42.11	33.85	-26.39	4.31	13.64	49.75
262788	kill	bot-304	alpha	bot-242	bravo	m24	bullet	95.00	0.00	33.97	29.54	10.64	19.01	25.60
263387	damage	bot-284	alpha	bot-285	bravo	cz_805_bren	bullet	24.00	18.11	-3.37	18.56	-0.01	14.33	5.40
263513	kill	bot-284	alpha	bot-285	bravo	cz_805_bren	bullet	24.00	0.00	-3.66	18.89	-0.11	14.50	5.64
264282	damage	bot-303	bravo	bot-298	alpha	five_seven	bullet	20.00	80.00	5.83	27.54	-1.73	26.75	7.61
264440	damage	bot-303	bravo	bot-298	alpha	five_seven	bullet	20.00	60.00	5.83	27.56	-1.84	27.25	7.68
264608	damage	bot-303	bravo	bot-298	alpha	five_seven	bullet	20.00	40.00	5.83	27.56	-1.90	27.55	7.73
264753	damage	bot-303	bravo	bot-298	alpha	five_seven	bullet	20.00	20.00	5.83	27.56	-1.89	27.74	7.73
264868	damage	bot-298	alpha	bot-303	bravo	cz_805_bren	bullet	24.00	52.00	-1.89	27.84	6.15	27.46	8.05
264988	damage	bot-298	alpha	bot-303	bravo	cz_805_bren	bullet	24.00	28.00	-1.93	27.95	6.52	27.19	8.49
265050	kill	bot-303	bravo	bot-298	alpha	five_seven	bullet	20.00	0.00	6.63	27.11	-1.96	28.00	8.63
266023	kill	bot-304	alpha	bot-303	bravo	m24	bullet	95.00	0.00	33.40	25.87	11.09	24.62	22.34
268799	damage	bot-268	alpha	bot-307	bravo	cz_805_bren	bullet	24.00	76.00	5.94	-30.07	28.25	13.75	49.17
268916	damage	bot-268	alpha	bot-307	bravo	cz_805_bren	bullet	24.00	52.00	5.94	-30.07	28.25	13.75	49.17
269028	damage	bot-268	alpha	bot-307	bravo	cz_805_bren	bullet	24.00	28.00	5.94	-30.07	28.44	13.75	49.26
269158	damage	bot-268	alpha	bot-307	bravo	cz_805_bren	bullet	24.00	4.00	5.94	-30.07	28.65	13.75	49.35
269313	damage	bot-307	bravo	bot-304	alpha	cz_805_bren	bullet	24.00	76.00	29.46	13.75	31.68	17.59	4.43
269436	damage	bot-307	bravo	bot-304	alpha	cz_805_bren	bullet	24.00	52.00	30.01	13.88	31.49	17.06	3.51
269554	damage	bot-307	bravo	bot-304	alpha	cz_805_bren	bullet	24.00	28.00	30.32	14.34	31.28	16.50	2.37
269625	kill	bot-304	alpha	bot-307	bravo	m1911	bullet	33.00	0.00	31.20	16.29	30.49	14.60	1.83
273360	kill	bot-309	bravo	bot-290	alpha	five_seven	bullet	20.00	0.00	10.07	-24.07	-3.71	17.60	43.88
273796	damage	bot-309	bravo	bot-306	alpha	five_seven	bullet	20.00	80.00	10.07	-24.07	-21.74	1.10	40.56
273974	damage	bot-278	alpha	bot-305	bravo	five_seven	bullet	20.00	80.00	-4.32	16.91	-22.69	-10.59	33.07
273974	damage	bot-309	bravo	bot-306	alpha	five_seven	bullet	20.00	60.00	10.07	-24.07	-21.72	1.11	40.55
274135	damage	bot-309	bravo	bot-306	alpha	five_seven	bullet	20.00	40.00	10.07	-24.07	-21.45	1.13	40.35
274280	damage	bot-278	alpha	bot-305	bravo	five_seven	bullet	20.00	60.00	-4.32	16.91	-22.69	-10.59	33.07
274800	damage	bot-309	bravo	bot-306	alpha	five_seven	bullet	20.00	20.00	9.93	-24.19	-20.51	1.31	39.71
274949	kill	bot-309	bravo	bot-306	alpha	five_seven	bullet	20.00	0.00	9.93	-24.19	-20.42	1.38	39.68
277139	damage	bot-310	alpha	bot-311	bravo	five_seven	bullet	20.00	80.00	-14.21	-9.77	-14.86	22.81	32.59
