t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode
10113	bot-229	bravo	P00r-4320	tick	-15.80	-1.41	40	0.47	0.10	12.44	4	squad
10113	bot-230	alpha	P00r-4310	tick	-3.49	-17.95	179	0.00	0.00		0	
11136	bot-115	alpha	P00r-4320	tick	-10.28	-15.50	174	0.56	0.24		0	
11136	bot-116	alpha	P00m-2100	tick	-18.33	-20.69	43	0.00	0.00		0	
11136	bot-137	alpha	P00r-4310	tick	-11.96	-18.33	118	0.00	0.00		0	
11136	bot-140	alpha	P00r-4310	tick	-10.29	-19.84	300	0.25	0.01		0	
11136	bot-146	alpha	P00r-4310	tick	-17.54	-19.14	293	0.00	0.00		0	
11136	bot-149	alpha	P00r-4310	tick	-13.84	-21.39	94	0.00	0.00		0	
11136	bot-181	bravo	P00r-3420	tick	-18.53	-7.80	224	2.06	2.28		4	patrol
11136	bot-186	bravo	P00r-4420	tick	-13.88	0.59	248	1.32	2.07	7.03	4	squad
11136	bot-201	bravo	P00r-4420	tick	-5.54	-12.47	144	0.00	0.00		0	
11136	bot-206	bravo	P00m-33E0	tick	-14.02	2.37	232	1.38	1.02	1.14	1	squad
11136	bot-213	bravo	P00m-2320	tick	-5.24	-13.00	61	0.00	0.00		0	
11136	bot-214	bravo	P00r-3320	tick	0.02	-11.38	244	0.00	0.00		0	
11136	bot-227	bravo	P00m-3420	tick	-16.23	-1.83	104	0.07	0.01	8.41	9	squad
11136	bot-228	alpha	P00m-4420	tick	-11.13	-18.83	158	0.00	0.00		0	
11136	bot-229	bravo	P00r-4320	tick	-15.80	-1.40	73	0.22	0.01	10.38	8	squad
11136	bot-230	alpha	P00r-4310	tick	-3.49	-17.95	179	0.00	0.00		0	
12145	bot-115	alpha	P00r-4320	tick	-10.36	-15.62	121	0.61	0.14		0	
12145	bot-116	alpha	P00m-2100	tick	-18.33	-20.69	43	0.00	0.00		0	
12145	bot-137	alpha	P00r-4310	tick	-11.96	-18.33	118	0.00	0.00		0	
12145	bot-140	alpha	P00r-4310	tick	-10.30	-19.85	300	0.00	0.01		0	
12145	bot-146	alpha	P00r-4310	tick	-17.54	-19.14	293	0.00	0.00		0	
12145	bot-149	alpha	P00r-4310	tick	-13.84	-21.39	94	0.00	0.00		0	
12145	bot-181	bravo	P00r-3420	tick	-19.02	-9.21	200	0.96	1.50		4	patrol
12145	bot-186	bravo	P00r-4420	tick	-15.25	-1.09	218	3.09	2.17	5.88	2	squad
12145	bot-201	bravo	P00r-4420	tick	-5.54	-12.47	144	0.00	0.00		0	
12145	bot-206	bravo	P00m-33E0	tick	-15.32	1.02	203	0.01	1.87		0	
12145	bot-213	bravo	P00m-2320	tick	-5.24	-13.00	61	0.00	0.00		0	
12145	bot-214	bravo	P00r-3320	tick	0.02	-11.38	244	0.00	0.00		0	
12145	bot-227	bravo	P00m-3420	tick	-16.26	-1.90	127	0.81	0.07	7.44	9	squad
12145	bot-228	alpha	P00m-4420	tick	-11.13	-18.83	158	0.00	0.00		0	
12145	bot-229	bravo	P00r-4320	tick	-15.80	-1.35	22	0.41	0.05	9.32	8	squad
12145	bot-230	alpha	P00r-4310	tick	-3.49	-17.95	179	0.00	0.00		0	
13153	bot-115	alpha	P00r-4320	tick	-10.36	-15.50	266	0.14	0.12		0	
13153	bot-116	alpha	P00m-2100	tick	-18.33	-20.69	43	0.00	0.00		0	
13153	bot-137	alpha	P00r-4310	tick	-11.96	-18.33	118	0.00	0.00		0	
13153	bot-140	alpha	P00r-4310	tick	-10.29	-19.85	300	0.00	0.01		0	
13153	bot-146	alpha	P00r-4310	tick	-17.54	-19.14	293	0.00	0.00		0	
13153	bot-149	alpha	P00r-4310	tick	-13.84	-21.39	94	0.00	0.00		0	
13153	bot-181	bravo	P00r-3420	tick	-19.34	-10.13	173	0.96	0.97		4	patrol
13153	bot-186	bravo	P00r-4420	tick	-15.90	-1.50	200	0.22	0.77	6.23	2	squad
13153	bot-201	bravo	P00r-4420	tick	-5.54	-12.47	144	0.00	0.00		0	
13153	bot-206	bravo	P00m-33E0	tick	-15.22	-0.12	205	0.18	1.15		0	
13153	bot-213	bravo	P00m-2320	tick	-5.24	-13.00	61	0.00	0.00		0	
13153	bot-214	bravo	P00r-3320	tick	0.02	-11.38	244	0.00	0.00		0	
13153	bot-227	bravo	P00m-3420	tick	-16.38	-2.30	156	0.82	0.42	6.85	2	squad
13153	bot-228	alpha	P00m-4420	tick	-11.13	-18.83	158	0.00	0.00		0	
13153	bot-229	bravo	P00r-4320	tick	-16.39	-1.64	57	2.29	0.65	8.77	9	squad
13153	bot-230	alpha	P00r-4310	tick	-3.49	-17.95	179	0.00	0.00		0	
14171	bot-115	alpha	P00r-4320	tick	-10.37	-15.69	177	0.25	0.19		0	
14171	bot-116	alpha	P00m-2100	tick	-18.33	-20.69	43	0.00	0.00		0	
14171	bot-137	alpha	P00r-4310	tick	-11.96	-18.33	118	0.00	0.00		0	
14171	bot-140	alpha	P00r-4310	tick	-10.29	-19.85	292	0.00	0.00		0	
14171	bot-146	alpha	P00r-4310	tick	-17.54	-19.14	293	0.00	0.00		0	
14171	bot-149	alpha	P00r-4310	tick	-13.84	-21.39	94	0.00	0.00		0	
14171	bot-181	bravo	P00r-3420	tick	-19.83	-10.99	216	1.08	0.99		3	patrol
14171	bot-186	bravo	P00r-4420	tick	-15.70	-1.42	133	0.38	0.21	7.30	1	squad
14171	bot-201	bravo	P00r-4420	tick	-5.54	-12.47	144	0.00	0.00		0	
14171	bot-206	bravo	P00m-33E0	tick	-13.34	0.99	57	2.41	2.18	3.17	5	squad
14171	bot-213	bravo	P00m-2320	tick	-5.24	-13.00	61	0.00	0.00		0	
14171	bot-214	bravo	P00r-3320	tick	0.02	-11.38	244	0.00	0.00		0	
14171	bot-227	bravo	P00m-3420	tick	-16.35	-2.47	88	0.23	0.17	6.36	4	squad
14171	bot-228	alpha	P00m-4420	tick	-11.13	-18.83	158	0.00	0.00		0	
14171	bot-229	bravo	P00r-4320	tick	-16.27	-1.60	37	0.60	0.13	8.00	3	squad
14171	bot-230	alpha	P00r-4310	tick	-3.49	-17.95	179	0.00	0.00		0	
15172	bot-115	alpha	P00r-4320	tick	-10.47	-15.51	301	0.26	0.20		0	
15172	bot-116	alpha	P00m-2100	tick	-18.33	-20.69	43	0.00	0.00		0	
15172	bot-137	alpha	P00r-4310	tick	-11.96	-18.33	118	0.00	0.00		0	
15172	bot-140	alpha	P00r-4310	tick	-10.29	-19.85	292	0.00	0.00		0	
15172	bot-146	alpha	P00r-4310	tick	-17.54	-19.14	293	0.00	0.00		0	
15172	bot-149	alpha	P00r-4310	tick	-13.84	-21.39	94	0.00	0.00		0	
15172	bot-181	bravo	P00r-3420	tick	-20.49	-12.14	229	1.48	1.33		3	patrol
15172	bot-186	bravo	P00r-4420	tick	-15.78	-1.41	96	0.73	0.07	9.29	1	squad
15172	bot-201	bravo	P00r-4420	tick	-5.54	-12.47	144	0.00	0.00		0	
15172	bot-206	bravo	P00m-33E0	tick	-11.73	1.34	92	1.87	1.65	6.35	4	squad
15172	bot-213	bravo	P00m-2320	tick	-5.24	-13.00	61	0.00	0.00		0	
15172	bot-214	bravo	P00r-3320	tick	0.02	-11.38	244	0.00	0.00		0	
15172	bot-227	bravo	P00m-3420	tick	-16.38	-2.31	123	0.50	0.16	4.28	4	squad
15172	bot-228	alpha	P00m-4420	tick	-11.13	-18.83	158	0.00	0.00		0	
15172	bot-229	bravo	P00r-4320	tick	-16.26	-1.60	95	1.69	0.01	6.00	3	squad
15172	bot-230	alpha	P00r-4310	tick	-3.49	-17.95	179	0.00	0.00		0	
16186	bot-115	alpha	P00r-4320	tick	-10.38	-15.50	168	0.46	0.09		0	
16186	bot-116	alpha	P00m-2100	tick	-18.33	-20.69	43	0.00	0.00		0	
16186	bot-137	alpha	P00r-4310	tick	-11.96	-18.33	118	0.00	0.00		0	
16186	bot-140	alpha	P00r-4310	tick	-10.29	-19.84	301	0.00	0.00		0	
16186	bot-146	alpha	P00r-4310	tick	-17.54	-19.14	293	0.00	0.00		0	
16186	bot-149	alpha	P00r-4310	tick	-13.84	-21.39	94	0.00	0.00		0	
16186	bot-181	bravo	P00r-3420	tick	-21.36	-13.67	196	2.03	1.76		3	patrol
16186	bot-186	bravo	P00r-4420	tick	-15.81	-1.41	87	0.39	0.04	10.28	1	squad
16186	bot-201	bravo	P00r-4420	tick	-5.54	-12.47	144	0.00	0.00		0	
16186	bot-206	bravo	P00m-33E0	tick	-13.80	0.69	233	1.84	2.17	5.74	4	squad
16186	bot-213	bravo	P00m-2320	tick	-5.24	-13.00	61	0.00	0.00		0	
16186	bot-214	bravo	P00r-3320	tick	0.02	-11.38	244	0.00	0.00		0	
16186	bot-227	bravo	P00m-3420	tick	-16.38	-2.45	115	0.12	0.14	3.40	4	squad
16186	bot-228	alpha	P00m-4420	tick	-11.13	-18.83	158	0.00	0.00		0	
16186	bot-229	bravo	P00r-4320	tick	-16.33	-1.63	6	0.58	0.08	5.09	3	squad
16186	bot-230	alpha	P00r-4310	tick	-3.49	-17.95	179	0.00	0.00		0	
17204	bot-115	alpha	P00r-4320	tick	-10.30	-15.67	92	0.37	0.19		0	
17204	bot-116	alpha	P00m-2100	tick	-18.33	-20.69	43	0.00	0.00		0	
17204	bot-137	alpha	P00r-4310	tick	-11.96	-18.33	118	0.00	0.00		0	
17204	bot-140	alpha	P00r-4310	tick	-10.29	-19.84	302	0.00	0.00		0	
17204	bot-146	alpha	P00r-4310	tick	-17.54	-19.14	293	0.00	0.00		0	
17204	bot-149	alpha	P00r-4310	tick	-13.84	-21.39	94	0.00	0.00		0	
17204	bot-181	bravo	P00r-3420	tick	-22.54	-15.74	198	2.10	2.38		3	patrol
17204	bot-186	bravo	P00r-4420	tick	-15.94	-1.74	159	0.97	0.35	12.98	1	squad
17204	bot-201	bravo	P00r-4420	tick	-5.54	-12.47	144	0.00	0.00		0	
17204	bot-206	bravo	P00m-33E0	tick	-15.16	-0.85	239	2.57	2.06	6.95	4	squad
17204	bot-213	bravo	P00m-2320	tick	-5.24	-13.00	61	0.00	0.00		0	
17204	bot-214	bravo	P00r-3320	tick	0.02	-11.38	244	0.00	0.00		0	
17204	bot-227	bravo	P00m-3420	tick	-16.38	-2.52	130	0.42	0.07	1.21	1	squad
17204	bot-228	alpha	P00m-4420	tick	-11.13	-18.83	158	0.00	0.00		0	
17204	bot-229	bravo	P00r-4320	tick	-16.66	-1.71	18	2.48	0.34	2.64	5	squad
17204	bot-230	alpha	P00r-4310	tick	-3.49	-17.95	179	0.00	0.00		0	
18208	bot-115	alpha	P00r-4320	tick	-10.43	-15.50	280	0.23	0.21		0	
18208	bot-116	alpha	P00m-2100	tick	-18.33	-20.69	43	0.00	0.00		0	
18208	bot-137	alpha	P00r-4310	tick	-11.96	-18.33	118	0.00	0.00		0	
18208	bot-140	alpha	P00r-4310	tick	-10.29	-19.84	297	0.00	0.01		0	
18208	bot-146	alpha	P00r-4310	tick	-17.54	-19.14	293	0.00	0.00		0	
18208	bot-149	alpha	P00r-4310	tick	-13.84	-21.39	94	0.00	0.00		0	
18208	bot-181	bravo	P00r-3420	tick	-22.85	-17.77	202	2.10	2.05		2	patrol
18208	bot-186	bravo	P00r-4420	tick	-16.42	-3.16	198	1.93	1.50	13.34	2	squad
18208	bot-201	bravo	P00r-4420	tick	-5.54	-12.47	144	0.00	0.00		0	
18208	bot-206	bravo	P00m-33E0	tick	-16.91	-2.31	193	2.52	2.27	7.99	1	squad
18208	bot-213	bravo	P00m-2320	tick	-5.24	-13.00	61	0.00	0.00		0	
